timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
357.123,0.034,-3.375,-0.06,-7586.8154,-226.16,1
357.131,0.0329,-7.6875,-0.43,-7585.8991,-255.0,1
357.141,0.0351,12.75,-0.31,-7584.9828,255.0,1
357.154,0.0351,-1.1875,0.26,-7584.0665,94.1,1
357.163,0.034,-5.625,-0.2,-7583.1502,-255.0,1
357.173,0.0362,15.5625,-0.58,-7582.2339,255.0,1
357.181,0.0373,7.25,-0.33,-7581.4485,255.0,1
357.191,0.0373,-3.875,0.16,-7580.5322,-255.0,1
357.204,0.0384,9.625,-0.61,-7579.6159,255.0,1
357.214,0.0417,16.1875,-0.36,-7578.6996,255.0,1
357.224,0.0406,-1.5625,0.08,-7577.7833,81.22,1
357.231,0.0417,3.8125,-0.06,-7576.867,255.0,1
357.241,0.046,24.875,0.06,-7575.9507,255.0,1
357.254,0.0471,7.6875,-0.14,-7575.0344,255.0,1
357.264,0.0471,-0.375,-0.55,-7574.1181,229.53,1
357.274,0.0504,17.875,0.34,-7573.2018,255.0,1
357.281,0.0526,13.25,-0.47,-7572.1546,255.0,1
357.292,0.0526,2.5625,-0.24,-7571.2383,255.0,1
357.304,0.0537,7.8125,0.08,-7570.1911,255.0,1
357.314,0.0569,16.125,-0.1,-7569.2748,255.0,1
357.324,0.058,8.625,-0.0,-7568.2276,255.0,1
357.332,0.0591,3.3125,-0.13,-7567.1804,255.0,1
357.342,0.0602,8.5625,-0.07,-7566.1332,255.0,1
357.354,0.0613,8.1875,-0.05,-7565.086,255.0,1
357.364,0.0624,3.875,-0.1,-7563.9079,255.0,1
357.374,0.0635,7.0,0.02,-7562.8607,255.0,1
357.382,0.0657,13.25,-0.26,-7561.8135,255.0,1
357.392,0.0668,4.25,-0.03,-7560.6354,255.0,1
357.404,0.0678,4.125,-0.15,-7559.4573,255.0,1
357.414,0.0678,5.4375,0.2,-7558.2792,255.0,1
357.424,0.07,11.0625,-0.33,-7557.1011,255.0,1
357.432,0.0711,5.4375,0.32,-7556.0539,255.0,1
357.442,0.0722,9.6875,-0.12,-7554.7449,255.0,1
357.454,0.0744,7.1875,-0.24,-7553.5668,255.0,1
357.464,0.0755,7.0,-0.22,-7552.2578,255.0,1
357.474,0.0766,7.5625,-0.0,-7551.0797,255.0,1
357.482,0.0788,12.25,0.06,-7549.9016,255.0,1
357.492,0.0809,12.0625,-0.02,-7548.5926,255.0,1
357.504,0.082,9.0625,-0.24,-7547.2837,255.0,1
357.514,0.0831,9.0,-0.09,-7545.9747,255.0,1
357.523,0.0853,12.3125,-0.13,-7544.6657,255.0,1
357.532,0.0886,15.625,0.05,-7543.3567,255.0,1
357.542,0.0918,16.5,-0.23,-7542.0477,255.0,1
357.552,0.094,14.875,-0.36,-7540.7387,255.0,1
357.564,0.0962,14.9375,0.09,-7539.2988,255.0,1
357.575,0.0995,18.75,-0.22,-7537.9898,255.0,1
357.582,0.1028,23.9375,0.12,-7536.6808,255.0,1
357.592,0.1071,23.8125,-0.0,-7535.2409,255.0,1
357.605,0.1104,20.875,-0.33,-7533.801,255.0,1
357.615,0.1148,23.875,-0.18,-7532.3611,255.0,1
357.624,0.1202,32.0625,-0.0,-7530.9212,255.0,1
357.632,0.1268,36.1875,0.08,-7529.4813,255.0,1
357.642,0.1322,34.375,-0.32,-7528.0414,255.0,1
357.655,0.1377,34.1875,0.15,-7526.4706,255.0,1
357.665,0.1442,40.75,0.42,-7525.0307,255.0,1
357.675,0.1529,51.0,-0.51,-7523.5908,255.0,1
357.682,0.1628,53.375,0.75,-7522.02,255.0,1
357.693,0.1715,51.1875,-0.92,-7520.4492,255.0,1
357.705,0.1802,56.875,-0.61,-7519.0093,255.0,1
357.715,0.1922,70.4375,0.22,-7517.4385,255.0,1
357.725,0.2053,78.375,0.02,-7515.8677,255.0,1
