timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
838.184,-0.0107,0.0131,-0.0119,16774.0104,-92.52,1
838.194,-0.0063,0.492,0.001,16775.843,255.0,1
838.207,-0.0074,-0.1145,-0.0019,16777.6756,-205.34,1
838.217,-0.0107,-0.2782,-0.0077,16779.5082,-255.0,1
838.227,-0.0052,0.5149,0.0105,16781.3408,255.0,1
838.235,-0.0031,0.2662,-0.0026,16783.1734,255.0,1
838.245,-0.0063,-0.3556,0.0017,16785.0059,-255.0,1
838.257,-0.0041,0.2531,0.0073,16786.7076,255.0,1
838.267,0.0024,0.5836,0.0007,16788.5402,255.0,1
838.277,0.0002,-0.1331,0.0031,16790.3728,-189.19,1
838.285,-0.0009,-0.1407,-0.0044,16792.2054,-201.77,1
838.295,0.0057,0.697,-0.0016,16794.038,255.0,1
838.307,0.0089,0.3033,0.0012,16795.8706,255.0,1
838.317,0.0057,-0.3043,-0.0063,16797.5723,-255.0,1
838.328,0.01,0.4211,0.0154,16799.4049,255.0,1
838.335,0.0166,0.6905,-0.0213,16801.2375,255.0,1
838.345,0.0155,-0.0884,-0.007,16803.0701,-75.69,1
838.357,0.0155,-0.0698,0.0023,16804.9027,-57.18,1
838.368,0.0209,0.757,-0.0106,16806.7353,255.0,1
838.378,0.0253,0.4189,0.0007,16808.5679,255.0,1
838.385,0.0231,-0.2094,-0.0094,16810.4005,-162.5,1
838.395,0.0275,0.4309,0.0094,16812.2331,255.0,1
838.408,0.034,0.6861,-0.0122,16814.1966,255.0,1
838.418,0.0351,0.1069,0.0014,16816.0292,255.0,1
838.428,0.0362,0.084,0.0035,16817.8618,255.0,1
838.435,0.0428,0.7298,-0.0127,16819.6944,255.0,1
838.445,0.0471,0.3829,0.0017,16821.527,255.0,1
838.458,0.0471,0.0382,-0.0087,16823.4905,255.0,1
838.468,0.0526,0.4985,-0.0035,16825.3231,255.0,1
838.478,0.058,0.613,0.0026,16827.2866,255.0,1
838.485,0.0602,0.1887,-0.0014,16829.25,255.0,1
838.495,0.0624,0.2749,-0.0037,16831.2135,255.0,1
838.508,0.0689,0.6032,0.0021,16833.3079,255.0,1
838.518,0.0722,0.36,-0.0037,16835.1405,255.0,1
838.528,0.0744,0.2814,0.0066,16837.2349,255.0,1
838.535,0.0798,0.5138,-0.0038,16839.1984,255.0,1
838.545,0.0842,0.4778,-0.0009,16841.2928,255.0,1
838.558,0.0875,0.3818,0.0098,16843.2563,255.0,1
838.568,0.0929,0.5421,-0.0033,16845.3507,255.0,1
838.578,0.0984,0.5541,0.0026,16847.4451,255.0,1
838.585,0.1028,0.444,0.0106,16849.5395,255.0,1
838.595,0.1093,0.66,-0.0197,16851.6339,255.0,1
838.608,0.1158,0.6665,0.0068,16853.7283,255.0,1
838.618,0.1213,0.601,0.0082,16855.8227,255.0,1
838.628,0.1289,0.8072,-0.0264,16858.048,255.0,1
838.635,0.1377,0.8334,0.0086,16860.1424,255.0,1
838.645,0.1453,0.7778,0.0014,16862.3677,255.0,1
838.658,0.1551,1.0112,-0.0291,16864.593,255.0,1
838.668,0.1649,1.0483,0.0094,16866.6874,255.0,1
838.678,0.1748,1.0614,0.022,16868.9127,255.0,1
838.686,0.1878,1.2981,-0.0187,16871.1379,255.0,1
838.696,0.2009,1.3199,0.0103,16873.3632,255.0,1
