timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
128.184,-0.0849,0.1178,-0.0049,3238.0657,-207.73,1
128.194,-0.0838,0.1331,-0.007,3237.2803,-187.67,1
128.204,-0.0827,0.1331,-0.0106,3236.6258,-182.87,1
128.211,-0.0816,0.1396,-0.004,3235.8404,-171.51,1
128.221,-0.0805,0.1353,-0.001,3234.9241,-171.2,1
128.234,-0.0794,0.0818,0.0019,3234.1387,-219.93,1
128.244,-0.0783,0.0491,0.0031,3233.3533,-247.84,1
128.254,-0.0783,0.0764,0.0031,3232.5679,-220.65,1
128.261,-0.0772,0.0349,0.0023,3231.7825,-255.0,1
128.271,-0.0772,0.0393,-0.0002,3230.9971,-252.97,1
128.284,-0.0761,0.0611,-0.0033,3230.2117,-226.3,1
128.294,-0.0761,0.0273,-0.0045,3229.2954,-255.0,1
128.305,-0.0761,0.0207,-0.0045,3228.3792,-255.0,1
128.312,-0.0761,0.0524,-0.0035,3227.4629,-235.51,1
128.324,-0.0761,-0.0131,0.003,3226.5466,-255.0,1
128.334,-0.075,0.0491,-0.003,3225.6303,-234.13,1
128.344,-0.075,0.0764,-0.0002,3224.714,-206.96,1
128.354,-0.074,0.0633,0.0024,3223.7977,-215.24,1
128.362,-0.0729,0.084,-0.0016,3222.7505,-189.76,1
128.372,-0.0718,0.0938,-0.0,3221.7033,-175.25,1
128.385,-0.0718,0.0404,-0.0033,3220.6561,-228.89,1
128.394,-0.0707,0.0556,-0.0007,3219.7398,-208.79,1
128.405,-0.0707,0.0927,-0.0028,3218.6926,-171.77,1
128.412,-0.0696,0.024,-0.0012,3217.6454,-235.73,1
128.422,-0.0696,0.0818,-0.0035,3216.5982,-178.04,1
128.435,-0.0685,0.0927,0.0003,3215.551,-162.33,1
128.445,-0.0685,-0.0131,-0.0035,3214.5038,-255.0,1
128.455,-0.0685,0.0,-0.0012,3213.4566,-255.0,1
128.462,-0.0674,0.0578,-0.0003,3212.4094,-192.57,1
128.472,-0.0685,-0.0371,-0.0017,3211.2313,-255.0,1
128.485,-0.0685,0.0065,0.0002,3210.1841,-249.03,1
128.495,-0.0674,0.0796,-0.0094,3209.006,-171.15,1
128.505,-0.0674,-0.0382,0.004,3207.8279,-255.0,1
128.512,-0.0685,-0.0851,-0.0019,3206.6498,-255.0,1
128.522,-0.0674,0.0938,-0.0003,3205.6026,-157.36,1
128.535,-0.0674,0.0273,0.0021,3204.2936,-224.03,1
128.545,-0.0674,-0.0316,-0.0,3203.1155,-255.0,1
128.555,-0.0674,0.0436,-0.0007,3201.9374,-207.96,1
128.562,-0.0674,0.048,-0.0072,3200.7593,-203.67,1
128.572,-0.0674,-0.0774,0.001,3199.4503,-255.0,1
128.585,-0.0663,0.0938,-0.0038,3198.2722,-153.24,1
128.595,-0.0652,0.1254,-0.0047,3196.9632,-116.82,1
128.605,-0.0663,-0.0633,0.0038,3195.6542,-255.0,1
128.612,-0.0663,-0.0098,-0.0033,3194.4761,-255.0,1
128.622,-0.0652,0.1069,-0.0007,3193.1671,-135.69,1
128.635,-0.0652,-0.0098,0.0024,3191.8581,-252.56,1
128.645,-0.0652,-0.0295,-0.0061,3190.5491,-255.0,1
128.655,-0.0641,0.1167,-0.0035,3189.1092,-121.46,1
128.662,-0.0641,-0.0218,-0.0028,3187.9311,-255.0,1
128.673,-0.0652,-0.1167,-0.0017,3186.4912,-255.0,1
128.685,-0.0641,0.1309,-0.0042,3185.1823,-107.6,1
128.695,-0.0631,0.0949,-0.0042,3183.7424,-138.83,1
128.705,-0.0652,-0.1342,0.0026,3182.4334,-255.0,1
128.713,-0.0652,0.0044,-0.0056,3180.9935,-239.41,1
128.723,-0.0641,0.1178,-0.001,3179.6845,-121.14,1
128.736,-0.0641,-0.0393,-0.0073,3178.2446,-255.0,1
128.745,-0.0641,-0.0207,0.0016,3176.8047,-255.0,1
128.755,-0.0631,0.0774,-0.0005,3175.3648,-156.99,1
128.763,-0.0641,-0.0382,-0.0007,3173.9249,-255.0,1
128.773,-0.0641,-0.0404,0.0014,3172.485,-255.0,1
128.786,-0.0631,0.12,-0.0047,3170.9142,-114.89,1
128.796,-0.0631,0.0404,0.0023,3169.4743,-194.69,1
128.806,-0.0641,-0.1538,-0.004,3168.0344,-255.0,1
128.813,-0.0641,0.0305,-0.0108,3166.4636,-209.6,1
128.823,-0.062,0.18,0.0009,3164.8928,55.69,1
128.836,-0.062,-0.0044,0.0028,3163.4529,-235.01,1
128.846,-0.0631,-0.0927,0.0019,3161.8821,-255.0,1
128.856,-0.0631,0.0513,-0.0091,3160.4422,-184.43,1
128.863,-0.062,0.0851,0.0033,3158.7405,-145.88,1
128.873,-0.062,-0.024,-0.0042,3157.3006,-255.0,1
