timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
493.551,0.0155,-0.875,-0.0,-1938.3627,109.49,1
493.561,0.0133,-12.8125,-0.34,-1936.661,-255.0,1
493.574,0.0111,-11.625,0.1,-1934.8284,-255.0,1
493.584,0.01,-2.0625,-0.0,-1933.1267,-145.96,1
493.594,0.0089,-10.25,-0.02,-1931.425,-255.0,1
493.601,0.0068,-10.8125,-0.19,-1929.7233,-255.0,1
493.611,0.0068,-3.75,0.4,-1928.0216,-255.0,1
493.624,0.0046,-7.5,0.04,-1926.4508,-255.0,1
493.634,0.0035,-6.875,-0.39,-1924.7491,-255.0,1
493.644,0.0035,-2.3125,0.34,-1923.0474,-199.92,1
493.651,0.0024,-5.0625,0.12,-1921.4766,-255.0,1
493.662,0.0013,-5.25,0.31,-1919.9058,-255.0,1
493.674,0.0013,0.5,-0.47,-1918.335,182.05,1
493.684,0.0024,2.0,0.03,-1916.6333,255.0,1
493.694,0.0013,-2.25,-0.08,-1915.0625,-202.95,1
493.702,0.0024,0.625,0.29,-1913.4917,199.24,1
493.712,0.0024,2.25,-0.29,-1912.0518,255.0,1
493.724,0.0013,-3.5,-0.04,-1910.3501,-255.0,1
493.734,0.0013,-1.9375,0.24,-1908.7793,-171.34,1
493.744,0.0013,-2.375,-0.08,-1907.2085,-215.02,1
493.752,-0.0009,-9.0625,-0.2,-1905.6377,-255.0,1
493.762,-0.0009,-3.0,-0.54,-1904.0669,-255.0,1
493.774,-0.002,-4.5,0.4,-1902.4962,-255.0,1
493.784,-0.0041,-10.5,0.28,-1900.9254,-255.0,1
493.794,-0.0041,-3.625,-0.56,-1899.4855,-255.0,1
493.802,-0.0041,-0.625,0.08,-1897.9147,-64.17,1
493.812,-0.0052,-7.3125,0.02,-1896.4748,-255.0,1
493.824,-0.0063,-6.25,0.24,-1895.0349,-255.0,1
493.834,-0.0063,3.5625,0.17,-1893.4641,255.0,1
493.844,-0.0063,-1.625,-0.16,-1892.0242,-173.64,1
493.852,-0.0074,-7.3125,0.12,-1890.5843,-255.0,1
493.862,-0.0074,0.0625,0.17,-1889.1444,97.3,1
493.875,-0.0085,-2.8125,0.02,-1887.7045,-255.0,1
493.884,-0.0085,-2.8125,-0.1,-1886.2646,-255.0,1
493.895,-0.0085,-2.5,0.15,-1884.8247,-255.0,1
493.902,-0.0107,-9.375,0.04,-1883.3848,-255.0,1
493.912,-0.0118,-5.9375,-0.42,-1882.0758,-255.0,1
493.925,-0.0107,6.3125,0.37,-1880.6359,255.0,1
493.935,-0.0118,-5.9375,-0.48,-1879.196,-255.0,1
493.945,-0.014,-14.6875,0.38,-1877.887,-255.0,1
493.952,-0.014,-0.9375,0.17,-1876.4471,-138.32,1
493.962,-0.014,3.625,-0.05,-1875.1381,255.0,1
493.975,-0.0151,-7.6875,-0.19,-1873.8291,-255.0,1
493.985,-0.0161,-8.4375,0.07,-1872.5201,-255.0,1
493.995,-0.0172,-7.25,0.03,-1871.0802,-255.0,1
494.002,-0.0194,-9.0625,-0.23,-1869.7712,-255.0,1
494.012,-0.0194,-4.25,-0.27,-1868.4622,-255.0,1
494.025,-0.0205,-6.125,-0.04,-1867.1532,-255.0,1
494.035,-0.0238,-17.625,-0.03,-1865.8442,-255.0,1
494.045,-0.026,-12.5625,-0.08,-1864.5352,-255.0,1
494.052,-0.026,2.0,0.06,-1863.3571,205.79,1
494.063,-0.0271,-6.5625,-0.21,-1862.0481,-255.0,1
494.075,-0.0292,-17.0,0.26,-1860.87,-255.0,1
494.085,-0.0314,-11.75,-0.17,-1859.5611,-255.0,1
494.095,-0.0325,-6.4375,0.2,-1858.383,-255.0,1
494.103,-0.0336,-7.625,-0.09,-1857.2049,-255.0,1
494.113,-0.0358,-9.1875,0.24,-1856.0268,-255.0,1
494.125,-0.038,-17.6875,-0.22,-1854.7178,-255.0,1
494.135,-0.0401,-12.375,0.02,-1853.5397,-255.0,1
494.145,-0.0423,-8.6875,-0.03,-1852.3616,-255.0,1
494.153,-0.0434,-9.9375,-0.1,-1851.3144,-255.0,1
494.163,-0.0467,-14.5,0.16,-1850.2672,-255.0,1
494.175,-0.0489,-13.25,-0.07,-1849.0891,-255.0,1
494.185,-0.0511,-13.6875,0.03,-1847.911,-255.0,1
494.194,-0.0532,-15.9375,-0.04,-1846.8638,-255.0,1
494.203,-0.0554,-15.125,0.07,-1845.8166,-255.0,1
494.213,-0.0576,-14.1875,0.06,-1844.7694,-255.0,1
494.225,-0.0609,-16.8125,-0.14,-1843.7222,-255.0,1
494.235,-0.0641,-19.375,-0.08,-1842.675,-255.0,1
494.244,-0.0674,-20.6875,-0.04,-1841.7587,-255.0,1
494.253,-0.0707,-21.6875,-0.1,-1840.7115,-255.0,1
494.263,-0.074,-21.0,0.2,-1839.6643,-255.0,1
494.273,-0.0761,-22.5625,-0.19,-1838.748,-255.0,1
494.285,-0.0805,-26.0,-0.0,-1837.8317,-255.0,1
494.296,-0.0849,-28.875,-0.17,-1836.9154,-255.0,1
494.303,-0.0892,-31.5625,0.01,-1835.9991,-255.0,1
494.313,-0.0958,-34.6875,0.05,-1835.0828,-255.0,1
494.326,-0.1012,-36.0625,0.14,-1834.1665,-255.0,1
494.336,-0.1078,-38.5625,-0.06,-1833.2502,-255.0,1
494.345,-0.1154,-41.4375,0.06,-1832.3339,-255.0,1
494.353,-0.122,-46.5625,-0.12,-1831.5485,-255.0,1
494.363,-0.1296,-51.0625,-0.11,-1830.7631,-255.0,1
494.375,-0.1394,-57.625,-0.03,-1829.8468,-255.0,1
494.386,-0.1503,-62.625,-0.08,-1829.0614,-255.0,1
494.396,-0.1623,-67.1875,0.02,-1828.276,-255.0,1
494.403,-0.1743,-73.25,-0.04,-1827.4906,-255.0,1
494.413,-0.1874,-80.1875,0.1,-1826.7052,-255.0,1
494.426,-0.2016,-84.9375,-0.17,-1825.9198,-255.0,1
