timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
153.725,0.0209,-0.0142,-0.0012,-920.8793,158.84,1
153.735,0.0209,0.0087,0.0024,-920.8793,181.74,1
153.748,0.0209,0.012,-0.0019,-920.8793,185.0,1
153.757,0.022,0.0164,0.0024,-920.8793,194.27,1
153.768,0.022,0.0491,0.0007,-920.8793,226.99,1
153.775,0.022,-0.0011,0.0028,-920.8793,176.81,1
153.785,0.022,0.0251,0.003,-920.8793,202.98,1
153.798,0.0231,0.024,0.0026,-920.7484,206.82,1
153.808,0.022,-0.024,0.0016,-920.7484,153.97,1
153.818,0.022,0.0109,-0.0,-920.6175,188.92,1
153.826,0.022,-0.0262,0.0005,-920.6175,151.87,1
153.836,0.0209,-0.0862,-0.0007,-920.4866,86.99,1
153.848,0.0209,-0.0076,-0.0019,-920.3557,165.62,1
153.858,0.0209,-0.0687,0.0005,-920.3557,104.54,1
153.868,0.0209,-0.0469,-0.001,-920.2248,126.37,1
153.876,0.0209,0.0284,-0.0009,-920.0939,201.7,1
153.886,0.0209,-0.0622,0.0005,-919.963,111.22,1
153.898,0.0209,0.0327,-0.0012,-919.8321,206.17,1
153.908,0.0209,0.0295,-0.0007,-919.8321,202.88,1
153.918,0.0209,-0.0469,-0.0002,-919.5703,126.56,1
153.926,0.0209,0.0644,-0.0,-919.4394,237.92,1
153.937,0.0209,0.0185,-0.0002,-919.3086,192.13,1
153.948,0.0209,-0.0785,0.0007,-919.1777,95.06,1
153.958,0.0209,0.0829,-0.0,-919.0468,255.0,1
153.968,0.0209,-0.0175,-0.0007,-918.785,156.23,1
153.976,0.0209,-0.0742,0.0005,-918.6541,99.57,1
153.986,0.0209,0.0589,-0.0017,-918.3923,232.7,1
153.998,0.0209,-0.0502,-0.0,-918.2614,123.66,1
154.008,0.0199,-0.0873,-0.0007,-917.9996,81.69,1
154.018,0.0209,0.0785,-0.0,-917.7378,252.5,1
154.026,0.0199,-0.0764,-0.0002,-917.476,92.77,1
154.036,0.0199,-0.0862,-0.0014,-917.2142,83.01,1
154.048,0.0199,0.0665,-0.0002,-916.9524,235.78,1
154.058,0.0199,-0.0884,-0.0007,-916.6906,80.92,1
154.068,0.0188,-0.0578,0.0005,-916.4288,106.59,1
154.076,0.0199,0.084,-0.0017,-916.167,253.34,1
154.086,0.0188,-0.1025,-0.0005,-915.9052,61.92,1
154.098,0.0177,-0.0545,0.0021,-915.6434,105.03,1
154.108,0.0188,0.096,-0.0031,-915.3816,255.0,1
154.118,0.0177,-0.1124,0.0024,-915.1198,47.25,1
154.126,0.0177,-0.0676,0.0009,-914.7271,92.05,1
154.136,0.0177,0.1025,-0.0017,-914.4653,255.0,1
154.149,0.0177,-0.1025,0.0002,-914.0726,57.25,1
154.158,0.0166,-0.0742,-0.0016,-913.8108,80.75,1
154.168,0.0177,0.1004,-0.0007,-913.549,255.0,1
154.176,0.0166,-0.0807,0.0009,-913.1563,74.22,1
154.187,0.0155,-0.0709,-0.0009,-912.7636,79.22,1
154.199,0.0166,0.1004,0.0016,-912.5018,255.0,1
154.209,0.0166,-0.0807,0.0002,-912.1091,74.34,1
154.218,0.0155,-0.0425,-0.0,-911.7164,107.69,1
154.227,0.0166,0.1189,-0.001,-911.3237,255.0,1
154.237,0.0166,-0.072,-0.0021,-911.0619,83.19,1
