timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
317.749,0.0177,-0.084,0.0028,6579.6731,156.59,1
317.76,0.0177,-0.1516,0.0028,6579.804,88.97,1
317.77,0.0155,-0.1233,-0.0014,6580.0658,107.59,1
317.78,0.0144,-0.1549,-0.0024,6580.1967,71.11,1
317.79,0.0133,-0.0829,-0.0035,6580.3276,138.18,1
317.799,0.0133,-0.0829,-0.0035,6580.5894,138.23,1
317.809,0.0122,-0.0785,-0.003,6580.7203,137.72,1
317.82,0.0111,-0.048,-0.0017,6580.9821,163.38,1
317.83,0.0111,-0.0665,-0.0,6581.113,144.86,1
317.841,0.01,-0.0578,0.0014,6581.2439,148.63,1
317.85,0.01,-0.0578,0.0007,6581.5057,148.66,1
317.86,0.01,-0.0196,-0.0,6581.7675,186.92,1
317.87,0.01,-0.0164,-0.0028,6581.8984,190.19,1
317.88,0.01,0.0327,-0.0026,6582.1602,239.28,1
317.891,0.0111,0.0207,-0.0026,6582.2911,232.19,1
317.9,0.0111,0.0055,-0.0024,6582.5529,216.91,1
317.91,0.0111,0.0262,-0.0014,6582.8147,237.7,1
317.921,0.01,-0.0295,-0.0003,6583.0765,177.2,1
317.931,0.01,-0.0382,0.0003,6583.4692,168.57,1
317.941,0.01,-0.0044,-0.0,6583.731,202.47,1
317.95,0.0089,-0.0044,-0.001,6584.1237,197.62,1
317.96,0.0089,-0.0513,-0.0016,6584.3855,150.77,1
317.971,0.0089,-0.0185,-0.0049,6584.6473,183.47,1
317.981,0.0079,-0.1178,-0.001,6585.04,79.34,1
317.991,0.0068,-0.1004,-0.0028,6585.4327,91.98,1
318.0,0.0068,-0.1004,-0.0,6585.6945,92.0,1
318.01,0.0046,-0.0153,-0.0002,6586.0872,167.27,1
318.021,0.0035,-0.0905,0.0002,6586.4799,87.17,1
318.031,0.0035,-0.0196,-0.0005,6586.7417,158.06,1
318.041,0.0024,-0.1058,-0.0002,6587.1344,66.97,1
318.05,0.0024,-0.1058,-0.0014,6587.5271,67.03,1
318.061,0.0024,-0.0011,-0.0028,6587.9198,171.79,1
318.071,0.0013,-0.0698,-0.003,6588.1816,98.13,1
318.081,0.0013,-0.0436,-0.001,6588.5743,124.28,1
318.091,0.0013,0.0164,-0.0014,6588.967,184.32,1
318.1,0.0013,0.0164,-0.0,6589.3597,184.35,1
318.111,0.0013,-0.048,-0.0024,6589.7524,120.01,1
318.121,0.0013,0.0469,0.0003,6590.1451,214.93,1
318.131,0.0013,-0.0393,-0.0017,6590.5378,128.77,1
318.141,0.0013,0.0262,-0.0016,6590.9305,194.23,1
318.15,0.0013,0.0262,-0.0003,6591.4541,194.3,1
318.161,0.0013,-0.0709,-0.0042,6591.8468,97.27,1
318.171,0.0013,-0.0044,-0.0,6592.2395,163.79,1
318.181,0.0013,0.0654,-0.0035,6592.7631,233.65,1
