timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
420.576,0.034,-7.9375,0.16,-11331.8556,-255.0,1
420.586,0.0329,-9.0,-0.09,-11332.7719,-255.0,1
420.596,0.0319,-5.9375,0.21,-11333.8191,-255.0,1
420.604,0.0319,-1.1875,-0.38,-11334.8663,146.34,1
420.614,0.0308,-4.0,0.03,-11335.9135,-238.58,1
420.627,0.0308,-2.9375,-0.15,-11336.9607,-132.35,1
420.636,0.0308,2.625,0.31,-11338.0079,255.0,1
420.646,0.0308,1.75,-0.36,-11339.0551,255.0,1
420.654,0.0319,1.75,0.48,-11340.1023,255.0,1
420.664,0.034,12.25,-0.29,-11341.1495,255.0,1
420.677,0.034,4.875,-0.16,-11342.1967,255.0,1
420.686,0.034,0.375,-0.0,-11343.2439,255.0,1
420.697,0.0351,6.25,0.03,-11344.1602,255.0,1
420.704,0.0362,3.1875,0.13,-11345.2074,255.0,1
420.714,0.0351,-3.625,-0.14,-11346.1237,-181.31,1
420.726,0.0351,-0.4375,0.06,-11347.04,235.81,1
420.736,0.0362,2.25,0.08,-11347.9563,255.0,1
420.746,0.0351,-5.1875,-0.14,-11348.8726,-255.0,1
420.755,0.034,-4.4375,0.02,-11349.9198,-255.0,1
420.765,0.034,-3.9375,-0.09,-11350.7052,-217.08,1
420.777,0.0319,-10.3125,-0.2,-11351.7524,-255.0,1
420.787,0.0308,-5.25,0.47,-11352.6687,-255.0,1
420.796,0.0319,5.125,0.17,-11353.585,255.0,1
420.805,0.0308,-4.375,0.21,-11354.5012,-255.0,1
420.815,0.0308,-2.25,-0.38,-11355.5484,-62.97,1
420.827,0.0319,8.25,0.63,-11356.4647,255.0,1
420.837,0.0329,3.3125,0.28,-11357.5119,255.0,1
420.847,0.0329,-1.0,0.23,-11358.4282,169.48,1
420.855,0.034,12.25,-0.39,-11359.3445,255.0,1
420.865,0.0362,11.3125,0.03,-11360.3917,255.0,1
420.877,0.0362,0.0625,-0.18,-11361.308,255.0,1
420.887,0.0373,3.875,0.06,-11362.2243,255.0,1
420.897,0.0384,8.9375,0.19,-11363.1406,255.0,1
420.905,0.0384,-0.0625,-0.03,-11363.926,255.0,1
420.915,0.0384,-2.1875,0.09,-11364.8423,74.92,1
420.927,0.0384,4.1875,0.08,-11365.6277,255.0,1
420.937,0.0384,0.375,-0.16,-11366.544,255.0,1
420.947,0.0384,-4.75,0.17,-11367.3294,-255.0,1
420.955,0.0384,-1.4375,0.05,-11368.2457,149.67,1
420.965,0.0373,-1.125,-0.15,-11369.0311,175.97,1
420.977,0.0362,-9.375,0.29,-11369.8165,-255.0,1
420.987,0.0351,-4.9375,-0.03,-11370.6019,-255.0,1
420.997,0.0362,3.5,0.25,-11371.3873,255.0,1
421.005,0.0351,-7.4375,-0.24,-11372.3036,-255.0,1
421.015,0.034,-5.9375,-0.08,-11373.089,-255.0,1
421.027,0.0351,7.875,0.2,-11374.0053,255.0,1
421.037,0.0351,-1.0,-0.25,-11374.7907,178.42,1
421.047,0.034,-5.25,0.17,-11375.707,-255.0,1
421.055,0.0351,8.9375,0.24,-11376.4924,255.0,1
421.065,0.0373,8.375,0.35,-11377.4087,255.0,1
421.077,0.0362,-3.0,-0.16,-11378.1941,-112.67,1
421.087,0.0373,6.8125,0.2,-11378.9795,255.0,1
421.098,0.0406,16.75,-0.39,-11379.8958,255.0,1
421.105,0.0406,1.1875,-0.21,-11380.6812,255.0,1
421.115,0.0395,-3.125,0.16,-11381.4666,-110.33,1
421.128,0.0417,12.9375,-0.24,-11382.252,255.0,1
421.137,0.0428,4.5625,0.15,-11383.0374,255.0,1
421.147,0.0428,-2.5625,-0.41,-11383.6919,56.23,1
421.156,0.0439,9.375,0.19,-11384.4773,255.0,1
421.166,0.046,10.4375,0.02,-11385.2627,255.0,1
421.178,0.0449,-2.8125,0.16,-11386.0481,-54.21,1
421.187,0.0449,-0.0625,0.02,-11386.7026,255.0,1
421.198,0.0471,10.9375,0.06,-11387.488,255.0,1
421.206,0.0471,-1.4375,0.03,-11388.1425,188.08,1
421.216,0.046,-2.9375,0.05,-11388.9279,-61.56,1
421.228,0.0471,6.75,-0.09,-11389.4515,255.0,1
421.238,0.0482,2.6875,-0.02,-11390.2369,255.0,1
421.248,0.0482,-2.125,0.01,-11390.8914,124.0,1
421.256,0.0482,4.6875,-0.02,-11391.5459,255.0,1
421.266,0.0493,4.5,0.31,-11392.2004,255.0,1
421.278,0.0482,-4.25,-0.22,-11392.8549,-182.58,1
421.288,0.0482,-1.75,-0.11,-11393.3785,161.21,1
421.298,0.0493,4.5,0.17,-11394.033,255.0,1
421.306,0.0482,-3.625,-0.25,-11394.6875,-119.86,1
421.316,0.0482,-2.875,0.09,-11395.2111,48.54,1
421.328,0.0493,7.3125,0.04,-11395.7347,255.0,1
421.338,0.0493,0.1875,0.2,-11396.3892,255.0,1
421.348,0.0482,-3.75,-0.09,-11396.9127,-132.06,1
421.356,0.0504,9.3125,0.03,-11397.5672,255.0,1
421.366,0.0515,5.1875,0.03,-11398.0908,255.0,1
421.379,0.0504,-3.625,-0.25,-11398.6144,-109.6,1
421.388,0.0504,2.6875,0.21,-11399.138,255.0,1
421.398,0.0526,8.75,-0.0,-11399.7925,255.0,1
421.406,0.0515,-2.0625,0.26,-11400.3161,144.14,1
421.416,0.0515,-2.3125,-0.19,-11400.8397,119.08,1
421.428,0.0537,10.625,0.13,-11401.2324,255.0,1
421.438,0.0537,1.9375,0.03,-11401.756,255.0,1
421.448,0.0537,-2.5625,-0.11,-11402.2796,103.67,1
421.456,0.0548,9.25,0.26,-11402.6723,255.0,1
421.466,0.0559,7.75,-0.17,-11403.1959,255.0,1
421.478,0.0559,-1.1875,-0.2,-11403.5886,250.79,1
421.488,0.0569,3.25,0.1,-11404.1122,255.0,1
421.499,0.058,11.0625,0.05,-11404.5049,255.0,1
421.507,0.058,-0.25,-0.05,-11404.8976,255.0,1
421.517,0.058,-0.625,0.26,-11405.2903,255.0,1
421.529,0.0591,6.5,-0.0,-11405.683,255.0,1
421.539,0.0602,2.8125,-0.12,-11406.0757,255.0,1
421.549,0.0602,-0.6875,0.02,-11406.3375,255.0,1
421.557,0.0602,1.3125,-0.04,-11406.7302,255.0,1
421.567,0.0602,4.3125,0.12,-11406.992,255.0,1
421.579,0.0602,0.0625,-0.11,-11407.2538,255.0,1
421.589,0.0602,-1.875,-0.04,-11407.6465,200.9,1
421.599,0.0613,3.25,0.19,-11407.9083,255.0,1
421.607,0.0613,2.0,-0.09,-11408.1701,255.0,1
421.617,0.0613,-2.3125,0.06,-11408.301,161.81,1
421.629,0.0613,0.25,0.04,-11408.5628,255.0,1
421.639,0.0613,2.875,0.04,-11408.8246,255.0,1
421.649,0.0613,-1.6875,-0.0,-11408.9555,224.09,1
421.657,0.0602,-2.125,-0.08,-11409.2173,175.36,1
421.667,0.0613,2.8125,0.04,-11409.3482,255.0,1
421.679,0.0613,-2.0,-0.04,-11409.61,192.67,1
421.689,0.0602,-2.125,0.07,-11409.7409,175.22,1
421.699,0.0613,2.6875,-0.08,-11409.8718,255.0,1
421.707,0.0613,-0.25,0.05,-11409.8718,255.0,1
421.717,0.0602,-3.4375,0.11,-11410.1336,-44.11,1
421.729,0.0613,2.5,-0.12,-11410.1336,255.0,1
421.739,0.0613,2.3125,-0.02,-11410.2645,255.0,1
421.749,0.0602,-4.375,-0.07,-11410.3954,-137.68,1
421.757,0.0613,1.9375,0.2,-11410.3954,255.0,1
421.767,0.0624,7.4375,0.09,-11410.5263,255.0,1
421.779,0.0613,-3.25,0.05,-11410.6572,67.08,1
421.789,0.0613,-1.75,-0.09,-11410.6572,217.04,1
421.799,0.0635,10.75,0.2,-11410.6572,255.0,1
421.807,0.0635,2.375,-0.18,-11410.6572,255.0,1
421.817,0.0624,-3.0,-0.17,-11410.7881,96.76,1
421.829,0.0646,9.6875,0.19,-11410.7881,255.0,1
421.839,0.0657,5.375,-0.15,-11410.7881,255.0,1
421.849,0.0657,-1.125,-0.12,-11410.7881,255.0,1
421.857,0.0668,7.25,0.13,-11410.6572,255.0,1
421.868,0.0678,10.875,-0.08,-11410.6572,255.0,1
421.88,0.0689,1.3125,0.1,-11410.6572,255.0,1
421.889,0.0689,2.1875,0.03,-11410.5263,255.0,1
421.899,0.0711,12.75,0.09,-11410.3954,255.0,1
421.908,0.0722,7.125,-0.04,-11410.3954,255.0,1
421.918,0.0733,3.5625,-0.02,-11410.2645,255.0,1
421.929,0.0744,9.9375,-0.05,-11410.1336,255.0,1
421.939,0.0766,11.0,0.02,-11410.0027,255.0,1
421.949,0.0777,6.125,0.04,-11409.7409,255.0,1
421.958,0.0788,8.25,-0.07,-11409.61,255.0,1
421.968,0.0809,12.1875,0.07,-11409.4791,255.0,1
421.98,0.0831,11.375,-0.06,-11409.2173,255.0,1
421.989,0.0842,10.1875,-0.0,-11409.0864,255.0,1
421.998,0.0864,13.75,0.04,-11408.8246,255.0,1
422.008,0.0897,15.625,-0.01,-11408.5628,255.0,1
422.018,0.094,14.25,-0.03,-11408.4319,255.0,1
422.028,0.0973,15.6875,0.02,-11408.1701,255.0,1
422.04,0.1006,18.8125,0.08,-11407.9083,255.0,1
422.05,0.1049,20.5,0.06,-11407.6465,255.0,1
422.058,0.1082,20.625,-0.05,-11407.2538,255.0,1
422.068,0.1115,23.1875,0.07,-11406.992,255.0,1
422.08,0.1158,25.6875,0.06,-11406.7302,255.0,1
422.09,0.1213,27.25,-0.04,-11406.3375,255.0,1
422.099,0.1257,29.375,-0.0,-11405.9448,255.0,1
422.108,0.1322,32.4375,0.04,-11405.5521,255.0,1
422.118,0.1377,36.625,0.09,-11405.1594,255.0,1
422.129,0.1453,40.125,0.06,-11404.7667,255.0,1
422.14,0.1518,42.375,-0.06,-11404.374,255.0,1
422.15,0.1606,47.6875,0.11,-11403.9813,255.0,1
422.158,0.1693,53.875,-0.12,-11403.4577,255.0,1
422.168,0.1802,62.75,0.09,-11403.065,255.0,1
422.18,0.19,62.75,-0.07,-11402.5414,255.0,1
