timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
468.896,0.0515,-7.375,0.5,-6395.1045,-255.0,1
468.909,0.0515,-1.875,1.18,-6393.1411,188.93,1
468.919,0.0515,3.0625,-0.88,-6390.9158,255.0,1
468.929,0.0504,-8.75,0.57,-6388.8214,-255.0,1
468.936,0.0482,-10.8125,1.63,-6386.727,-255.0,1
468.947,0.0493,6.6875,-1.63,-6384.6326,255.0,1
468.959,0.0493,-4.25,1.12,-6382.5382,-179.33,1
468.969,0.046,-20.0,0.67,-6380.4438,-255.0,1
468.979,0.0471,6.125,-1.48,-6378.3494,255.0,1
468.987,0.0482,6.125,-0.19,-6376.255,255.0,1
468.997,0.0449,-19.125,-0.01,-6374.1606,-255.0,1
469.009,0.0439,-1.8125,-1.47,-6372.0662,160.79,1
469.019,0.046,10.5,0.46,-6369.9718,255.0,1
469.029,0.0439,-15.4375,1.21,-6368.0083,-255.0,1
469.037,0.0417,-10.875,-0.96,-6365.9139,-255.0,1
469.047,0.0428,9.75,0.65,-6363.8195,255.0,1
469.059,0.0417,-9.25,1.08,-6361.7251,-255.0,1
469.069,0.0384,-16.9375,-0.89,-6359.6307,-255.0,1
469.079,0.0406,7.3125,0.82,-6357.5363,255.0,1
469.087,0.0395,-3.5,0.78,-6355.5728,-148.13,1
469.097,0.0373,-15.625,-1.03,-6353.4784,-255.0,1
469.109,0.0373,0.8125,0.77,-6351.384,255.0,1
469.119,0.0373,1.25,0.56,-6349.4206,255.0,1
469.13,0.0351,-13.0625,-1.02,-6347.4571,-255.0,1
469.137,0.0351,-0.6875,-0.08,-6345.3627,233.3,1
469.147,0.0351,2.375,0.6,-6343.3992,255.0,1
469.159,0.0329,-12.5,-0.96,-6341.3048,-255.0,1
469.169,0.0319,-7.25,-0.22,-6339.2104,-255.0,1
469.179,0.0319,0.125,0.67,-6337.2469,255.0,1
469.187,0.0297,-11.9375,-1.01,-6335.1525,-255.0,1
469.197,0.0275,-14.4375,0.01,-6333.189,-255.0,1
469.21,0.0264,-4.875,0.69,-6331.0946,-255.0,1
469.219,0.0253,-9.4375,0.18,-6329.1311,-255.0,1
469.229,0.0231,-13.375,0.18,-6327.1676,-255.0,1
