timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
90.431,0.0057,-3.375,-0.04,-882.6566,-255.0,1
90.439,0.0046,-4.75,-0.1,-882.3948,-255.0,1
90.449,0.0035,-4.125,-0.15,-882.0021,-255.0,1
90.462,0.0035,0.625,-0.19,-881.6094,-56.85,1
90.471,0.0035,-0.0625,-0.26,-881.3476,-125.56,1
90.481,0.0046,5.4375,-0.13,-881.0858,255.0,1
90.489,0.0068,7.9375,-0.02,-880.6931,255.0,1
90.499,0.0079,8.8125,0.03,-880.4313,255.0,1
90.511,0.0089,7.9375,-0.07,-880.0386,255.0,1
90.521,0.0111,12.25,0.15,-879.7768,255.0,1
90.531,0.0122,5.5625,-0.56,-879.3841,255.0,1
90.539,0.0133,9.125,-0.1,-878.9914,255.0,1
90.549,0.0144,5.9375,-0.04,-878.5987,255.0,1
90.562,0.0155,2.5,-0.2,-878.206,255.0,1
90.572,0.0155,0.5,-0.16,-877.8133,74.6,1
90.581,0.0155,2.3125,-0.22,-877.2897,255.0,1
90.59,0.0144,-4.1875,-0.13,-876.897,-255.0,1
90.6,0.0144,-4.75,-0.21,-876.5044,-255.0,1
90.612,0.0133,-2.9375,-0.11,-876.1117,-255.0,1
90.622,0.0122,-5.75,0.21,-875.5881,-255.0,1
90.632,0.0111,-6.125,-0.43,-875.1954,-255.0,1
90.64,0.0122,6.0625,-0.06,-874.8027,255.0,1
90.65,0.0122,-1.875,-0.18,-874.41,-255.0,1
90.662,0.0133,4.0625,-0.47,-874.0173,255.0,1
90.672,0.0144,12.1875,0.04,-873.6246,255.0,1
90.682,0.0166,7.3125,-0.18,-873.2319,255.0,1
90.69,0.0177,9.125,0.27,-872.8392,255.0,1
90.7,0.0209,20.125,-0.33,-872.4465,255.0,1
90.712,0.0209,3.125,-0.27,-872.0538,255.0,1
90.722,0.022,8.6875,-0.09,-871.6611,255.0,1
90.732,0.0242,13.5625,-0.0,-871.2684,255.0,1
90.74,0.0253,8.0,-0.3,-870.7448,255.0,1
90.75,0.0253,1.125,-0.02,-870.3521,181.8,1
90.762,0.0275,7.8125,-0.23,-869.8285,255.0,1
90.772,0.0286,5.125,-0.1,-869.3049,255.0,1
90.782,0.0286,0.0,-0.06,-868.7813,84.3,1
90.79,0.0286,3.9375,-0.25,-868.2577,255.0,1
90.8,0.0297,4.25,-0.09,-867.7341,255.0,1
90.813,0.0297,-1.8125,-0.02,-867.2105,-183.12,1
90.822,0.0297,4.375,-0.32,-866.556,255.0,1
90.832,0.0308,4.25,0.12,-866.0324,255.0,1
90.84,0.0297,-3.5625,-0.09,-865.5088,-255.0,1
90.85,0.0308,5.5,0.21,-864.8543,255.0,1
90.862,0.0319,4.875,-0.22,-864.3307,255.0,1
90.872,0.0308,-6.5,-0.49,-863.8071,-255.0,1
90.882,0.0319,6.75,0.08,-863.1526,255.0,1
90.89,0.0329,8.8125,-0.13,-862.4981,255.0,1
90.9,0.0319,-7.6875,-0.42,-861.9745,-255.0,1
90.913,0.0329,8.1875,-0.01,-861.32,255.0,1
90.922,0.0362,14.375,-0.33,-860.6655,255.0,1
90.933,0.0362,0.75,-0.24,-860.1419,194.7,1
90.941,0.0373,6.4375,-0.15,-859.4874,255.0,1
90.951,0.0406,18.6875,0.12,-858.8329,255.0,1
90.963,0.0406,5.0625,-0.25,-858.3093,255.0,1
90.972,0.0417,5.125,-0.35,-857.6548,255.0,1
90.982,0.0449,14.6875,0.24,-857.0003,255.0,1
90.991,0.046,8.25,-0.06,-856.2149,255.0,1
91.001,0.046,3.75,-0.24,-855.5604,255.0,1
91.013,0.0482,10.625,-0.02,-854.775,255.0,1
91.023,0.0504,11.875,-0.17,-853.9896,255.0,1
91.033,0.0515,6.25,-0.31,-853.3351,255.0,1
91.041,0.0526,8.75,-0.01,-852.5497,255.0,1
91.051,0.0548,11.0625,-0.2,-851.7643,255.0,1
91.063,0.0559,5.875,-0.09,-850.9789,255.0,1
91.073,0.0569,6.0625,-0.19,-850.1935,255.0,1
91.083,0.058,9.9375,-0.08,-849.2772,255.0,1
91.091,0.0602,8.25,-0.16,-848.4918,255.0,1
91.101,0.0613,8.375,-0.03,-847.5755,255.0,1
91.113,0.0635,11.4375,-0.15,-846.6592,255.0,1
91.123,0.0657,12.3125,-0.12,-845.8738,255.0,1
91.133,0.0668,10.375,-0.06,-844.9575,255.0,1
91.141,0.0689,10.4375,0.13,-844.0412,255.0,1
91.151,0.0711,12.375,-0.04,-843.1249,255.0,1
91.163,0.0733,12.5625,-0.32,-842.0777,255.0,1
91.173,0.0755,14.375,0.02,-841.1614,255.0,1
91.183,0.0788,16.6875,-0.42,-840.2451,255.0,1
91.191,0.0809,16.8125,-0.0,-839.1979,255.0,1
91.201,0.0842,18.5,0.04,-838.1507,255.0,1
91.213,0.0875,17.375,-0.57,-837.1035,255.0,1
91.223,0.0908,21.0,-0.05,-836.0563,255.0,1
91.233,0.094,21.1875,-0.37,-835.0091,255.0,1
91.241,0.0984,24.75,0.27,-833.9619,255.0,1
91.251,0.1028,27.625,-0.39,-832.9148,255.0,1
91.263,0.1082,28.4375,0.12,-831.8676,255.0,1
91.274,0.1137,30.5625,-0.49,-830.6895,255.0,1
91.283,0.1191,32.4375,0.12,-829.5114,255.0,1
91.291,0.1257,38.8125,-0.14,-828.3333,255.0,1
91.302,0.1322,39.8125,0.07,-827.2861,255.0,1
