timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
496.224,-0.0216,2.1875,-0.25,18452.9298,-76.35,1
496.237,-0.0205,5.0,-0.2,18452.5371,102.18,1
496.247,-0.0216,-1.5625,0.03,18452.1445,-189.03,1
496.257,-0.0205,5.375,0.11,18451.7518,113.56,1
496.264,-0.0205,-0.3125,0.16,18451.49,-146.67,1
496.274,-0.0205,-2.0625,-0.34,18451.0973,-199.17,1
496.287,-0.0205,1.8125,0.01,18450.7046,-82.98,1
496.297,-0.0205,-3.1875,-0.3,18450.3119,-233.03,1
496.307,-0.0216,-3.1875,0.07,18449.9192,-237.98,1
496.314,-0.0205,1.625,-0.21,18449.5265,-88.73,1
496.324,-0.0216,-5.6875,-0.09,18449.1338,-255.0,1
496.337,-0.0216,0.4375,-0.13,18448.7411,-129.32,1
496.347,-0.0216,1.8125,-0.24,18448.3484,-88.09,1
496.357,-0.0227,-6.0,0.05,18447.9557,-255.0,1
496.365,-0.0216,3.6875,-0.17,18447.4321,58.29,1
496.377,-0.0216,1.25,0.01,18447.0394,-105.14,1
496.387,-0.0227,-5.25,-0.18,18446.6467,-255.0,1
496.397,-0.0216,5.75,-0.08,18446.1231,120.26,1
496.407,-0.0216,-2.0,-0.35,18445.5995,-202.81,1
496.414,-0.0227,-5.0,0.13,18445.2068,-255.0,1
496.424,-0.0216,6.5625,-0.18,18444.6832,144.78,1
496.437,-0.0227,-3.0625,-0.37,18444.2905,-239.67,1
496.447,-0.0238,-5.5625,-0.0,18443.7669,-255.0,1
496.457,-0.0216,7.75,-0.03,18443.2433,180.51,1
496.464,-0.0227,-5.875,-0.23,18442.7197,-255.0,1
496.474,-0.0238,-3.8125,-0.09,18442.1961,-255.0,1
496.487,-0.0216,9.4375,-0.45,18441.6725,231.28,1
496.497,-0.0227,-5.375,0.06,18441.1489,-255.0,1
496.507,-0.0227,0.0625,-0.14,18440.6253,-146.29,1
496.514,-0.0216,9.1875,-0.35,18440.1017,223.87,1
496.524,-0.0227,-5.3125,0.02,18439.5781,-255.0,1
496.537,-0.0227,-1.875,-0.2,18438.9236,-204.56,1
496.547,-0.0205,11.125,-0.22,18438.4,255.0,1
496.557,-0.0216,-7.25,0.23,18437.7455,-255.0,1
496.564,-0.0227,-3.8125,-0.33,18437.2219,-255.0,1
496.574,-0.0205,12.125,0.1,18436.6983,255.0,1
496.587,-0.0216,-8.6875,-0.26,18436.1747,-255.0,1
496.597,-0.0238,-7.1875,-0.1,18435.5202,-255.0,1
496.607,-0.0216,12.9375,-0.01,18434.9966,255.0,1
496.614,-0.0227,-9.1875,-0.63,18434.473,-255.0,1
496.624,-0.0249,-14.25,-0.33,18433.8185,-255.0,1
496.637,-0.0227,10.9375,-0.05,18433.164,255.0,1
496.647,-0.0249,-7.9375,-0.4,18432.6404,-255.0,1
496.657,-0.026,-10.8125,0.08,18431.9859,-255.0,1
496.664,-0.0249,6.1875,0.15,18431.3314,119.62,1
496.674,-0.0271,-8.6875,-0.41,18430.6769,-255.0,1
496.687,-0.0292,-11.8125,-0.0,18430.1533,-255.0,1
496.697,-0.0281,5.8125,0.15,18429.4988,93.67,1
496.707,-0.0292,-6.8125,-0.44,18428.8443,-255.0,1
496.715,-0.0303,-9.875,0.41,18428.1898,-255.0,1
496.725,-0.0292,5.1875,-0.38,18427.5353,70.15,1
496.737,-0.0314,-8.125,-0.37,18426.7499,-255.0,1
496.747,-0.0325,-9.0625,-0.06,18426.0954,-255.0,1
496.758,-0.0314,5.5625,-0.3,18425.4409,71.76,1
496.765,-0.0336,-8.5,-0.19,18424.6555,-255.0,1
496.775,-0.0347,-10.625,-0.08,18424.001,-255.0,1
496.787,-0.0336,5.0625,-0.32,18423.2156,47.11,1
496.797,-0.0358,-7.8125,-0.09,18422.5611,-255.0,1
496.808,-0.0369,-7.5,-0.2,18421.7757,-255.0,1
496.815,-0.0358,4.8125,-0.18,18420.9903,-64.19,1
496.825,-0.0369,-9.3125,-0.08,18420.2049,-255.0,1
496.838,-0.0391,-9.75,-0.08,18419.4195,-255.0,1
496.848,-0.038,3.625,-0.0,18418.6341,-109.88,1
496.858,-0.0401,-8.375,-0.09,18417.8487,-255.0,1
496.865,-0.0412,-7.4375,0.15,18417.0633,-255.0,1
496.875,-0.0401,4.25,-0.25,18416.2779,-101.09,1
496.888,-0.0412,-7.75,-0.07,18415.3616,-255.0,1
496.898,-0.0423,-5.5,-0.1,18414.4453,-255.0,1
496.908,-0.0423,2.5,-0.15,18413.6599,-163.77,1
496.915,-0.0445,-10.4375,-0.01,18412.7436,-255.0,1
496.925,-0.0445,-5.375,-0.47,18411.8273,-255.0,1
496.938,-0.0445,1.5625,0.04,18411.0419,-201.92,1
496.948,-0.0456,-7.25,-0.3,18410.1256,-255.0,1
496.958,-0.0467,-2.3125,-0.17,18409.2094,-255.0,1
496.965,-0.0456,0.875,-0.47,18408.1622,-227.75,1
496.975,-0.0478,-7.75,0.16,18407.115,-255.0,1
496.988,-0.0478,-2.5,-0.21,18406.1987,-255.0,1
496.998,-0.0478,0.0,-0.24,18405.1515,-255.0,1
497.008,-0.0489,-6.0,-0.04,18404.2352,-255.0,1
497.016,-0.0489,0.1875,-0.22,18403.188,-255.0,1
497.028,-0.0489,0.5625,-0.15,18402.1408,-252.56,1
497.038,-0.05,-3.25,-0.0,18401.0936,-255.0,1
497.048,-0.0489,1.0625,-0.1,18399.9155,-237.86,1
497.058,-0.05,-2.0625,-0.27,18398.8683,-255.0,1
497.065,-0.0489,1.6875,-0.04,18397.6902,-219.4,1
497.075,-0.0489,3.6875,-0.24,18396.643,-159.51,1
497.088,-0.0478,2.125,-0.22,18395.4649,-201.57,1
497.098,-0.0478,1.25,-0.22,18394.2868,-227.99,1
497.108,-0.0478,1.1875,0.09,18393.1087,-230.01,1
497.115,-0.0478,-0.625,-0.11,18391.9306,-255.0,1
497.125,-0.0478,3.5,-0.07,18390.8834,-160.77,1
497.138,-0.0467,2.3125,-0.21,18389.5744,-191.59,1
497.148,-0.0467,-0.5625,-0.07,18388.3963,-255.0,1
