timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
196.799,-0.0107,-17.5625,0.58,-6057.776,-255.0,1
196.809,-0.0107,5.25,-0.36,-6058.6923,255.0,1
196.821,-0.0096,6.4375,-0.51,-6059.6086,255.0,1
196.831,-0.0118,-17.25,0.38,-6060.5249,-255.0,1
196.841,-0.0129,-3.9375,-0.15,-6061.3103,-255.0,1
196.849,-0.0107,12.25,-0.46,-6062.2266,255.0,1
196.859,-0.0129,-11.875,0.22,-6063.1429,-255.0,1
196.871,-0.0151,-11.5,-0.46,-6063.9283,-255.0,1
196.881,-0.0129,10.125,0.08,-6064.8446,255.0,1
196.891,-0.0129,0.3125,-0.44,-6065.7609,-112.27,1
196.899,-0.0161,-20.8125,-0.03,-6066.6772,-255.0,1
196.91,-0.0161,1.375,-0.36,-6067.5935,75.85,1
196.921,-0.014,11.0,-0.0,-6068.5098,255.0,1
196.931,-0.0161,-12.6875,-0.37,-6069.4261,-255.0,1
196.941,-0.0183,-9.0,0.33,-6070.3424,-255.0,1
196.95,-0.0161,13.6875,-0.09,-6071.2587,255.0,1
196.96,-0.0172,-6.8125,0.03,-6072.175,-255.0,1
196.971,-0.0194,-18.125,-0.23,-6073.0913,-255.0,1
196.981,-0.0194,5.625,0.16,-6074.0076,255.0,1
196.991,-0.0172,7.375,0.52,-6074.9239,255.0,1
197.0,-0.0205,-16.5625,-0.44,-6075.8402,-255.0,1
197.01,-0.0183,11.125,-0.07,-6076.7565,255.0,1
197.022,-0.0172,11.125,-0.35,-6077.6728,255.0,1
197.032,-0.0183,-12.0,-0.08,-6078.5891,-255.0,1
197.042,-0.0216,-16.75,-0.17,-6079.5054,-255.0,1
197.05,-0.0205,8.5,-0.21,-6080.2908,255.0,1
197.06,-0.0238,-19.75,-0.08,-6081.2071,-255.0,1
197.072,-0.0271,-19.75,0.25,-6082.1234,-255.0,1
197.082,-0.0271,-0.875,-0.52,-6083.0397,-255.0,1
197.092,-0.0303,-23.0625,-0.24,-6083.956,-255.0,1
197.1,-0.0325,-12.375,0.06,-6084.8723,-255.0,1
197.11,-0.0325,5.4375,-0.02,-6085.9195,255.0,1
197.122,-0.0347,-13.125,-0.31,-6086.8358,-255.0,1
197.132,-0.0358,-10.9375,-0.01,-6087.7521,-255.0,1
197.142,-0.0358,0.5625,0.08,-6088.6684,-190.69,1
197.15,-0.038,-11.125,-0.27,-6089.7156,-255.0,1
197.16,-0.0391,-7.75,-0.25,-6090.7628,-255.0,1
197.172,-0.0401,-2.0,0.2,-6091.6791,-255.0,1
197.182,-0.0412,-8.625,-0.15,-6092.7263,-255.0,1
197.192,-0.0423,-4.8125,-0.0,-6093.6426,-255.0,1
197.2,-0.0412,1.125,-0.16,-6094.8206,-159.41,1
197.21,-0.0423,-3.375,-0.21,-6095.8678,-255.0,1
197.222,-0.0434,-3.5625,-0.04,-6096.915,-255.0,1
197.232,-0.0434,-1.5625,-0.1,-6097.9622,-255.0,1
197.242,-0.0434,-1.9375,0.03,-6099.0094,-255.0,1
197.25,-0.0434,3.5,-0.18,-6100.1875,166.64,1
197.261,-0.0423,4.75,-0.03,-6101.2347,255.0,1
197.272,-0.0423,-0.625,-0.14,-6102.4128,-255.0,1
197.282,-0.0423,1.125,-0.17,-6103.46,-165.05,1
197.292,-0.0423,-3.8125,-0.1,-6104.6381,-255.0,1
197.301,-0.0434,-3.0625,-0.46,-6105.6853,-255.0,1
197.311,-0.0423,4.375,0.42,-6106.8634,255.0,1
197.322,-0.0423,-0.9375,-0.31,-6107.9106,-255.0,1
197.333,-0.0445,-10.125,-0.17,-6109.0887,-255.0,1
197.342,-0.0445,0.0,0.27,-6110.2668,-255.0,1
197.351,-0.0456,-7.625,-0.54,-6111.314,-255.0,1
197.361,-0.0467,-3.1875,0.47,-6112.4921,-255.0,1
197.373,-0.0456,4.6875,-0.55,-6113.6702,255.0,1
197.383,-0.0467,-9.0625,-0.2,-6114.8483,-255.0,1
197.393,-0.0478,-6.3125,-0.0,-6116.0264,-255.0,1
197.401,-0.0478,-0.6875,-0.44,-6117.2045,-255.0,1
197.411,-0.0489,-7.25,-0.08,-6118.3826,-255.0,1
197.422,-0.05,-3.75,0.44,-6119.6916,-255.0,1
197.433,-0.0489,6.4375,-0.51,-6120.8697,255.0,1
197.443,-0.0511,-9.75,0.09,-6122.1787,-255.0,1
197.451,-0.0511,-5.75,-0.16,-6123.3568,-255.0,1
197.461,-0.0511,1.5,-0.16,-6124.6658,-168.04,1
197.473,-0.0521,-5.0,-0.27,-6125.8439,-255.0,1
197.483,-0.0532,-6.25,-0.19,-6127.1529,-255.0,1
197.493,-0.0521,3.5625,-0.26,-6128.4619,135.08,1
197.501,-0.0543,-11.8125,-0.32,-6129.7709,-255.0,1
197.511,-0.0554,-6.0,-0.19,-6130.949,-255.0,1
197.523,-0.0554,2.0625,-0.53,-6132.258,-131.8,1
197.533,-0.0565,-6.6875,0.11,-6133.567,-255.0,1
197.543,-0.0587,-10.625,0.02,-6135.0069,-255.0,1
197.551,-0.0587,-0.875,-0.53,-6136.3159,-255.0,1
197.561,-0.0598,-8.5,0.26,-6137.6248,-255.0,1
197.573,-0.0609,-6.375,-0.22,-6138.9338,-255.0,1
197.583,-0.0609,0.1875,-0.13,-6140.3737,-255.0,1
197.593,-0.062,-8.9375,0.18,-6141.8136,-255.0,1
197.601,-0.0641,-8.8125,-0.4,-6143.2535,-255.0,1
197.611,-0.0641,-1.125,0.12,-6144.5625,-255.0,1
197.623,-0.0641,1.75,-0.34,-6146.1333,-203.51,1
197.633,-0.0652,-7.5625,-0.0,-6147.5732,-255.0,1
197.643,-0.0663,-6.8125,-0.11,-6149.0131,-255.0,1
197.652,-0.0663,-2.9375,-0.06,-6150.453,-255.0,1
197.662,-0.0663,-0.9375,0.4,-6151.8929,-255.0,1
197.674,-0.0674,-1.25,-0.58,-6153.4637,-255.0,1
197.683,-0.0685,-7.125,0.33,-6155.0345,-255.0,1
197.693,-0.0696,-7.125,-0.51,-6156.4744,-255.0,1
197.702,-0.0696,-2.875,-0.61,-6158.0452,-255.0,1
197.712,-0.0696,2.75,-0.13,-6159.7469,-129.36,1
197.724,-0.0707,-4.8125,0.23,-6161.3177,-255.0,1
197.734,-0.0718,-9.0625,-0.49,-6162.7576,-255.0,1
197.743,-0.0729,-3.8125,-0.98,-6164.4593,-255.0,1
197.752,-0.0729,-4.625,0.15,-6166.0301,-255.0,1
197.762,-0.074,-5.6875,-0.14,-6167.7318,-255.0,1
197.774,-0.075,-7.5,-0.04,-6169.3026,-255.0,1
197.784,-0.0772,-9.0,-0.85,-6171.0043,-255.0,1
197.794,-0.0783,-8.875,0.31,-6172.706,-255.0,1
197.802,-0.0794,-5.5,-0.21,-6174.2768,-255.0,1
197.812,-0.0816,-10.5625,0.46,-6175.9785,-255.0,1
197.824,-0.0827,-9.625,-0.69,-6177.8111,-255.0,1
197.834,-0.0849,-9.4375,-0.15,-6179.5127,-255.0,1
197.843,-0.086,-9.625,0.43,-6181.2144,-255.0,1
197.852,-0.087,-12.5,0.02,-6182.9161,-255.0,1
197.862,-0.0892,-12.5,-0.0,-6184.7487,-255.0,1
197.874,-0.0914,-12.3125,-0.61,-6186.5813,-255.0,1
197.884,-0.0936,-14.4375,0.5,-6188.283,-255.0,1
197.894,-0.0969,-15.0,-0.94,-6190.1156,-255.0,1
197.902,-0.1001,-18.75,0.15,-6191.9482,-255.0,1
197.912,-0.1023,-16.625,0.28,-6193.7808,-255.0,1
197.924,-0.1056,-18.8125,-0.44,-6195.6134,-255.0,1
197.934,-0.11,-22.5625,-0.0,-6197.5769,-255.0,1
197.944,-0.1143,-26.0625,-0.47,-6199.4095,-255.0,1
197.952,-0.1176,-22.0,0.27,-6201.2421,-255.0,1
197.962,-0.122,-27.5,-0.75,-6203.2056,-255.0,1
197.974,-0.1285,-36.5,-0.22,-6205.1691,-255.0,1
197.984,-0.134,-33.6875,0.78,-6207.0017,-255.0,1
197.994,-0.1394,-30.375,-0.46,-6208.9652,-255.0,1
198.003,-0.147,-45.875,0.28,-6210.9287,-255.0,1
198.013,-0.1558,-50.9375,0.46,-6212.8922,-255.0,1
198.024,-0.1623,-41.4375,-0.27,-6214.8557,-255.0,1
198.034,-0.1721,-54.125,-0.98,-6216.9501,-255.0,1
198.044,-0.1841,-71.1875,0.26,-6218.9136,-255.0,1
198.053,-0.1939,-60.0625,0.04,-6220.8771,-255.0,1
198.063,-0.2049,-63.8125,-1.36,-6222.9714,-255.0,1
