timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
2376.8899,-0.0183,4.93889690711608,-0.2177239935851636,12759.9713,-255.0,1
2376.8999,-0.0194,4.062271353996868,-0.17188736335670812,12759.4477,-245.22,1
2376.907,-0.0205,4.93889690711608,-0.0,12758.7932,-255.0,1
2376.917,-0.0205,4.686795440859575,-0.3208564115991885,12758.1387,-255.0,1
2376.9299,-0.0216,3.873195254304489,-0.05729578778556937,12757.3533,-252.01,1
2376.9399,-0.0216,2.4980963474508244,0.04010705144989856,12756.6988,-228.12,1
2376.95,-0.0227,1.0599720740330332,-0.41825925083465637,12756.0443,-207.97,1
2376.957,-0.0227,-0.7505748199909588,0.051566209007012434,12755.2589,-176.43,1
2376.967,-0.0216,-2.377775193101129,-0.011459157557113875,12754.6044,-143.24,1
2376.98,-0.0216,-4.062271353996868,-0.0,12753.819,-113.85,1
2376.99,-0.0205,-3.999245987432742,0.13178031190680956,12753.0336,-110.16,1
2377.0,-0.0205,-3.4377472671341622,-0.05729578778556937,12752.2482,-120.08,1
2377.0071,-0.0194,-3.4377472671341622,-0.04010705144989856,12751.4628,-115.26,1
2377.0171,-0.0194,-2.3147498265370023,-0.3208564115991885,12750.6774,-134.97,1
2377.03,-0.0194,-1.3120735402895385,-0.12032115434969566,12749.892,-152.49,1
2377.04,-0.0194,-0.6875494534268325,-0.22918315114227747,12749.2375,-163.37,1
2377.05,-0.0194,-0.12605073312825263,-0.16042820579959424,12748.4521,-173.17,1
2377.0569,-0.0194,0.4354479871703272,-0.17761694213526505,12747.6667,-183.04,1
2377.0669,-0.0194,1.8105468940239922,-0.13178031190680956,12746.8813,-207.09,1
2377.0791,-0.0194,3.3116965340059092,-0.0,12745.965,-233.39,1
2377.0901,-0.0205,5.185268794594028,-0.09740283923546793,12745.1796,-255.0,1
2377.1001,-0.0216,6.250970447405618,-0.16042820579959424,12744.3942,-255.0,1
2377.1069,-0.0227,6.560367701447693,-0.2177239935851636,12743.6088,-255.0,1
2377.1169,-0.0238,5.437370260850533,-0.25210146625650526,12742.6925,-255.0,1
2377.1299,-0.0249,5.001922273680206,-0.1088619967925818,12741.9071,-255.0,1
2377.1399,-0.0249,2.6871724471432032,-0.13750989068536648,12740.9908,-247.33,1
2377.1499,-0.026,2.75019781370733,-0.09740283923546793,12740.0745,-253.46,1
2377.157,-0.026,1.999622993716371,-0.16042820579959424,12739.0273,-240.55,1
2377.167,-0.026,1.8735722605881184,-0.08021410289979712,12738.111,-238.52,1
2377.1799,-0.026,0.18907609969237893,-0.04010705144989856,12737.1947,-209.12,1
2377.1899,-0.026,-1.8105468940239922,-0.2807493601492899,12736.1475,-174.33,1
2377.2,-0.026,-2.9392739133997083,-0.028647893892784684,12735.2312,-154.8,1
2377.207,-0.0249,-4.3773981868175,-0.06875494534268324,12734.184,-124.89,1
2377.218,-0.0249,-3.810169887740363,-0.09740283923546793,12733.1368,-134.86,1
2377.23,-0.0238,-3.6268233668265406,-0.14896904824248036,12732.0896,-133.35,1
2377.24,-0.0238,-2.0626483602804973,-0.20053525724949278,12731.1733,-160.64,1
2377.251,-0.0227,-3.9362206208686157,-0.21199441480660666,12730.1261,-123.03,1
2377.2581,-0.0227,-2.3147498265370023,-0.091673260456911,12729.0789,-151.49,1
2377.2681,-0.0216,-2.3147498265370023,-0.13178031190680956,12728.0317,-146.67,1
2377.281,-0.0216,-0.3724226206062009,-0.06875494534268324,12726.9845,-180.55,1
2377.291,-0.0227,2.5611217140149507,-0.14896904824248036,12725.9373,-236.79,1
2377.301,-0.0227,3.1226204343135304,-0.09740283923546793,12724.8901,-246.65,1
2377.3081,-0.0238,4.812846173987827,-0.13750989068536648,12723.8429,-255.0,1
2377.3181,-0.0249,4.875871540551953,-0.30939725404207463,12722.7957,-255.0,1
2377.3311,-0.026,5.3743448942864065,-0.05729578778556937,12721.7486,-255.0,1
2377.3411,-0.0271,5.248294161158154,-0.45836630228455494,12720.7014,-255.0,1
2377.3511,-0.0281,5.935843614584987,-0.01718873633567081,12719.5233,-255.0,1
2377.3579,-0.0292,6.187945080841492,-0.09740283923546793,12718.3452,-255.0,1
2377.3679,-0.0292,4.1252967205609945,-0.05729578778556937,12717.298,-255.0,1
2377.3811,-0.0303,2.813223180271456,-0.24064230869939132,12715.989,-255.0,1
2377.3911,-0.0303,0.18907609969237893,-0.18907609969237893,12714.8109,-230.57,1
2377.4009,-0.0303,0.49847335373445345,-0.051566209007012434,12713.6328,-236.1,1
2377.408,-0.0303,1.2490481737254122,-0.21199441480660666,12712.3238,-249.35,1
2377.4209,-0.0303,-0.0,-0.13178031190680956,12711.1457,-227.67,1
2377.4309,-0.0303,-1.0599720740330332,-0.2177239935851636,12709.9676,-209.15,1
2377.4409,-0.0303,-3.5007726336982885,-0.091673260456911,12708.6586,-166.72,1
2377.4509,-0.0292,-3.5637980002624148,-0.18907609969237893,12707.3496,-160.9,1
2377.459,-0.0292,-1.999622993716371,0.06875494534268324,12706.0406,-188.33,1
2377.4709,-0.0292,-1.2490481737254122,-0.09740283923546793,12704.7316,-201.55,1
2377.481,-0.0281,-3.6898487333906673,-0.25783104503506216,12703.4226,-154.21,1
2377.491,-0.0281,-2.8762485468355825,-0.30939725404207463,12702.1136,-168.48,1
2377.501,-0.0271,-1.5011496399819175,0.028647893892784684,12700.8046,-187.65,1
2377.5081,-0.0271,-0.3724226206062009,-0.05729578778556937,12699.4956,-207.34,1
2377.5181,-0.0271,2.377775193101129,-0.16042820579959424,12698.1866,-255.0,1
2377.531,-0.0271,-0.0,-0.17188736335670812,12696.8776,-213.99,1
2377.541,-0.0281,0.7505748199909588,-0.21199441480660666,12695.4377,-232.12,1
2377.551,-0.0281,3.4377472671341622,0.1088619967925818,12694.1287,-255.0,1
2377.5581,-0.0292,5.248294161158154,-0.17188736335670812,12692.6888,-255.0,1
2377.5681,-0.0303,4.188322087125121,-0.0,12691.3798,-255.0,1
2377.5811,-0.0303,3.5637980002624148,-0.44117756594888413,12689.9399,-255.0,1
2377.5911,-0.0314,3.002299279963835,-0.20053525724949278,12688.5,-255.0,1
2377.6011,-0.0314,3.1226204343135304,0.051566209007012434,12687.0601,-255.0,1
2377.6079,-0.0325,4.875871540551953,-0.1088619967925818,12685.6202,-255.0,1
2377.6179,-0.0325,0.813600186555085,-0.3896113569418717,12684.0494,-253.81,1
2377.6311,-0.0325,-0.31512683282063153,-0.49847335373445345,12682.6095,-234.34,1
2377.6411,-0.0325,-0.3724226206062009,0.3208564115991885,12681.0387,-233.39,1
2377.6509,-0.0325,2.1256737268446235,-0.20053525724949278,12679.5988,-255.0,1
2377.658,-0.0325,0.4354479871703272,0.3724226206062009,12678.0281,-247.78,1
2377.668,-0.0325,-4.434693974603069,-0.09740283923546793,12676.4573,-162.89,1
2377.6809,-0.0314,-2.377775193101129,-0.0,12674.8865,-194.14,1
2377.6909,-0.0314,0.5614987202985798,-0.2177239935851636,12673.3157,-245.54,1
2377.7019,-0.0314,-0.7505748199909588,-0.8078706077765281,12671.7449,-222.74,1
2377.709,-0.0314,-4.1252967205609945,0.13178031190680956,12670.0432,-164.05,1
2377.719,-0.0303,-0.813600186555085,-0.4125296720560995,12668.4724,-217.12,1
2377.731,-0.0314,2.435070980886698,-0.13178031190680956,12666.9016,-255.0,1
2377.741,-0.0314,0.3724226206062009,-0.37815219938475786,12665.3308,-242.81,1
2377.752,-0.0314,-1.5641750065460438,0.09740283923546793,12663.6291,-209.13,1
2377.759,-0.0314,2.435070980886698,-0.45263672350599804,12661.9274,-255.0,1
2377.769,-0.0314,3.1226204343135304,-0.05729578778556937,12660.3566,-255.0,1
2377.781,-0.0325,3.1226204343135304,-0.727656504876731,12658.6549,-255.0,1
2377.791,-0.0325,-0.4354479871703272,0.22918315114227747,12656.9532,-234.22,1
2377.802,-0.0347,2.4980963474508244,-0.33231556915630234,12655.2515,-255.0,1
2377.8091,-0.0358,4.3773981868175,-0.36096346304908705,12653.5498,-255.0,1
2377.8191,-0.0358,2.18869909340875,-1.0313241801402486,12651.7172,-255.0,1
2377.832,-0.0358,-1.7475215274598657,0.08021410289979712,12650.0155,-226.71,1
2377.842,-0.0358,2.435070980886698,0.3380451479348593,12648.3138,-255.0,1
2377.8521,-0.0369,4.3773981868175,-0.5614987202985798,12646.4812,-255.0,1
2377.8589,-0.0369,-1.0599720740330332,-0.0,12644.6486,-244.06,1
2377.8689,-0.0369,2.75019781370733,-0.6990086109839464,12642.816,-255.0,1
2377.8821,-0.038,2.75019781370733,0.20053525724949278,12641.1143,-255.0,1
2377.8921,-0.038,-2.377775193101129,-0.8880847106763252,12639.1508,-226.49,1
2377.9021,-0.0369,-2.377775193101129,-0.06875494534268324,12637.3182,-221.85,1
2377.9089,-0.038,1.9365976271522445,0.30939725404207463,12635.4857,-255.0,1
2377.9189,-0.0369,-2.0626483602804973,-0.44117756594888413,12633.5222,-227.62,1
2377.9319,-0.0369,-2.0626483602804973,0.33231556915630234,12631.6896,-227.79,1
2377.9419,-0.0369,3.5637980002624148,-0.2922085177064038,12629.7261,-255.0,1
2377.9519,-0.0369,-0.6875494534268325,-0.2807493601492899,12627.7626,-252.2,1
2377.959,-0.0369,-0.25210146625650526,0.16042820579959424,12625.7991,-255.0,1
2377.969,-0.038,4.560744707731322,-0.46982545984166885,12623.9665,-255.0,1
2377.9819,-0.038,1.7475215274598657,-0.028647893892784684,12622.003,-255.0,1
2377.9919,-0.038,-0.7505748199909588,0.2177239935851636,12619.9086,-255.0,1
2378.002,-0.0391,3.002299279963835,-0.6073353505270354,12617.9451,-255.0,1
2378.009,-0.0391,3.4377472671341622,0.46982545984166885,12615.9816,-255.0,1
2378.019,-0.0391,-2.4980963474508244,0.028647893892784684,12613.8872,-231.53,1
2378.032,-0.0391,1.5641750065460438,-0.8708959743406544,12611.9237,-255.0,1
2378.042,-0.0401,5.122243428029901,0.5385804051843521,12609.8293,-255.0,1
2378.052,-0.0391,-2.3147498265370023,-0.20053525724949278,12607.7349,-235.39,1
2378.0591,-0.0401,1.999622993716371,-0.9396509196833377,12605.6405,-255.0,1
2378.0691,-0.0412,5.122243428029901,0.16042820579959424,12603.5461,-255.0,1
2378.082,-0.0401,-1.8735722605881184,-0.46982545984166885,12601.4517,-248.49,1
2378.092,-0.0412,3.002299279963835,-0.6302536656412631,12599.3573,-255.0,1
2378.1021,-0.0423,5.064947640244332,0.1088619967925818,12597.2629,-255.0,1
2378.1089,-0.0412,-1.5641750065460438,0.41825925083465637,12595.0376,-255.0,1
2378.1189,-0.0423,3.5637980002624148,-0.25783104503506216,12592.8124,-255.0,1
2378.1321,-0.0434,7.563043987695157,0.3208564115991885,12590.718,-255.0,1
2378.1421,-0.0434,-2.624147080579077,0.22918315114227747,12588.4927,-251.24,1
2378.1521,-0.0434,4.686795440859575,-1.180293228382729,12586.2674,-255.0,1
2378.1599,-0.0456,9.37359088171915,0.6474424019769338,12584.0421,-255.0,1
2378.1699,-0.0445,-4.251347453689247,-0.2979380964849607,12581.8168,-228.44,1
2378.1819,-0.0456,7.247917154874525,-1.2891552251753107,12579.5915,-255.0,1
2378.1919,-0.0478,10.622639055444562,0.7391156624338449,12577.2353,-255.0,1
2378.2029,-0.0467,-4.749820807423701,-1.0427833376973625,12574.8791,-230.37,1
2378.21,-0.0489,10.43929253453074,-0.6818198746482755,12572.6538,-255.0,1
2378.22,-0.0511,11.37321387543552,0.6187945080841493,12570.2976,-255.0,1
2378.2319,-0.05,-3.1856458008776567,-1.5699045853246008,12568.0723,-255.0,1
2378.2429,-0.0521,14.810961142569683,-0.091673260456911,12565.7161,-255.0,1
2378.2529,-0.0543,11.751366074820277,0.819329765333642,12563.3599,-255.0,1
2378.26,-0.0543,1.002676286247464,-0.45836630228455494,12561.0037,-255.0,1
2378.27,-0.0576,17.37781243536319,0.45836630228455494,12558.6475,-255.0,1
2378.282,-0.0598,9.499641614847402,0.641712823198377,12556.1604,-255.0,1
2378.293,-0.0609,8.875117527984695,-1.5126087975390314,12553.8042,-255.0,1
