timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
2275.8721,-0.0118,11.247163142307267,-0.05729578778556937,20516.3017,-255.0,1
2275.885,-0.0129,11.310188508871393,-0.13178031190680956,20516.3017,-255.0,1
2275.895,-0.0151,8.938142894548822,-0.20053525724949278,20516.1708,-255.0,1
2275.9021,-0.0161,9.998114968581854,-0.18907609969237893,20516.0399,-255.0,1
2275.9121,-0.0172,7.1275960005248296,-0.21199441480660666,20515.909,-241.83,1
2275.925,-0.0194,7.373967888002778,-0.13750989068536648,20515.7781,-255.0,1
2275.9351,-0.0205,6.440046547097997,-0.09740283923546793,20515.5163,-244.73,1
2275.9451,-0.0205,5.185268794594028,-0.12032115434969566,20515.2545,-223.06,1
2275.9519,-0.0216,6.250970447405618,0.011459157557113875,20515.1236,-246.58,1
2275.9619,-0.0227,3.999245987432742,-0.04010705144989856,20514.8618,-212.28,1
2275.9751,-0.0238,4.749820807423701,-0.14896904824248036,20514.6,-230.39,1
2275.9851,-0.0238,3.6268233668265406,-0.05729578778556937,20514.3382,-210.84,1
2275.9951,-0.0249,2.75019781370733,-0.2922085177064038,20514.0764,-200.56,1
2276.002,-0.0249,4.314372820253374,0.01718873633567081,20513.6837,-227.96,1
2276.012,-0.026,2.0626483602804973,-0.25783104503506216,20513.291,-193.77,1
2276.0249,-0.026,2.2517244599728765,-0.17761694213526505,20513.0292,-197.12,1
2276.0349,-0.0271,4.062271353996868,-0.091673260456911,20512.6365,-233.73,1
2276.0449,-0.0271,1.2490481737254122,-0.05729578778556937,20512.2438,-184.76,1
2276.052,-0.0281,5.3743448942864065,0.04010705144989856,20511.8511,-255.0,1
2276.062,-0.0292,6.749443801140072,0.051566209007012434,20511.4584,-255.0,1
2276.075,-0.0292,2.1256737268446235,-0.21199441480660666,20511.0657,-210.11,1
2276.085,-0.0303,7.563043987695157,0.01718873633567081,20510.673,-255.0,1
2276.095,-0.0314,6.313995813969745,-0.22918315114227747,20510.1494,-255.0,1
2276.1021,-0.0325,2.1256737268446235,-0.17761694213526505,20509.7567,-225.11,1
2276.1121,-0.0336,8.250593441121989,-0.21199441480660666,20509.2331,-255.0,1
2276.125,-0.0347,3.873195254304489,-0.25210146625650526,20508.7095,-255.0,1
2276.135,-0.0347,1.186022807161286,-0.09740283923546793,20508.1859,-218.9,1
2276.145,-0.0358,8.62301606172819,-0.33231556915630234,20507.6623,-255.0,1
2276.1521,-0.0358,2.435070980886698,0.18907609969237893,20507.1387,-245.81,1
2276.1621,-0.0369,3.3116965340059092,0.028647893892784684,20506.4842,-255.0,1
2276.175,-0.038,7.1848917883103995,0.13750989068536648,20505.8297,-255.0,1
2276.1851,-0.0391,3.4377472671341622,-0.26929020259217606,20505.3061,-255.0,1
2276.1951,-0.0401,6.187945080841492,-0.20053525724949278,20504.6517,-255.0,1
2276.2019,-0.0401,5.122243428029901,-0.3208564115991885,20503.9972,-255.0,1
2276.2119,-0.0412,3.5637980002624148,-0.24064230869939132,20503.2118,-255.0,1
2276.2251,-0.0423,5.50039562741466,-0.028647893892784684,20502.5573,-255.0,1
2276.2351,-0.0423,2.9392739133997083,-0.16042820579959424,20501.9028,-255.0,1
2276.2461,-0.0434,4.314372820253374,-0.21199441480660666,20501.1174,-255.0,1
2276.252,-0.0445,5.248294161158154,0.25783104503506216,20500.332,-255.0,1
2276.2629,-0.0445,4.497719341167196,-0.14896904824248036,20499.5466,-255.0,1
2276.2749,-0.0467,7.626069354259283,-0.0,20498.7612,-255.0,1
2276.2859,-0.0467,5.311319527722281,-0.01718873633567081,20497.8449,-255.0,1
2276.2959,-0.0478,5.935843614584987,-0.2807493601492899,20497.0595,-255.0,1
2276.303,-0.0489,5.50039562741466,-0.2979380964849607,20496.1432,-255.0,1
