timestamp_ms,angle_rad,velocity,wheel_vel,pwm,is_valid
138657.0,0.0308,-0.0687,81.5419,146.39,1
138670.0,0.0319,0.0513,82.1538,198.18,1
138680.0,0.0319,-0.0076,83.7906,187.3,1
138690.0,0.0308,-0.0687,84.0142,132.76,1
138697.0,0.0319,0.0284,84.1991,197.06,1
138710.0,0.0319,0.0142,84.3521,184.07,1
138720.0,0.0308,-0.0611,84.4786,137.01,1
138730.0,0.0308,0.0065,85.7138,186.39,1
138740.0,0.0319,0.0404,86.7357,191.78,1
138747.0,0.0308,-0.0393,87.5811,155.91,1
138757.0,0.0308,0.0229,88.2804,179.48,1
138770.0,0.0319,0.0393,88.8589,192.85,1
138780.0,0.0308,-0.0295,89.3375,154.8,1
138790.0,0.0308,-0.0011,89.7335,169.51,1
138797.0,0.0319,0.048,91.1915,209.4,1
138810.0,0.0319,-0.0109,92.3977,168.48,1
138820.0,0.0319,-0.0022,92.2651,173.38,1
138830.0,0.0319,0.0731,93.2859,211.52,1
138840.0,0.0319,-0.0022,94.1303,174.3,1
138847.0,0.0319,-0.0251,93.6984,163.1,1
138857.0,0.0329,0.0513,94.4716,205.92,1
138871.0,0.0329,0.0229,95.1112,204.54,1
138881.0,0.0329,-0.0349,95.6404,161.57,1
138891.0,0.0329,0.0731,97.2086,231.84,1
138898.0,0.034,0.0687,97.3755,216.6,1
138908.0,0.0329,-0.0436,97.5136,156.78,1
138921.0,0.0329,0.0,98.7583,179.26,1
138931.0,0.034,0.0535,99.788,210.88,1
138941.0,0.034,-0.0425,100.6399,163.31,1
138948.0,0.0329,-0.0142,101.3446,180.81,1
138958.0,0.0351,0.1189,101.9276,250.14,1
138971.0,0.034,-0.0142,102.4098,177.29,1
138981.0,0.034,-0.0589,102.8088,158.47,1
138991.0,0.034,0.0349,104.2694,206.4,1
138998.0,0.034,0.0295,106.6082,199.42,1
139008.0,0.034,-0.072,107.4125,160.64,1
139021.0,0.034,0.0436,106.9474,205.67,1
139031.0,0.0351,0.0404,107.6931,209.0,1
139041.0,0.034,-0.0993,109.4405,135.39,1
139048.0,0.0329,-0.0425,109.7556,175.48,1
139058.0,0.034,0.0742,110.0163,220.7,1
139071.0,0.034,-0.0218,111.3624,197.54,1
139081.0,0.0329,-0.0578,111.3456,148.4,1
139091.0,0.034,0.0382,111.3316,216.48,1
139098.0,0.034,0.0055,112.4506,184.44,1
139108.0,0.0329,-0.0894,114.5067,133.85,1
139121.0,0.0329,0.0404,116.2078,210.21,1
139131.0,0.034,0.0589,116.4845,212.69,1
139141.0,0.0329,-0.0676,116.7134,145.91,1
139148.0,0.0329,-0.0502,116.9027,158.47,1
139158.0,0.0329,0.0251,118.1899,194.22,1
139172.0,0.0329,-0.0349,119.2548,173.06,1
139182.0,0.0319,-0.036,119.0051,167.31,1
139192.0,0.0329,0.0742,118.7987,218.77,1
139199.0,0.0329,-0.0044,119.7584,177.94,1
139209.0,0.0319,-0.0415,121.6828,155.83,1
139222.0,0.0319,0.0011,122.1443,181.85,1
139232.0,0.0329,0.0654,122.5261,222.47,1
139242.0,0.0329,0.0022,122.842,190.19,1
139249.0,0.0329,0.0,123.1033,180.21,1
139259.0,0.034,0.0654,124.4499,218.1,1
139272.0,0.034,0.024,125.564,198.02,1
139282.0,0.034,0.0055,125.3551,189.17,1
139292.0,0.034,0.0578,125.1823,229.31,1
139299.0,0.0351,0.0502,126.1699,214.8,1
139309.0,0.0351,-0.024,128.1173,178.46,1
139322.0,0.034,-0.0229,129.7284,188.87,1
139332.0,0.0351,0.0796,129.9307,229.48,1
139342.0,0.0351,0.0076,130.0981,229.77,1
139349.0,0.0351,-0.0153,131.3671,178.61,1
139359.0,0.0351,0.0305,132.4168,202.99,1
139372.0,0.0351,-0.0087,132.1548,184.44,1
139382.0,0.0351,-0.0316,133.0685,173.95,1
139392.0,0.0351,-0.0011,134.9549,190.1,1
139399.0,0.0351,0.036,135.3849,209.25,1
139409.0,0.0351,0.0185,135.7407,201.01,1
139422.0,0.0351,-0.048,137.1655,182.9,1
139432.0,0.0362,0.0578,137.2137,239.56,1
139443.0,0.0362,0.0404,137.2536,228.33,1
139449.0,0.0362,0.0207,138.4171,202.92,1
139459.0,0.0362,-0.0022,139.3797,192.68,1
139472.0,0.0362,0.0011,140.1759,195.3,1
139483.0,0.0373,0.0502,141.9652,247.08,1
139493.0,0.0362,-0.0316,143.4454,205.88,1
139499.0,0.0373,0.0622,143.5394,226.17,1
139510.0,0.0373,0.0164,143.6172,204.87,1
139523.0,0.0373,-0.0273,144.812,242.04,1
139533.0,0.0362,-0.0327,146.931,170.9,1
139543.0,0.0362,0.0076,147.5534,193.49,1
139550.0,0.0373,0.0665,148.0684,229.25,1
139560.0,0.0373,-0.0447,149.6249,175.27,1
139573.0,0.0362,-0.0764,150.9125,164.8,1
139582.0,0.0362,-0.0087,151.9778,190.2,1
139593.0,0.0329,0.0589,151.7285,211.9,1
139600.0,0.0329,-0.072,151.5223,147.24,1
139610.0,0.0319,-0.0524,153.6127,168.19,1
139623.0,0.0319,0.024,154.2115,190.33,1
139633.0,0.0319,0.0098,153.5764,198.65,1
139643.0,0.0319,-0.0218,154.1815,166.92,1
139650.0,0.0319,0.0044,155.8126,193.64,1
139660.0,0.0319,0.0229,157.162,189.53,1
139673.0,0.0329,0.0513,157.1477,209.0,1
139683.0,0.0329,0.0251,157.136,196.64,1
139693.0,0.034,0.0415,158.2567,227.69,1
139700.0,0.034,0.0251,159.1839,199.9,1
139710.0,0.0351,0.0938,159.951,251.08,1
139723.0,0.0362,0.0709,160.5855,231.68,1
139733.0,0.0362,0.0273,161.1104,238.01,1
139743.0,0.0373,0.072,162.6752,234.72,1
139750.0,0.0384,0.132,162.8392,255.0,1
139760.0,0.0384,0.0469,164.1054,227.59,1
139773.0,0.0384,0.0098,166.2833,255.0,1
139783.0,0.0395,0.0993,166.9546,252.31,1
139794.0,0.0406,0.0665,167.5099,242.7,1
139800.0,0.0406,-0.0087,167.9693,227.92,1
139811.0,0.0406,0.0229,169.4799,255.0,1
139824.0,0.0406,0.0142,170.7295,214.29,1
139833.0,0.0406,0.0164,171.7633,217.88,1
139844.0,0.0406,-0.0098,173.7491,232.04,1
139851.0,0.0406,-0.0382,175.3918,191.08,1
139861.0,0.0395,-0.0436,176.7508,186.03,1
139874.0,0.0395,0.0065,177.875,224.28,1
139884.0,0.0395,-0.0556,178.8051,206.59,1
139894.0,0.0395,-0.0524,179.5745,181.11,1
139901.0,0.0395,0.0415,180.2111,229.78,1
139911.0,0.0395,-0.0098,181.8681,210.93,1
139924.0,0.0384,-0.1004,183.239,156.6,1
139934.0,0.0395,0.0393,183.2425,231.8,1
139944.0,0.0395,0.0916,184.376,255.0,1
139951.0,0.0395,-0.0971,185.3136,173.98,1
139961.0,0.0406,0.1473,186.0894,255.0,1
139974.0,0.0417,0.1473,187.8616,255.0,1
139984.0,0.0417,0.0,188.1972,219.18,1
139994.0,0.0406,-0.0916,188.4748,200.68,1
140001.0,0.0417,0.1189,189.835,255.0,1
140011.0,0.0406,-0.1145,190.9603,157.76,1
140024.0,0.0395,-0.1145,191.8911,190.42,1
140034.0,0.0406,0.0567,192.6612,241.2,1
140044.0,0.0417,0.1636,193.2983,255.0,1
140051.0,0.0417,-0.0076,193.8253,255.0,1
140061.0,0.0439,0.1505,195.3918,255.0,1
140074.0,0.0449,0.1505,197.8183,255.0,1
140084.0,0.0449,-0.0469,198.6951,255.0,1
140094.0,0.046,0.1091,198.2899,255.0,1
140101.0,0.046,0.0654,200.2158,255.0,1
140111.0,0.046,-0.0644,201.809,255.0,1
140124.0,0.046,0.0022,201.9965,229.56,1
140134.0,0.046,0.0284,204.4126,255.0,1
140144.0,0.046,-0.0371,206.4114,212.89,1
140152.0,0.0449,-0.0774,206.9344,191.21,1
140162.0,0.0449,0.036,208.4977,255.0,1
140174.0,0.0449,-0.0731,209.7908,193.33,1
140184.0,0.0439,-0.0545,210.8606,198.76,1
140195.0,0.0439,0.0338,212.8762,255.0,1
140202.0,0.0439,-0.0371,213.4131,255.0,1
140212.0,0.0428,-0.0654,213.8572,177.9,1
140225.0,0.0439,0.0382,215.3552,255.0,1
140235.0,0.0439,0.0109,216.5944,255.0,1
140245.0,0.0428,-0.0491,217.6195,175.98,1
140252.0,0.0439,0.0164,218.4676,242.9,1
140262.0,0.0439,0.0709,219.1692,255.0,1
140275.0,0.0439,-0.0731,220.8801,176.92,1
140285.0,0.0439,0.0153,222.2955,255.0,1
140295.0,0.0449,0.0938,222.3359,255.0,1
140302.0,0.0439,-0.0545,223.4998,177.76,1
140312.0,0.0439,-0.0033,224.4627,239.75,1
140325.0,0.0449,0.096,225.2593,255.0,1
140335.0,0.0449,-0.0404,227.0488,255.0,1
140345.0,0.0449,0.0033,227.3987,255.0,1
140352.0,0.0449,0.0971,227.6881,246.9,1
140362.0,0.0449,-0.0458,229.0581,184.81,1
140375.0,0.0449,0.0295,230.1914,255.0,1
140385.0,0.046,0.0807,231.129,255.0,1
140395.0,0.046,-0.0153,233.0351,255.0,1
140402.0,0.0471,0.0774,234.612,255.0,1
140412.0,0.0471,0.0349,235.9166,255.0,1
140425.0,0.0471,-0.036,236.9957,255.0,1
140435.0,0.0471,0.0949,237.8885,255.0,1
140445.0,0.0471,0.0142,238.6271,224.42,1
140453.0,0.0471,-0.0316,239.2381,255.0,1
140463.0,0.0482,0.0665,240.8741,255.0,1
140475.0,0.0471,-0.0393,242.2274,255.0,1
140485.0,0.0482,0.0175,244.4776,236.29,1
140496.0,0.0482,0.0185,245.2085,255.0,1
140503.0,0.0482,-0.0153,245.8132,255.0,1
140513.0,0.0482,0.0611,247.444,244.15,1
140525.0,0.0482,-0.0251,248.793,255.0,1
140536.0,0.0482,0.0262,251.0396,217.2,1
140546.0,0.0482,0.0087,251.7676,219.99,1
140553.0,0.0482,-0.0055,252.3699,255.0,1
140563.0,0.0493,0.0774,253.9986,252.31,1
140576.0,0.0482,-0.0469,254.2155,255.0,1
140586.0,0.0493,0.0905,255.5255,255.0,1
140596.0,0.0493,0.0131,256.6092,222.01,1
140603.0,0.0493,-0.0076,257.5056,255.0,1
140613.0,0.0504,0.1036,259.3778,255.0,1
140626.0,0.0504,0.0153,259.7961,255.0,1
140636.0,0.0515,0.0993,261.2726,255.0,1
140646.0,0.0515,-0.0207,262.4941,255.0,1
140653.0,0.0526,0.0884,263.5046,255.0,1
140663.0,0.0526,0.0415,265.4711,223.93,1
140676.0,0.0537,0.0676,267.0979,255.0,1
140686.0,0.0548,0.1069,268.4437,255.0,1
140696.0,0.0548,-0.0164,268.4265,255.0,1
140703.0,0.0559,0.18,269.5428,255.0,1
140713.0,0.0559,0.0109,271.5969,255.0,1
140726.0,0.058,0.156,272.1656,255.0,1
140736.0,0.058,0.0425,272.6361,255.0,1
140746.0,0.0602,0.1484,274.1558,255.0,1
140754.0,0.0613,0.18,276.5435,255.0,1
140764.0,0.0613,0.0349,277.3883,255.0,1
140776.0,0.0646,0.2149,278.0871,255.0,1
140786.0,0.0668,0.0818,279.7958,255.0,1
140796.0,0.0678,0.2673,281.2093,255.0,1
140804.0,0.0678,0.0938,281.2482,255.0,1
140814.0,0.0711,0.2542,282.4109,255.0,1
140826.0,0.0744,0.1953,284.5032,255.0,1
140836.0,0.0777,0.2476,285.1036,255.0,1
140846.0,0.0798,0.2793,285.6003,255.0,1
140854.0,0.0798,0.2574,287.1418,255.0,1
140864.0,0.0831,0.3578,288.4169,255.0,1
140876.0,0.0908,0.2869,289.4718,255.0,1
140886.0,0.094,0.4516,291.475,255.0,1
140897.0,0.0995,0.3251,293.1322,255.0,1
140904.0,0.0995,0.5487,293.3727,255.0,1
140914.0,0.1028,0.384,293.5716,255.0,1
140926.0,0.1137,0.636,295.9972,255.0,1
140937.0,0.1213,0.492,298.0038,255.0,1
140947.0,0.1268,0.7363,298.5332,255.0,1
140954.0,0.1268,0.6305,298.9713,255.0,1
140964.0,0.1355,0.8258,300.4642,255.0,1
140977.0,0.1518,0.805,301.6992,255.0,1
140987.0,0.1617,0.961,302.7209,255.0,1
140997.0,0.1726,0.9981,303.5661,255.0,1
141004.0,0.1726,1.1214,304.2654,255.0,1
141014.0,0.1846,1.2108,305.9743,255.0,0
141027.0,0.2118,1.3177,307.3881,255.0,0
141037.0,0.226,1.4912,307.4272,255.0,0
141047.0,0.2424,1.5119,307.4595,255.0,0
141055.0,0.2424,1.6362,308.6167,255.0,0
141065.0,0.2566,1.5315,309.5741,255.0,0
141077.0,0.2849,1.7464,310.3661,255.0,0
141087.0,0.2969,1.1792,311.0212,255.0,0
141097.0,0.298,1.1465,311.5633,255.0,0
141105.0,0.298,0.1811,312.0117,255.0,0
141115.0,0.298,-0.0142,311.2521,255.0,0
141127.0,0.2926,-0.2967,311.7543,255.0,0
141137.0,0.2893,-0.3185,312.1697,255.0,0
141147.0,0.2871,-0.2476,311.3828,255.0,0
141155.0,0.2871,-0.2814,311.8624,255.0,0
141165.0,0.2838,-0.3392,312.2592,255.0,0
141177.0,0.274,-0.3774,312.5873,255.0,0
141187.0,0.2697,-0.6425,312.8589,255.0,0
141197.0,0.262,-0.4669,313.0835,255.0,0
141205.0,0.262,-0.7898,313.2693,255.0,0
141215.0,0.2566,-0.4996,312.2925,255.0,0
141227.0,0.2446,-0.805,311.4844,255.0,0
141237.0,0.238,-0.4014,311.9465,255.0,0
141248.0,0.2358,-0.7069,312.3287,255.0,0
141255.0,0.2358,-0.2978,312.6449,255.0,0
141265.0,0.2293,-0.6567,312.9065,255.0,0
141278.0,0.2227,-0.2585,311.9924,255.0,0
141288.0,0.2249,-0.3742,311.2361,255.0,0
141298.0,0.2227,0.1647,310.6105,255.0,0
141305.0,0.2227,-0.1331,310.093,255.0,0
141316.0,0.226,0.3338,310.7954,255.0,0
141328.0,0.2337,0.1342,311.3764,255.0,0
141338.0,0.2369,0.6021,310.7266,255.0,0
141348.0,0.2446,0.3305,310.189,255.0,0
141356.0,0.2446,0.7636,309.7443,255.0,0
141366.0,0.2489,0.4538,309.3764,255.0,0
141378.0,0.2609,0.7919,310.2025,255.0,0
141388.0,0.2675,0.4407,310.886,255.0,0
141398.0,0.2707,0.684,310.3208,255.0,0
141406.0,0.2707,0.3676,309.8534,255.0,0
141416.0,0.2751,0.4658,309.4666,255.0,0
141428.0,0.2795,0.1898,309.1467,255.0,0
141438.0,0.2795,0.2182,308.882,255.0,0
141448.0,0.2784,-0.0153,308.663,255.0,0
141456.0,0.2784,-0.0927,308.4819,255.0,0
141466.0,0.2762,-0.2171,308.332,255.0,0
141478.0,0.2697,-0.3043,309.3385,255.0,0
141488.0,0.2664,-0.3371,310.1712,255.0,0
141498.0,0.262,-0.4014,309.7296,255.0,0
141506.0,0.262,-0.348,309.3642,255.0,0
141516.0,0.2587,-0.4003,309.062,255.0,0
141528.0,0.2522,-0.2989,308.8119,255.0,0
141538.0,0.2511,-0.3283,308.605,255.0,0
141549.0,0.2489,-0.1865,308.4339,255.0,0
141556.0,0.2489,-0.1974,308.2923,255.0,0
141566.0,0.2489,-0.0404,308.1752,255.0,0
141578.0,0.2478,-0.1069,308.0783,255.0,0
141588.0,0.2478,0.1036,307.9982,255.0,0
141599.0,0.25,-0.0175,307.9319,255.0,0
141607.0,0.25,0.1854,307.877,255.0,0
141617.0,0.25,0.048,307.8316,255.0,0
141629.0,0.2533,0.2683,306.6636,255.0,0
141639.0,0.2566,0.0491,306.8278,255.0,0
141649.0,0.2577,0.324,306.9637,255.0,0
141657.0,0.2577,0.0447,305.9455,255.0,0
141667.0,0.2598,0.3338,306.2338,255.0,0
141679.0,0.2631,-0.0218,306.4722,255.0,0
141689.0,0.262,0.2814,305.539,255.0,0
141699.0,0.2642,-0.0862,305.8975,255.0,0
141707.0,0.2642,0.2193,306.194,255.0,0
141717.0,0.2631,-0.1385,306.4393,255.0,0
141729.0,0.262,0.168,306.6423,255.0,0
141739.0,0.2631,-0.2236,305.6797,255.0,0
141749.0,0.2609,0.0949,304.8834,255.0,0
141757.0,0.2609,-0.2694,305.355,255.0,0
141767.0,0.2609,0.0469,305.7453,255.0,0
141779.0,0.2587,-0.2716,306.0681,255.0,0
141789.0,0.2566,0.0284,306.3352,255.0,0
141799.0,0.2566,-0.252,305.4256,255.0,0
141807.0,0.2566,0.0316,304.6731,255.0,0
141817.0,0.2544,-0.1865,305.1812,255.0,0
141829.0,0.2544,0.0567,305.6014,255.0,0
141839.0,0.2544,-0.1091,304.8186,255.0,0
141849.0,0.2544,0.0545,304.171,255.0,0
141857.0,0.2544,-0.0065,304.7657,255.0,0
141868.0,0.2555,0.0502,305.2578,255.0,0
141879.0,0.2566,0.0644,304.5343,255.0,0
141889.0,0.2577,0.0295,303.9358,255.0,0
141899.0,0.2577,0.1124,304.5712,255.0,0
141908.0,0.2577,0.0,303.9663,255.0,0
141918.0,0.2587,0.1473,303.4659,255.0,0
141929.0,0.2598,-0.0273,304.1824,255.0,0
141939.0,0.2598,0.1593,303.6447,255.0,0
141950.0,0.2609,-0.0687,303.1999,255.0,0
141958.0,0.2609,0.1396,302.8318,255.0,0
141968.0,0.2598,-0.12,302.5274,255.0,0
141980.0,0.2598,0.132,302.2755,255.0,0
141990.0,0.2609,-0.1538,303.1977,255.0,0
142000.0,0.2587,0.1244,302.83,255.0,0
142008.0,0.2587,-0.1974,302.5259,255.0,0
142019.0,0.2598,0.1167,303.4048,255.0,0
142030.0,0.2587,-0.2214,303.0014,255.0,0
142040.0,0.2566,0.1058,302.6677,255.0,0
142050.0,0.2577,-0.2018,302.3916,255.0,0
142058.0,0.2577,0.1025,302.1632,255.0,0
142068.0,0.2555,-0.1691,301.9742,255.0,0
142080.0,0.2555,0.0796,301.8179,255.0,0
142090.0,0.2566,-0.1025,301.6886,255.0,0
142100.0,0.2566,0.0633,301.5816,255.0,0
142109.0,0.2566,-0.036,301.4932,255.0,0
142119.0,0.2566,0.0349,301.42,255.0,0
142130.0,0.2566,0.0316,301.3594,255.0,0
142140.0,0.2577,0.0055,301.3093,255.0,0
142150.0,0.2566,0.0665,301.2678,255.0,0
142159.0,0.2566,-0.0251,301.2335,255.0,0
142169.0,0.2577,0.1102,301.2052,255.0,0
142180.0,0.2587,-0.0644,300.0512,255.0,0
142190.0,0.2577,0.1287,300.2271,255.0,0
142201.0,0.2587,-0.096,300.3726,255.0,0
142209.0,0.2587,0.132,299.3624,255.0,0
142219.0,0.2577,-0.1385,299.6572,255.0,0
142230.0,0.2577,0.1233,299.9011,255.0,0
142240.0,0.2587,-0.1462,300.1029,255.0,0
142251.0,0.2577,0.1156,300.2698,255.0,0
142259.0,0.2577,-0.1614,300.4079,255.0,0
142269.0,0.2577,0.1025,299.3917,255.0,0
142281.0,0.2577,-0.1385,299.6814,255.0,0
142290.0,0.2566,0.0764,299.9211,255.0,0
142301.0,0.2566,-0.0916,298.989,255.0,0
142309.0,0.2566,0.0305,299.3483,255.0,0
142320.0,0.2566,-0.0393,299.6456,255.0,0
142331.0,0.2566,-0.0142,298.761,255.0,0
142341.0,0.2566,0.0022,298.0292,255.0,0
142351.0,0.2566,-0.0404,298.5543,255.0,0
142360.0,0.2566,0.0742,298.9887,255.0,0
142370.0,0.2566,-0.072,298.2176,255.0,0
142381.0,0.2566,-0.0971,297.5797,255.0,0
142391.0,0.2577,0.1342,298.1824,255.0,0
142401.0,0.2566,-0.1091,298.6811,255.0,0
142410.0,0.2566,-0.1091,297.963,255.0,0
142420.0,0.2566,0.156,297.3691,255.0,0
142431.0,0.2577,0.1287,298.0082,255.0,0
142441.0,0.2566,-0.1047,297.4064,255.0,0
142451.0,0.2577,0.108,296.9086,255.0,0
142460.0,0.2577,0.108,297.6273,255.0,0
142470.0,0.2566,-0.0993,298.2218,255.0,0
142481.0,0.2566,-0.0676,297.5831,255.0,0
142491.0,0.2566,0.0076,297.0548,255.0,0
142501.0,0.2566,-0.0131,296.6177,255.0,0
142510.0,0.2566,-0.0131,296.2561,255.0,0
142521.0,0.2566,-0.0447,295.957,255.0,0
142531.0,0.2555,-0.0807,295.7095,255.0,0
142541.0,0.2566,0.0785,296.6353,255.0,0
142551.0,0.2555,-0.1156,296.2707,255.0,0
142560.0,0.2555,-0.1156,295.969,255.0,0
142570.0,0.2555,0.1102,296.85,255.0,0
142581.0,0.2566,0.1342,296.4483,255.0,0
142591.0,0.2555,-0.1254,296.1159,255.0,0
142602.0,0.2566,0.1265,295.841,255.0,0
142610.0,0.2555,0.1265,295.6136,255.0,0
142621.0,0.2566,-0.1069,295.4254,255.0,0
142632.0,0.2555,-0.072,295.2698,255.0,0
142642.0,0.2566,0.0491,296.2715,255.0,0
142652.0,0.2566,-0.012,295.9697,255.0,0
142661.0,0.2566,-0.012,295.7201,255.0,0
142671.0,0.2566,-0.0033,295.5135,255.0,0
142682.0,0.2566,-0.0589,294.2122,255.0,0
142692.0,0.2566,0.0785,294.2661,255.0,0
