timestamp_ms,angle_rad,velocity,wheel_vel,pwm,is_valid
1245963.0,0.0449,0.0753,24.7646,255.0,1
1245975.0,0.046,0.0513,41.9666,255.0,1
1245985.0,0.046,0.0305,35.8483,245.2,1
1245995.0,0.0449,-0.0011,30.7868,226.8,1
1246003.0,0.0449,-0.0654,25.4691,189.84,1
1246014.0,0.0439,-0.1625,22.2003,147.55,1
1246025.0,0.0406,-0.1484,20.6267,129.85,1
1246035.0,0.0384,-0.192,18.1944,105.95,1
1246045.0,0.0362,-0.2247,16.1822,74.02,1
1246054.0,0.0362,-0.2203,15.6481,76.65,1
1246064.0,0.0329,-0.2411,15.2062,58.79,1
1246075.0,0.0297,-0.2378,14.8407,-45.78,1
1246085.0,0.0275,-0.192,13.4078,62.48,1
1246095.0,0.0253,-0.1942,12.2224,45.79,1
1246104.0,0.0253,-0.1909,12.3723,47.85,1
1246114.0,0.0242,-0.1429,12.4962,79.35,1
1246125.0,0.022,-0.1102,12.5988,74.21,1
1246135.0,0.0209,-0.0513,12.6836,99.82,1
1246145.0,0.0209,-0.0382,12.7538,106.79,1
1246155.0,0.0209,-0.0033,11.6814,124.53,1
1246165.0,0.0209,0.0371,11.9247,146.04,1
1246175.0,0.022,0.0305,12.126,150.36,1
1246185.0,0.022,0.0502,11.162,155.59,1
1246196.0,0.0231,0.0753,11.495,172.79,1
1246204.0,0.0231,0.0753,11.7705,173.03,1
1246215.0,0.0242,0.0709,11.9984,177.49,1
1246225.0,0.0253,0.0993,13.3174,197.02,1
1246235.0,0.0264,0.0949,14.4087,196.91,1
1246246.0,0.0275,0.0971,14.1809,203.49,1
1246254.0,0.0275,0.0971,13.9924,202.36,1
1246264.0,0.0286,0.0829,14.9671,198.72,1
1246276.0,0.0286,0.0578,15.7733,190.61,1
1246286.0,0.0297,0.0185,16.4404,176.03,1
1246296.0,0.0297,0.0022,16.9921,166.39,1
1246306.0,0.0297,-0.0076,17.4486,160.24,1
1246316.0,0.0297,-0.0076,18.9568,161.32,1
1246326.0,0.0286,-0.0393,20.2044,137.9,1
1246336.0,0.0286,-0.0295,21.2366,142.1,1
1246346.0,0.0286,-0.0196,20.9599,151.56,1
1246356.0,0.0286,-0.0109,20.7311,151.46,1
1246366.0,0.0286,-0.0065,22.8027,155.15,1
1246376.0,0.0286,-0.0098,24.5166,156.88,1
1246386.0,0.0286,0.0,24.8039,157.31,1
1246396.0,0.0286,0.0087,25.0416,163.05,1
1246406.0,0.0286,0.0065,25.2382,164.19,1
1246416.0,0.0286,0.0262,25.4009,172.78,1
1246426.0,0.0286,0.0415,26.6659,178.38,1
1246436.0,0.0286,0.0436,27.7125,182.94,1
1246446.0,0.0297,0.0469,27.4478,190.83,1
1246455.0,0.0297,0.0469,28.3593,185.2,1
1246465.0,0.0308,0.0382,29.1134,185.6,1
1246476.0,0.0308,0.0273,29.7372,183.6,1
1246486.0,0.0308,0.012,31.3837,175.86,1
1246496.0,0.0308,0.0316,31.6154,182.39,1
1246505.0,0.0308,0.0316,31.807,187.94,1
1246516.0,0.0308,0.0218,33.0961,178.46,1
1246526.0,0.0308,0.0087,34.1625,179.49,1
1246536.0,0.0308,-0.0207,35.0447,156.66,1
1246547.0,0.0308,-0.0327,34.644,160.4,1
1246556.0,0.0308,0.0011,35.443,165.88,1
1246566.0,0.0297,-0.0229,37.2345,150.21,1
1246577.0,0.0297,-0.048,37.5861,141.31,1
1246586.0,0.0297,-0.012,37.8769,159.29,1
1246597.0,0.0297,-0.0404,38.1175,143.01,1
1246606.0,0.0286,-0.0404,39.4471,146.31,1
1246616.0,0.0286,-0.0011,40.547,156.86,1
1246627.0,0.0286,-0.0535,40.3264,131.17,1
1246637.0,0.0275,-0.06,41.2744,125.04,1
1246647.0,0.0275,-0.0436,42.0587,135.54,1
1246656.0,0.0264,-0.0436,42.7075,130.04,1
1246666.0,0.0264,-0.0545,43.2442,125.7,1
1246677.0,0.0253,-0.0524,42.5578,122.29,1
1246687.0,0.0253,-0.0665,43.1203,117.24,1
1246697.0,0.0242,-0.0393,43.5858,124.09,1
1246706.0,0.0242,-0.0393,43.9708,120.98,1
1246716.0,0.0231,-0.048,44.2893,113.74,1
1246727.0,0.0231,-0.0469,44.5528,117.64,1
1246737.0,0.022,-0.0371,45.9013,118.0,1
1246747.0,0.022,-0.0425,45.8864,115.07,1
1246756.0,0.022,-0.0273,45.8741,118.36,1
1246766.0,0.0209,-0.0545,46.9943,103.99,1
1246777.0,0.0209,-0.0513,46.7906,107.63,1
1246787.0,0.0209,-0.0404,46.6221,107.51,1
1246797.0,0.0209,-0.0502,47.6132,107.27,1
1246807.0,0.0209,-0.0502,47.3025,104.94,1
1246817.0,0.0199,-0.0425,47.0456,104.49,1
1246827.0,0.0199,-0.0633,47.9635,93.22,1
1246837.0,0.0188,-0.06,47.5924,94.87,1
1246847.0,0.0177,-0.06,47.2854,86.97,1
1246857.0,0.0177,-0.06,48.1619,85.03,1
1246867.0,0.0166,-0.0589,48.887,88.94,1
1246877.0,0.0166,-0.0436,49.4869,89.65,1
1246887.0,0.0155,-0.0524,49.9831,80.19,1
1246898.0,0.0155,-0.0458,50.3936,85.95,1
1246907.0,0.0144,-0.0622,50.7333,71.35,1
1246917.0,0.0144,-0.0654,51.0142,70.03,1
1246928.0,0.0133,-0.06,50.1162,68.58,1
1246938.0,0.0133,-0.0644,49.3732,67.6,1
1246948.0,0.0122,-0.0633,49.8891,64.87,1
1246957.0,0.0111,-0.0676,50.3159,57.17,1
1246967.0,0.0111,-0.0742,50.6689,52.91,1
1246978.0,0.01,-0.0665,50.961,52.55,1
1246988.0,0.01,-0.0709,51.2026,51.57,1
1246998.0,0.0089,-0.0753,51.4025,-47.71,1
1247007.0,0.0079,-0.0622,51.5679,46.26,1
1247018.0,0.0079,-0.0665,51.7047,-47.52,1
1247028.0,0.0068,-0.072,51.8178,-54.55,1
1247038.0,0.0057,-0.0927,50.781,-73.34,1
1247048.0,0.0057,-0.0764,49.9232,-60.31,1
1247058.0,0.0046,-0.0971,50.3441,-75.13,1
1247068.0,0.0035,-0.0764,50.6923,-71.31,1
1247078.0,0.0024,-0.0905,50.9803,-80.46,1
1247088.0,0.0013,-0.096,51.2186,-88.71,1
1247098.0,0.0002,-0.084,51.4157,-85.97,1
1247108.0,0.0002,-0.0862,50.4483,-87.09,1
1247118.0,-0.0009,-0.0785,49.648,-87.65,1
1247128.0,-0.002,-0.0785,50.1164,-92.1,1
1247138.0,-0.0031,-0.084,50.5039,-99.26,1
1247148.0,-0.0031,-0.0862,50.8245,-100.41,1
1247158.0,-0.0041,-0.0905,49.9592,-109.02,1
1247168.0,-0.0052,-0.096,49.2434,-113.71,1
1247178.0,-0.0063,-0.1025,49.7817,-121.46,1
1247188.0,-0.0074,-0.0993,49.0965,-124.2,1
1247198.0,-0.0085,-0.1069,47.3992,-132.32,1
1247208.0,-0.0096,-0.108,47.1255,-137.25,1
1247218.0,-0.0107,-0.108,48.0296,-141.7,1
1247228.0,-0.0118,-0.1189,47.6471,-151.52,1
1247239.0,-0.0129,-0.096,47.3306,-145.48,1
1247249.0,-0.014,-0.1069,47.0688,-154.12,1
1247258.0,-0.0151,-0.1004,46.8522,-158.38,1
1247269.0,-0.0161,-0.1047,46.673,-162.44,1
1247279.0,-0.0172,-0.1145,45.3943,-170.55,1
1247289.0,-0.0183,-0.1254,44.3365,-180.42,1
1247299.0,-0.0194,-0.1254,43.4613,-185.87,1
1247309.0,-0.0205,-0.1113,42.7374,-181.99,1
1247319.0,-0.0216,-0.1244,42.1384,-192.95,1
1247329.0,-0.0227,-0.0785,41.643,-174.45,1
1247339.0,-0.0238,-0.0993,41.2331,-190.26,1
1247349.0,-0.0249,-0.1036,39.7635,-198.72,1
1247359.0,-0.0249,-0.0556,38.5477,-171.15,1
1247369.0,-0.026,-0.0916,37.542,-193.59,1
1247379.0,-0.026,-0.072,36.7099,-183.84,1
1247389.0,-0.026,-0.0033,36.0216,-155.81,1
1247399.0,-0.0271,-0.0774,34.3217,-192.2,1
1247409.0,-0.0271,-0.0371,32.9154,-172.93,1
1247419.0,-0.0271,0.0185,31.752,-143.82,1
1247429.0,-0.0281,-0.0873,30.7895,-199.98,1
1247439.0,-0.0281,-0.0284,29.9933,-176.91,1
1247449.0,-0.0281,0.0164,29.3346,-151.69,1
1247459.0,-0.0292,-0.0633,28.7897,-190.3,1
1247469.0,-0.0292,-0.0142,28.3389,-175.62,1
1247479.0,-0.0292,0.0087,26.8355,-153.76,1
1247490.0,-0.0292,-0.0535,24.4613,-185.25,1
1247500.0,-0.0303,-0.0131,23.6276,-169.82,1
1247510.0,-0.0303,-0.0022,22.938,-169.92,1
1247520.0,-0.0303,-0.0611,21.237,-193.62,1
1247530.0,-0.0303,-0.0055,20.9602,-172.44,1
1247540.0,-0.0303,-0.0098,20.7313,-168.84,1
1247550.0,-0.0314,-0.0622,18.281,-198.45,1
1247560.0,-0.0314,-0.0065,16.2538,-177.15,1
1247570.0,-0.0314,-0.0371,15.7073,-185.56,1
1247580.0,-0.0325,-0.0644,15.2552,-203.93,1
1247590.0,-0.0325,-0.0033,13.7507,-177.8,1
1247600.0,-0.0325,-0.0251,12.5061,-184.15,1
1247610.0,-0.0325,-0.0567,11.4765,-200.22,1
1247620.0,-0.0325,0.012,10.6246,-166.07,1
1247630.0,-0.0336,-0.048,9.92,-200.6,1
1247640.0,-0.0336,-0.0382,8.2065,-199.94,1
1247650.0,-0.0336,0.012,6.789,-171.21,1
1247660.0,-0.0336,-0.0447,5.6164,-205.87,1
1247670.0,-0.0347,-0.0404,4.6463,-211.42,1
1247680.0,-0.0336,0.0196,3.8437,-164.32,1
1247690.0,-0.0347,-0.0327,3.1798,-205.9,1
1247700.0,-0.0347,-0.0382,1.5001,-197.14,1
1247711.0,-0.0347,0.0327,0.1105,-162.27,1
1247721.0,-0.0347,-0.0349,-1.0391,-202.95,1
1247731.0,-0.0347,-0.0305,-3.1206,-194.18,1
1247741.0,-0.0347,0.0415,-3.7121,-162.91,1
1247751.0,-0.0347,-0.0502,-4.2014,-204.42,1
1247761.0,-0.0358,-0.0404,-5.7367,-204.39,1
1247771.0,-0.0358,0.0142,-7.0068,-179.63,1
1247781.0,-0.0358,-0.0578,-8.0576,-213.59,1
1247791.0,-0.0358,-0.0338,-8.9268,-201.92,1
1247801.0,-0.0358,0.0196,-10.7764,-180.75,1
1247811.0,-0.0369,-0.0633,-12.3065,-220.9,1
1247821.0,-0.0369,-0.048,-13.5724,-213.61,1
1247831.0,-0.0369,0.0055,-14.6195,-187.17,1
1247841.0,-0.038,-0.0556,-15.4858,-230.7,1
1247851.0,-0.038,-0.0513,-17.333,-219.26,1
1247861.0,-0.038,0.0033,-18.8611,-192.42,1
1247872.0,-0.0391,-0.0349,-20.1253,-222.5,1
1247881.0,-0.0391,-0.0207,-21.1711,-208.57,1
1247892.0,-0.038,0.0349,-23.1668,-184.17,1
1247901.0,-0.0391,-0.0458,-24.8177,-223.05,1
1247911.0,-0.0391,-0.036,-26.1835,-216.25,1
1247922.0,-0.0391,0.0305,-27.3134,-200.2,1
1247932.0,-0.0391,-0.0065,-28.2481,-207.46,1
1247942.0,-0.0391,-0.0131,-30.1519,-203.22,1
1247952.0,-0.0391,0.0436,-31.7268,-194.56,1
1247962.0,-0.0391,0.0011,-33.0297,-195.15,1
1247973.0,-0.0391,-0.0065,-34.1076,-200.01,1
1247982.0,-0.038,0.0436,-34.9993,-179.79,1
1247993.0,-0.038,0.0131,-36.8674,-197.82,1
1248002.0,-0.038,-0.0131,-38.4129,-198.68,1
1248012.0,-0.038,0.0251,-38.5609,-189.92,1
1248023.0,-0.038,0.0087,-39.8139,-191.35,1
1248033.0,-0.038,-0.0262,-41.9809,-206.19,1
1248043.0,-0.038,0.024,-43.7737,-196.61,1
1248052.0,-0.038,-0.0229,-44.1263,-204.07,1
1248062.0,-0.0391,-0.0371,-45.5484,-216.48,1
1248073.0,-0.0391,-0.0022,-47.8555,-205.09,1
1248083.0,-0.0391,-0.0316,-48.6335,-214.48,1
1248093.0,-0.0391,-0.06,-49.2771,-236.63,1
1248102.0,-0.0391,-0.0055,-49.8096,-201.56,1
1248112.0,-0.0401,-0.0273,-50.2501,-219.53,1
1248123.0,-0.0401,-0.0524,-51.745,-230.24,1
1248133.0,-0.0401,-0.0011,-54.1122,-216.69,1
1248143.0,-0.0401,-0.0022,-56.0706,-204.64,1
1248152.0,-0.0412,-0.0502,-57.6906,-233.68,1
1248163.0,-0.0401,0.0175,-59.0309,-212.81,1
1248173.0,-0.0401,0.0055,-60.1396,-200.26,1
1248184.0,-0.0412,-0.0415,-61.0568,-228.88,1
1248194.0,-0.0412,0.0153,-62.9461,-206.47,1
1248203.0,-0.0401,0.0251,-64.5091,-191.84,1
1248213.0,-0.0412,-0.0251,-65.8021,-225.04,1
1248224.0,-0.0412,0.0076,-68.0023,-205.68,1
1248234.0,-0.0401,0.0545,-69.8224,-204.59,1
1248244.0,-0.0401,-0.0338,-71.3281,-225.82,1
1248253.0,-0.0401,-0.0055,-72.5738,-205.56,1
1248263.0,-0.0401,0.0545,-73.6043,-190.2,1
1248275.0,-0.0401,-0.0273,-74.4568,-217.54,1
1248284.0,-0.0401,-0.0273,-75.162,-230.99,1
1248294.0,-0.0401,0.0305,-75.7455,-187.5,1
1248303.0,-0.0401,-0.0262,-77.3586,-229.55,1
1248315.0,-0.0412,-0.0207,-79.8237,-235.72,1
1248325.0,-0.0401,0.0109,-81.8629,-196.48,1
1248335.0,-0.0412,-0.0327,-83.5499,-239.75,1
1248345.0,-0.0412,-0.0676,-83.815,-240.43,1
1248353.0,-0.0412,0.024,-84.0344,-201.1,1
1248363.0,-0.0412,0.0164,-85.3463,-209.48,1
1248375.0,-0.0423,-0.0578,-87.5621,-251.8,1
1248385.0,-0.0412,0.0142,-90.5257,-200.77,1
1248395.0,-0.0412,0.0284,-91.8469,-194.85,1
1248403.0,-0.0423,-0.0556,-92.9399,-242.15,1
1248415.0,-0.0423,-0.0164,-93.8441,-223.27,1
1248425.0,-0.0423,0.0251,-94.5922,-219.91,1
1248435.0,-0.0423,-0.072,-96.3415,-255.0,1
1248445.0,-0.0434,-0.0415,-97.7886,-237.66,1
1248454.0,-0.0423,0.0404,-100.1163,-233.47,1
1248464.0,-0.0423,-0.0098,-102.042,-214.49,1
1248476.0,-0.0434,-0.0589,-102.5045,-245.22,1
1248485.0,-0.0434,0.0185,-104.0176,-216.41,1
1248495.0,-0.0423,0.0153,-105.2694,-206.47,1
1248504.0,-0.0434,-0.0164,-106.305,-226.68,1
1248514.0,-0.0434,0.0011,-108.2922,-225.33,1
1248526.0,-0.0423,0.0251,-109.9361,-202.72,1
1248536.0,-0.0423,0.0,-111.2961,-216.14,1
1248546.0,-0.0434,-0.0196,-112.4212,-231.03,1
1248554.0,-0.0423,0.0142,-114.4825,-230.31,1
1248564.0,-0.0423,0.024,-117.3182,-203.47,1
1248576.0,-0.0434,-0.036,-118.5336,-239.83,1
1248586.0,-0.0434,-0.0196,-119.5391,-231.23,1
1248596.0,-0.0434,0.0207,-120.3709,-224.26,1
1248604.0,-0.0434,-0.036,-121.059,-238.9,1
1248614.0,-0.0434,-0.06,-122.7588,-251.74,1
1248626.0,-0.0445,-0.024,-124.1649,-248.21,1
1248636.0,-0.0445,0.0033,-126.4587,-224.54,1
1248646.0,-0.0445,0.0022,-128.3563,-241.57,1
1248654.0,-0.0445,-0.0262,-128.7956,-255.0,1
1248664.0,-0.0445,-0.0196,-130.2895,-232.24,1
1248677.0,-0.0445,-0.0524,-132.6559,-250.24,1
1248687.0,-0.0456,-0.0295,-134.6136,-244.47,1
1248696.0,-0.0445,0.0491,-136.2331,-201.9,1
1248705.0,-0.0445,0.0469,-137.5729,-255.0,1
1248715.0,-0.0456,-0.0731,-138.6812,-255.0,1
1248727.0,-0.0456,-0.0676,-139.5982,-255.0,1
1248737.0,-0.0445,0.0774,-141.4872,-226.76,1
1248747.0,-0.0445,0.0644,-144.1805,-193.7,1
1248755.0,-0.0445,0.0185,-146.4085,-223.4,1
1248765.0,-0.0445,-0.0644,-147.1212,-254.84,1
1248777.0,-0.0456,-0.0502,-147.7108,-255.0,1
1248787.0,-0.0445,0.0753,-150.4595,-179.48,1
1248797.0,-0.0445,0.048,-152.7335,-240.19,1
1248805.0,-0.0445,-0.0436,-153.4842,-238.54,1
1248815.0,-0.0445,-0.0415,-154.1052,-255.0,1
1248827.0,-0.0445,0.0425,-155.7495,-203.14,1
1248838.0,-0.0445,-0.0109,-158.2403,-247.7,1
1248847.0,-0.0456,-0.0502,-159.1703,-250.26,1
1248855.0,-0.0456,-0.0295,-159.9397,-255.0,1
1248865.0,-0.0456,-0.0284,-161.7067,-239.88,1
1248875.0,-0.0467,-0.0284,-163.1685,-255.0,1
1248887.0,-0.0467,-0.0589,-164.3778,-255.0,1
1248897.0,-0.0467,-0.0087,-166.5087,-255.0,1
1248905.0,-0.0467,-0.0011,-168.2715,-228.51,1
1248915.0,-0.0467,-0.0644,-169.7299,-255.0,1
1248928.0,-0.0478,-0.0644,-172.0668,-255.0,1
1248938.0,-0.0478,0.0055,-174.0002,-255.0,1
1248947.0,-0.0478,-0.0447,-175.5995,-255.0,1
1248956.0,-0.0489,-0.036,-176.9226,-255.0,1
1248966.0,-0.0478,0.0393,-178.0172,-255.0,1
1248978.0,-0.0478,0.0185,-178.9227,-222.17,1
1248989.0,-0.0478,-0.0305,-180.8023,-250.18,1
1248998.0,-0.0478,0.0087,-183.4878,-254.4,1
1249006.0,-0.0478,0.0,-184.5789,-237.24,1
1249016.0,-0.0489,-0.0382,-185.4815,-255.0,1
1249029.0,-0.0489,-0.0065,-187.3587,-247.12,1
1249038.0,-0.0489,0.0153,-190.0422,-255.0,1
1249048.0,-0.0489,-0.0491,-191.1316,-255.0,1
1249056.0,-0.0489,-0.0109,-192.0329,-248.34,1
1249066.0,-0.0489,0.0262,-195.0395,-255.0,1
1249079.0,-0.0489,-0.0469,-196.3963,-255.0,1
1249089.0,-0.05,-0.036,-197.5187,-255.0,1
1249099.0,-0.0489,0.0349,-199.5778,-254.98,1
1249106.0,-0.05,-0.0545,-201.2812,-255.0,1
1249116.0,-0.05,-0.0393,-202.6904,-255.0,1
1249129.0,-0.05,0.0687,-203.8561,-255.0,1
1249139.0,-0.05,-0.06,-205.951,-255.0,1
1249149.0,-0.0511,-0.0644,-207.6841,-255.0,1
1249156.0,-0.05,0.0894,-209.1178,-255.0,1
1249166.0,-0.05,-0.06,-210.3038,-255.0,1
1249179.0,-0.0511,-0.0764,-211.285,-255.0,1
1249189.0,-0.05,0.108,-214.3578,-255.0,1
1249199.0,-0.0511,-0.0829,-215.7693,-255.0,1
1249206.0,-0.0521,-0.0829,-216.9369,-255.0,1
1249216.0,-0.0511,0.1145,-219.0334,-233.11,1
1249229.0,-0.0521,-0.12,-219.6373,-255.0,1
1249239.0,-0.0521,-0.0698,-221.2674,-255.0,1
1249249.0,-0.0511,0.0916,-223.7464,-255.0,1
1249256.0,-0.0532,-0.1734,-225.7972,-255.0,1
1249267.0,-0.0532,-0.0382,-227.4938,-255.0,1
1249280.0,-0.0532,0.0316,-228.8973,-255.0,1
1249289.0,-0.0554,-0.1713,-230.0584,-255.0,1
1249300.0,-0.0554,-0.024,-231.019,-255.0,1
1249307.0,-0.0554,-0.072,-231.8136,-255.0,1
1249317.0,-0.0576,-0.1233,-233.6015,-255.0,1
1249330.0,-0.0576,-0.0098,-236.211,-255.0,1
1249340.0,-0.0587,-0.1822,-237.2394,-255.0,1
1249350.0,-0.0598,-0.0862,-239.2206,-255.0,1
1249357.0,-0.0598,-0.0589,-240.8596,-255.0,1
1249367.0,-0.062,-0.216,-241.085,-255.0,1
1249380.0,-0.0631,-0.0382,-243.5324,-255.0,1
1249390.0,-0.0652,-0.2083,-245.5571,-255.0,1
1249400.0,-0.0663,-0.1844,-247.2321,-255.0,1
1249407.0,-0.0674,-0.0785,-248.6178,-255.0,1
1249417.0,-0.0707,-0.3185,-249.7641,-255.0,1
1249430.0,-0.0718,-0.1374,-250.7124,-255.0,1
1249440.0,-0.074,-0.2662,-251.4969,-255.0,1
1249450.0,-0.0772,-0.3229,-253.2765,-255.0,1
1249457.0,-0.0794,-0.1669,-254.7486,-255.0,1
1249467.0,-0.0838,-0.4527,-257.097,-255.0,1
1249480.0,-0.086,-0.2683,-259.0397,-255.0,1
1249490.0,-0.0903,-0.4102,-259.5164,-255.0,1
1249500.0,-0.0947,-0.4756,-261.0412,-255.0,1
1249507.0,-0.098,-0.3185,-262.3027,-255.0,1
1249517.0,-0.1045,-0.6589,-263.3463,-255.0,1
1249530.0,-0.1089,-0.4461,-265.3401,-255.0,1
1249540.0,-0.1143,-0.6523,-266.9895,-255.0,1
1249550.0,-0.1209,-0.684,-268.3541,-255.0,1
1249557.0,-0.1274,-0.6447,-269.4829,-255.0,1
1249567.0,-0.1372,-0.937,-270.4167,-255.0,1
1249581.0,-0.1449,-0.7854,-272.3198,-255.0,1
1249591.0,-0.1547,-1.021,-273.8941,-255.0,1
1249601.0,-0.1645,-1.0297,-275.1965,-255.0,1
1249608.0,-0.1743,-1.0777,-276.274,-255.0,1
1249618.0,-0.1852,-1.0472,-277.1653,-255.0,1
1249631.0,-0.1929,-0.8748,-279.0332,-255.0,1
1249641.0,-0.2016,-0.8956,-280.5784,-255.0,1
1249651.0,-0.207,-0.5498,-281.8568,-255.0,1
1249658.0,-0.2114,-0.3829,-282.9143,-255.0,1
1249668.0,-0.2125,-0.1364,-284.9197,-255.0,1
1249681.0,-0.2136,-0.1396,-286.5787,-255.0,1
1249691.0,-0.2136,-0.0513,-287.9511,-255.0,1
1249701.0,-0.2147,-0.0469,-289.0865,-255.0,1
1249708.0,-0.2136,0.0567,-290.0258,-255.0,1
1249718.0,-0.2136,0.0273,-291.9333,-255.0,1
1249731.0,-0.2125,0.0829,-293.5114,-255.0,1
1249741.0,-0.2125,0.0698,-294.8168,-255.0,1
1249751.0,-0.2114,0.0524,-295.8968,-255.0,1
1249758.0,-0.2114,0.0687,-296.7902,-255.0,1
1249768.0,-0.2114,-0.0164,-298.6598,-255.0,1
1249781.0,-0.2103,0.0676,-300.2065,-255.0,1
1249791.0,-0.2114,-0.0513,-300.3556,-255.0,1
1249801.0,-0.2103,0.0524,-301.6093,-255.0,1
1249808.0,-0.2114,-0.1124,-303.777,-255.0,1
1249818.0,-0.2114,0.0382,-305.5703,-255.0,1
1249831.0,-0.2125,-0.1538,-305.9233,-255.0,1
1249841.0,-0.2125,0.0393,-307.3459,-255.0,1
1249852.0,-0.2136,-0.1724,-308.5228,-255.0,1
1249858.0,-0.2136,0.036,-309.4963,-255.0,1
1249868.0,-0.2158,-0.1789,-311.4323,-255.0,1
1249882.0,-0.2147,0.0633,-313.0338,-255.0,1
1249892.0,-0.2169,-0.1636,-314.3587,-255.0,1
1249902.0,-0.2158,0.1058,-314.3242,-255.0,1
1249908.0,-0.2169,-0.1636,-315.4263,-255.0,1
1249919.0,-0.2158,0.1407,-317.4684,-255.0,1
1249932.0,-0.2169,-0.1233,-319.1578,-255.0,1
1249942.0,-0.2147,0.1702,-319.425,-255.0,1
1249952.0,-0.2158,-0.0905,-319.6459,-255.0,1
1249959.0,-0.2147,0.192,-320.9592,-255.0,1
1249969.0,-0.2147,-0.0905,-323.1762,-255.0,1
1249982.0,-0.2136,0.1822,-325.0102,-255.0,1
1249992.0,-0.2147,-0.0916,-325.3969,-255.0,1
1250002.0,-0.2125,0.1745,-326.8474,-255.0,1
1250009.0,-0.2136,-0.1134,-328.0473,-255.0,1
1250019.0,-0.2125,0.1178,-329.04,-255.0,1
1250032.0,-0.2136,-0.0796,-330.9917,-255.0,1
1250042.0,-0.2125,0.0665,-331.4757,-255.0,1
1250052.0,-0.2136,-0.0742,-331.8762,-255.0,1
1250059.0,-0.2136,0.0076,-333.338,-255.0,1
1250069.0,-0.2136,-0.0556,-334.5473,-255.0,1
1250082.0,-0.2147,-0.0491,-335.5478,-255.0,1
1250092.0,-0.2147,-0.0131,-337.5059,-255.0,1
1250102.0,-0.2147,-0.0665,-339.1258,-255.0,1
1250109.0,-0.2147,0.024,-339.3354,-255.0,1
1250119.0,-0.2158,-0.1156,-340.6393,-255.0,1
1250132.0,-0.2158,0.0753,-341.7179,-255.0,1
1250142.0,-0.2169,-0.1102,-342.6103,-255.0,1
1250152.0,-0.2158,0.096,-344.479,-255.0,1
1250159.0,-0.2158,-0.0709,-346.0249,-255.0,1
1250169.0,-0.2158,0.0884,-346.1733,-255.0,1
1250182.0,-0.2158,0.0,-346.2961,-255.0,1
1250192.0,-0.2147,0.0382,-348.6587,-255.0,1
1250202.0,-0.2147,0.048,-349.4827,-255.0,1
1250209.0,-0.2147,-0.0175,-350.1643,-255.0,1
1250219.0,-0.2136,0.096,-351.8588,-255.0,1
1250232.0,-0.2147,-0.0633,-353.2606,-255.0,1
1250242.0,-0.2136,0.096,-354.4202,-255.0,1
1250253.0,-0.2136,-0.048,-355.3795,-255.0,1
1250260.0,-0.2136,0.0262,-356.1732,-255.0,1
1250270.0,-0.2136,-0.0207,-356.8297,-255.0,1
1250283.0,-0.2136,-0.0327,-358.5034,-255.0,1
1250293.0,-0.2136,0.0305,-358.7574,-255.0,1
1250303.0,-0.2147,-0.132,-358.9676,-255.0,1
1250310.0,-0.2147,0.0698,-360.272,-255.0,1
1250320.0,-0.2158,-0.108,-361.351,-255.0,1
1250333.0,-0.2158,0.0153,-363.3742,-255.0,1
1250343.0,-0.2158,-0.0153,-363.9174,-255.0,1
1250353.0,-0.2158,-0.0524,-364.3668,-255.0,1
1250360.0,-0.2158,0.0502,-365.869,-255.0,1
1250370.0,-0.2169,-0.1004,-367.1118,-255.0,1
1250383.0,-0.2158,0.0796,-368.14,-255.0,1
1250393.0,-0.2158,-0.0316,-368.9905,-255.0,1
1250403.0,-0.2158,0.0109,-370.8246,-255.0,1
1250410.0,-0.2158,0.0535,-371.2114,-255.0,1
1250420.0,-0.2158,-0.0567,-371.5314,-255.0,1
1250433.0,-0.2147,0.1134,-372.9267,-255.0,1
1250443.0,-0.2147,-0.0295,-374.0809,-255.0,1
1250453.0,-0.2147,0.024,-375.0358,-255.0,1
1250460.0,-0.2147,0.0447,-375.8257,-255.0,1
1250470.0,-0.2147,-0.06,-377.6098,-255.0,1
1250483.0,-0.2136,0.084,-379.0856,-255.0,1
1250493.0,-0.2147,-0.0644,-379.176,-255.0,1
1250503.0,-0.2147,-0.0131,-380.3813,-255.0,1
1250510.0,-0.2147,0.0556,-381.3784,-255.0,1
1250520.0,-0.2158,-0.1287,-382.2034,-255.0,1
1250533.0,-0.2147,0.0665,-382.8858,-255.0,1
1250543.0,-0.2158,-0.0622,-383.4503,-255.0,1
1250553.0,-0.2158,-0.0447,-385.0479,-255.0,1
1250561.0,-0.2158,0.048,-386.3694,-255.0,1
1250571.0,-0.2169,-0.0884,-387.4627,-255.0,1
1250583.0,-0.2158,0.0393,-388.3672,-255.0,1
1250593.0,-0.2158,0.0,-387.9849,-255.0,1
1250604.0,-0.2169,-0.0829,-388.7992,-255.0,1
1250611.0,-0.2158,0.1058,-390.6033,-255.0,1
1250621.0,-0.2169,-0.0611,-390.9653,-255.0,1
1250633.0,-0.2158,0.0142,-392.3953,-255.0,1
1250643.0,-0.2158,0.0742,-393.5782,-255.0,1
1250654.0,-0.2169,-0.0851,-393.4264,-255.0,1
1250661.0,-0.2158,0.0894,-394.4313,-255.0,1
1250671.0,-0.2158,0.0218,-395.2625,-255.0,1
1250684.0,-0.2158,-0.0818,-395.9503,-255.0,1
1250694.0,-0.2147,0.1004,-397.6497,-255.0,1
1250704.0,-0.2158,-0.0371,-397.9251,-255.0,1
