timestamp_ms,angle_rad,velocity,wheel_vel,pwm,is_valid,user_free
112731.0,0.0209,0.1407,300.5565,185.18,1,1
112739.0,0.0209,-0.1844,300.6451,-119.89,1,1
112750.0,0.0209,0.0436,300.7184,154.0,1,1
112761.0,0.0209,-0.0709,301.9095,255.0,1,1
112771.0,0.0199,0.1942,302.8949,201.83,1,1
112781.0,0.0209,-0.2073,302.5796,-136.72,1,1
112789.0,0.0209,0.1407,302.3187,198.92,1,1
112799.0,0.0209,-0.1233,303.2334,255.0,1,1
112811.0,0.0199,0.1091,302.8596,160.95,1,1
112821.0,0.0209,-0.1244,302.5504,59.07,1,1
112831.0,0.0209,0.2225,303.425,241.13,1,1
112839.0,0.0209,-0.1353,304.1486,233.55,1,1
112850.0,0.0209,-0.0338,304.7473,103.47,1,1
112861.0,0.0209,-0.0633,304.1119,97.32,1,1
112871.0,0.0209,0.2083,304.7169,240.22,1,1
112881.0,0.0199,-0.0731,305.2174,200.3,1,1
112890.0,0.0199,-0.1364,304.5009,129.34,1,1
112900.0,0.0199,0.0,305.0387,255.0,1,1
112911.0,0.0209,0.1276,306.6141,168.47,1,1
112921.0,0.0199,-0.0295,306.7868,97.54,1,1
112931.0,0.0199,-0.1571,306.9297,43.3,1,1
112940.0,0.0199,0.0284,308.1785,255.0,1,1
112950.0,0.0199,0.0098,308.081,115.9,1,1
112961.0,0.0188,0.0338,308.0004,133.38,1,1
112971.0,0.0188,-0.1396,309.0642,255.0,1,1
112981.0,0.0177,0.0065,308.8138,203.07,1,1
112990.0,0.0177,-0.0862,308.6066,77.73,1,1
113000.0,0.0188,0.0731,309.5657,139.76,1,1
113011.0,0.0166,-0.1353,310.3592,37.65,1,1
113021.0,0.0166,-0.0436,311.0155,123.51,1,1
113032.0,0.0177,-0.0949,310.428,191.63,1,1
113040.0,0.0177,0.156,309.942,189.14,1,1
113050.0,0.0155,-0.1909,310.6705,-255.0,1,1
113061.0,0.0144,-0.0109,311.2731,131.25,1,1
113072.0,0.0166,-0.0731,311.7716,255.0,1,1
113082.0,0.0144,0.144,311.0535,183.37,1,1
113090.0,0.0144,-0.1593,310.4595,-255.0,1,1
113100.0,0.0166,0.1931,311.0985,245.16,1,1
113112.0,0.0155,-0.0916,310.4967,255.0,1,1
113122.0,0.0166,-0.0175,309.9988,111.67,1,1
113132.0,0.0209,0.0578,310.7175,172.37,1,1
113140.0,0.0209,0.5007,310.1815,255.0,1,1
113151.0,0.0177,-0.1549,309.738,-95.56,1,1
113162.0,0.0188,-0.2171,310.5017,-255.0,1,1
113172.0,0.022,0.0982,311.1335,255.0,1,1
113182.0,0.022,0.5301,310.5256,255.0,1,1
113191.0,0.022,-0.0796,310.0228,255.0,1,1
113201.0,0.0209,-0.1407,310.7373,53.52,1,1
113212.0,0.0264,0.1898,311.3284,255.0,1,1
113222.0,0.0253,0.4276,310.6869,255.0,1,1
113232.0,0.0242,-0.1385,310.1561,255.0,1,1
113241.0,0.0242,-0.0207,310.8476,91.95,1,1
113251.0,0.0297,0.1484,311.4196,255.0,1,1
113262.0,0.0286,-0.1418,311.8928,41.62,1,1
113272.0,0.0286,-0.0393,312.2843,255.0,1,1
113282.0,0.0286,0.0742,312.6082,140.52,1,1
113291.0,0.0286,0.0742,314.0066,255.0,1,1
113301.0,0.0329,0.3785,315.1635,255.0,1,1
113312.0,0.0308,-0.024,314.99,255.0,1,1
113322.0,0.0308,-0.0229,314.8465,89.08,1,1
113333.0,0.0351,0.3785,315.8583,255.0,1,1
113341.0,0.0351,0.3785,316.6953,255.0,1,1
113352.0,0.0329,-0.1658,317.3878,38.9,1,1
113362.0,0.0319,-0.0327,317.9606,119.84,1,1
113372.0,0.0351,0.3491,318.4345,255.0,1,1
113383.0,0.0329,-0.2116,319.9571,12.33,1,1
113391.0,0.0329,-0.2116,320.0861,31.85,1,1
113401.0,0.0329,-0.0055,320.1929,150.55,1,1
113413.0,0.0362,0.2716,321.4117,255.0,1,1
113423.0,0.034,-0.1844,321.2895,50.61,1,1
113433.0,0.0351,0.1331,321.1884,229.16,1,1
113442.0,0.034,0.1331,322.2353,237.44,1,1
113452.0,0.0362,-0.0982,321.9708,255.0,1,1
113463.0,0.0351,-0.1047,321.752,107.84,1,1
113473.0,0.0373,0.2378,322.7016,255.0,1,1
113483.0,0.0362,-0.144,323.4871,156.01,1,1
113492.0,0.0362,-0.144,324.1369,255.0,1,1
113502.0,0.0373,0.1931,325.805,255.0,1,1
113513.0,0.0395,0.2563,326.0544,255.0,1,1
113523.0,0.0384,-0.1931,326.2608,248.36,1,1
113533.0,0.0395,0.1429,327.562,255.0,1,1
113542.0,0.0384,0.1429,327.508,255.0,1,1
113552.0,0.0406,-0.0654,327.4633,135.4,1,1
113563.0,0.0395,-0.1745,328.5568,255.0,1,1
113573.0,0.0395,0.0393,329.4614,181.63,1,1
113583.0,0.0395,0.0055,330.2098,255.0,1,1
113592.0,0.0395,0.0055,331.9594,159.57,1,1
113602.0,0.0395,0.1047,332.2764,255.0,1,1
113613.0,0.0384,-0.0709,332.5386,103.86,1,1
113623.0,0.0406,0.1713,333.886,255.0,1,1
113633.0,0.0395,-0.0633,333.8701,135.97,1,1
113642.0,0.0395,-0.0633,333.857,255.0,1,1
113653.0,0.0384,0.0109,334.9767,150.01,1,1
113663.0,0.0417,0.2356,335.903,255.0,1,1
113673.0,0.0395,-0.1582,336.6692,133.31,1,1
113684.0,0.0406,0.0971,337.3031,255.0,1,1
113693.0,0.0406,0.0971,337.8276,255.0,1,1
113703.0,0.0417,-0.1069,338.2614,102.23,1,1
113714.0,0.0406,-0.1331,338.6203,255.0,1,1
113724.0,0.0417,0.0884,338.9172,195.76,1,1
113734.0,0.0406,-0.0644,339.1628,255.0,1,1
113743.0,0.0417,-0.0644,339.366,131.31,1,1
113753.0,0.0417,0.1233,340.6646,255.0,1,1
113764.0,0.0417,-0.0469,341.7389,119.43,1,1
113774.0,0.0428,0.1265,341.4971,233.09,1,1
113784.0,0.0428,-0.0393,342.4276,209.38,1,1
113793.0,0.0439,-0.0393,343.1974,255.0,1,1
113803.0,0.0428,0.1778,343.8342,255.0,1,1
113814.0,0.0449,0.2269,344.361,255.0,1,1
113824.0,0.0449,-0.0545,344.7968,255.0,1,1
113834.0,0.046,0.1549,345.1574,255.0,1,1
113843.0,0.046,0.1549,345.4557,255.0,1,1
113854.0,0.0471,0.0873,346.8329,252.57,1,1
113864.0,0.0482,0.0709,346.8417,255.0,1,1
113874.0,0.0482,-0.0087,347.9796,187.09,1,1
113884.0,0.0493,0.1396,348.9209,255.0,1,1
113893.0,0.0482,0.1396,349.6996,255.0,1,1
113903.0,0.0504,-0.0567,351.4743,174.88,1,1
113914.0,0.0504,-0.0262,351.812,208.33,1,1
113924.0,0.0515,0.1473,352.0913,255.0,1,1
113934.0,0.0515,-0.0305,352.3224,255.0,1,1
113944.0,0.0515,-0.0305,353.6441,185.99,1,1
113954.0,0.0537,0.2247,354.7375,255.0,1,1
113964.0,0.0537,0.0,354.5115,255.0,1,1
113974.0,0.0548,0.0949,355.455,205.15,1,1
113985.0,0.0559,0.0524,356.2356,248.69,1,1
113994.0,0.0591,0.0524,356.8814,253.46,1,1
114004.0,0.0591,-0.012,357.4156,255.0,1,1
114015.0,0.0602,0.0971,357.8575,255.0,1,1
114025.0,0.0624,0.2531,359.3536,255.0,1,1
114035.0,0.0635,0.1604,360.5913,255.0,1,1
114044.0,0.0657,0.1604,360.4847,255.0,1,1
114054.0,0.0668,0.0622,360.3965,255.0,1,1
114065.0,0.07,0.3512,361.4541,255.0,1,1
114075.0,0.0711,0.144,362.329,255.0,1,1
114085.0,0.0733,0.2411,364.1832,255.0,1,1
114094.0,0.0755,0.2411,365.7172,255.0,1,1
114104.0,0.0777,0.2018,365.8558,255.0,1,1
114115.0,0.082,0.4189,365.9704,255.0,1,1
114125.0,0.0842,0.1996,367.1956,255.0,1,1
114135.0,0.0875,0.396,368.2093,255.0,1,1
114144.0,0.0908,0.3054,367.9174,255.0,1,1
114155.0,0.0951,0.42,368.8063,255.0,1,1
114165.0,0.0995,0.4549,370.6723,255.0,1,1
114175.0,0.1028,0.3742,372.2159,255.0,1,1
114185.0,0.1082,0.5978,372.3624,255.0,1,1
114195.0,0.1137,0.5007,372.4836,255.0,1,1
114205.0,0.1202,0.6741,373.7144,255.0,1,1
114215.0,0.1257,0.6447,374.7325,255.0,1,1
114225.0,0.1322,0.6458,375.5748,255.0,1,1
114235.0,0.1409,0.889,376.2717,255.0,1,1
114245.0,0.1486,0.8007,376.8481,255.0,1,1
114255.0,0.1584,1.021,377.325,255.0,1,1
114265.0,0.1682,1.0003,378.8501,255.0,1,1
114275.0,0.178,1.0439,380.1117,255.0,0,1
114286.0,0.1911,1.3341,381.1554,255.0,0,1
114295.0,0.2042,1.321,380.8883,255.0,0,1
114305.0,0.2184,1.5228,380.6674,255.0,0,1
114316.0,0.2347,1.6482,381.6151,255.0,0,1
114326.0,0.2511,1.6341,381.2686,255.0,0,1
114336.0,0.2675,1.7006,382.1125,255.0,0,1
114345.0,0.2817,1.5283,382.8106,255.0,0,1
114356.0,0.2937,1.2654,382.2576,255.0,0,1
114366.0,0.3067,1.2937,382.9306,255.0,0,1
114376.0,0.3133,0.6949,383.4874,255.0,0,1
114386.0,0.3176,0.4265,383.948,255.0,0,1
114395.0,0.3166,0.4265,384.3291,255.0,0,1
114406.0,0.31,-0.6381,384.6443,255.0,0,1
114416.0,0.3024,-0.8138,384.9051,255.0,0,1
114426.0,0.2915,-1.1246,383.9904,255.0,0,1
114436.0,0.2893,-0.2716,384.3641,255.0,0,1
114446.0,0.2893,0.0142,384.6733,255.0,0,1
114456.0,0.286,-0.3425,383.7986,255.0,0,1
114466.0,0.2827,-0.3087,384.2055,255.0,0,1
114476.0,0.2784,-0.4527,384.5421,255.0,0,1
114486.0,0.274,-0.4821,383.69,255.0,0,1
114496.0,0.2686,-0.5149,382.9851,255.0,0,1
114506.0,0.2631,-0.6272,382.4019,255.0,0,1
114516.0,0.2598,-0.3294,383.05,255.0,0,1
114526.0,0.2566,-0.3611,383.5862,255.0,0,1
114536.0,0.2533,-0.3207,382.8992,255.0,0,1
114546.0,0.2522,-0.1276,382.3309,255.0,0,1
114556.0,0.25,-0.168,381.8608,255.0,0,1
114566.0,0.2511,0.0687,382.6024,255.0,0,1
114576.0,0.25,-0.024,382.0854,255.0,0,1
114587.0,0.25,-0.0033,381.6577,255.0,0,1
114596.0,0.2522,0.1614,382.4343,255.0,0,1
114606.0,0.2533,0.0905,381.9463,255.0,0,1
114617.0,0.2555,0.2629,381.5426,255.0,0,1
114627.0,0.2577,0.2498,381.2087,255.0,0,1
114637.0,0.2598,0.18,380.9324,255.0,0,1
114647.0,0.2631,0.3632,380.7038,255.0,0,1
114657.0,0.2653,0.1658,380.5147,255.0,0,1
114667.0,0.2675,0.2782,380.3583,255.0,0,1
114677.0,0.2697,0.1789,380.2289,255.0,0,1
114687.0,0.2697,0.0393,380.1219,255.0,0,1
114697.0,0.2707,0.1516,380.0333,255.0,0,1
114707.0,0.2707,-0.0513,379.96,255.0,0,1
114717.0,0.2707,-0.0055,379.8994,255.0,0,1
114727.0,0.2697,-0.0556,379.8492,255.0,0,1
114737.0,0.2686,-0.2018,379.8078,255.0,0,1
114747.0,0.2675,-0.0349,379.7734,255.0,0,1
114757.0,0.2653,-0.2378,378.6146,255.0,0,1
114767.0,0.2642,-0.1331,378.7863,255.0,0,1
114777.0,0.2631,-0.156,380.059,255.0,0,1
114787.0,0.2609,-0.2051,378.8507,255.0,0,1
114797.0,0.2609,-0.0076,377.8512,255.0,0,1
114807.0,0.2598,-0.144,378.1549,255.0,0,1
114817.0,0.2598,0.012,378.4061,255.0,0,1
114827.0,0.2598,0.0142,378.6139,255.0,0,1
114837.0,0.2587,-0.0305,377.6552,255.0,0,1
114847.0,0.2587,0.0087,376.8622,255.0,0,1
114857.0,0.2587,0.0087,377.3367,255.0,0,1
114867.0,0.2609,0.1331,377.7292,255.0,0,1
114877.0,0.262,0.1134,378.0539,255.0,0,1
114888.0,0.262,0.0349,377.192,255.0,0,1
114898.0,0.262,-0.0131,376.479,255.0,0,1
114908.0,0.262,-0.0131,377.0197,255.0,0,1
114918.0,0.2631,0.1254,377.4669,255.0,0,1
114928.0,0.262,-0.0393,376.7065,255.0,0,1
114938.0,0.2631,0.0687,376.0773,255.0,0,1
114948.0,0.262,-0.12,376.6873,255.0,0,1
114958.0,0.262,0.0153,376.0615,255.0,0,1
114968.0,0.2609,-0.0785,375.5438,255.0,0,1
114978.0,0.2598,-0.1494,376.246,255.0,0,1
114988.0,0.2598,0.0207,375.6964,255.0,0,1
114998.0,0.2587,-0.1909,375.2417,255.0,0,1
115008.0,0.2587,0.012,374.8656,255.0,0,1
115018.0,0.2577,-0.0927,374.5544,255.0,0,1
115028.0,0.2566,-0.0742,375.4275,255.0,0,1
115038.0,0.2566,0.0262,376.1497,255.0,0,0
115048.0,0.2566,-0.0949,375.6168,255.0,0,0
115058.0,0.2577,0.1134,374.0453,255.0,0,0
115068.0,0.2566,-0.0164,373.8759,255.0,0,0
115078.0,0.2577,0.0262,374.8661,255.0,0,0
115088.0,0.2587,0.1451,374.5549,255.0,0,0
115098.0,0.2587,-0.0382,374.2974,255.0,0,0
115108.0,0.2598,0.1614,374.0843,255.0,0,0
115119.0,0.2598,0.0076,373.9081,255.0,0,0
115129.0,0.2609,0.0764,373.7623,255.0,0,0
115139.0,0.2609,0.0545,372.5112,255.0,0,0
115149.0,0.2609,-0.0502,372.6067,255.0,0,0
115159.0,0.262,0.12,372.6857,255.0,0,0
115169.0,0.2609,-0.1014,372.7511,255.0,0,0
115179.0,0.2609,0.0196,372.8051,255.0,0,0
115189.0,0.2609,-0.0535,372.8499,255.0,0,0
115199.0,0.2598,-0.0993,372.8869,255.0,0,0
115209.0,0.2598,0.0229,371.787,255.0,0,0
115219.0,0.2587,-0.1418,372.0076,255.0,0,0
115229.0,0.2587,0.036,372.19,255.0,0,0
115239.0,0.2577,-0.0807,372.341,255.0,0,0
115249.0,0.2577,-0.0709,372.4659,255.0,0,0
115259.0,0.2577,0.0524,371.4388,255.0,0,0
115269.0,0.2566,-0.1287,371.7195,255.0,0,0
115279.0,0.2577,0.0905,371.9517,255.0,0,0
115289.0,0.2566,-0.0491,371.0134,255.0,0,0
115299.0,0.2577,0.0382,370.2371,255.0,0,0
115309.0,0.2577,0.06,369.5949,255.0,0,0
115319.0,0.2577,-0.0469,370.1942,255.0,0,0
115330.0,0.2587,0.1658,370.6899,255.0,0,0
115340.0,0.2587,-0.0491,371.1,255.0,0,0
115350.0,0.2598,0.0938,370.3087,255.0,0,0
115360.0,0.2598,0.024,369.6541,255.0,0,0
115370.0,0.2598,-0.012,370.2431,255.0,0,0
115380.0,0.2598,0.0665,369.5999,255.0,0,0
115390.0,0.2598,-0.0949,369.0678,255.0,0,0
115400.0,0.2598,0.0731,368.6276,255.0,0,0
115410.0,0.2598,-0.0742,368.2634,255.0,0,0
115420.0,0.2587,-0.0382,369.0926,255.0,0,0
115430.0,0.2587,0.0185,369.7786,255.0,0,0
115440.0,0.2577,-0.12,369.2156,255.0,0,0
115450.0,0.2587,0.0567,368.7499,255.0,0,0
115460.0,0.2577,-0.1134,368.3646,255.0,0,0
115470.0,0.2577,0.0284,368.0458,255.0,0,0
115480.0,0.2577,-0.0349,367.7822,255.0,0,0
115490.0,0.2566,-0.0578,367.564,255.0,0,0
115500.0,0.2577,0.0764,367.3835,255.0,0,0
115510.0,0.2566,-0.1069,367.2342,255.0,0,0
115520.0,0.2577,0.108,367.1107,255.0,0,0
115530.0,0.2577,-0.0295,367.0085,255.0,0,0
115540.0,0.2577,0.0393,366.924,255.0,0,0
115551.0,0.2577,0.0436,366.8541,255.0,0,0
115561.0,0.2577,-0.0469,366.7963,255.0,0,0
115571.0,0.2587,0.1451,366.7484,255.0,0,0
115581.0,0.2587,-0.0873,366.7088,255.0,0,0
115591.0,0.2587,0.0753,366.6761,255.0,0,0
115601.0,0.2587,-0.0251,366.649,255.0,0,0
115611.0,0.2587,-0.0044,366.6266,255.0,0,0
115621.0,0.2587,0.0415,366.608,255.0,0,0
115631.0,0.2577,-0.108,366.5927,255.0,0,0
115641.0,0.2587,0.1004,365.4495,255.0,0,0
115651.0,0.2577,-0.1134,364.5038,255.0,0,0
115661.0,0.2577,0.0109,364.8519,255.0,0,0
115671.0,0.2577,-0.0196,365.1399,255.0,0,0
115682.0,0.2577,-0.0687,365.3781,255.0,0,0
115691.0,0.2577,0.0458,365.5752,255.0,0,0
115701.0,0.2566,-0.12,365.7383,255.0,0,0
115712.0,0.2577,0.0807,364.7426,255.0,0,0
115722.0,0.2566,-0.0611,363.919,255.0,0,0
115732.0,0.2566,0.0098,364.3681,255.0,0,0
115741.0,0.2566,0.0425,363.6092,255.0,0,0
115751.0,0.2566,-0.0698,362.9813,255.0,0,0
115762.0,0.2577,0.1134,363.5924,255.0,0,0
115772.0,0.2566,-0.0785,364.0979,255.0,0,0
115782.0,0.2577,0.1004,364.5162,255.0,0,0
115792.0,0.2577,-0.0284,363.7317,255.0,0,0
115802.0,0.2577,0.0142,363.0826,255.0,0,0
115812.0,0.2577,0.0567,362.5457,255.0,0,0
115822.0,0.2577,-0.0818,362.1015,255.0,0,0
115832.0,0.2587,0.1134,362.8646,255.0,0,0
115842.0,0.2577,-0.0971,363.4958,255.0,0,0
115852.0,0.2577,0.0709,362.8875,255.0,0,0
115863.0,0.2577,-0.048,362.3843,255.0,0,0
115873.0,0.2577,-0.0316,363.0985,255.0,0,0
115883.0,0.2577,0.0502,362.5588,255.0,0,0
115892.0,0.2566,-0.1298,362.1124,255.0,0,0
115902.0,0.2577,0.0982,361.7431,255.0,0,0
115913.0,0.2566,-0.1156,361.4375,255.0,0,0
115923.0,0.2566,0.0654,361.1848,255.0,0,0
115933.0,0.2566,-0.0513,360.9756,255.0,0,0
115942.0,0.2566,-0.0196,361.9332,255.0,0,0
115952.0,0.2566,0.0556,361.5948,255.0,0,0
115963.0,0.2555,-0.1167,360.1844,255.0,0,0
115973.0,0.2566,0.1254,360.1481,255.0,0,0
115983.0,0.2566,-0.0905,360.118,255.0,0,0
115992.0,0.2566,0.0949,360.0932,255.0,0,0
116002.0,0.2566,-0.0447,360.0726,255.0,0,0
116014.0,0.2566,0.0,360.0556,255.0,0,0
116023.0,0.2566,0.0185,360.0416,255.0,0,0
116034.0,0.2555,-0.1604,358.8994,255.0,0,0
116043.0,0.2555,0.0545,359.0851,255.0,0,0
116053.0,0.2544,-0.1669,359.2386,255.0,0,0
116064.0,0.2544,0.0055,359.3657,255.0,0,0
116074.0,0.2533,-0.1189,359.4708,255.0,0,0
116084.0,0.2522,-0.036,358.4272,255.0,0,0
116093.0,0.2522,-0.0033,357.5639,255.0,0,0
116103.0,0.2522,-0.0774,357.9802,255.0,0,0
116114.0,0.2533,0.1342,358.3246,255.0,0,0
116124.0,0.2533,-0.0338,357.479,255.0,0,0
116134.0,0.2544,0.1614,357.91,255.0,0,0
116143.0,0.2544,0.0436,358.2665,255.0,0,0
116153.0,0.2555,0.1178,357.431,255.0,0,0
116164.0,0.2566,0.1113,356.7397,255.0,0,0
116174.0,0.2577,0.0284,357.2985,255.0,0,0
116184.0,0.2587,0.1789,357.7606,255.0,0,0
116193.0,0.2587,-0.072,357.0125,255.0,0,0
116203.0,0.2598,0.1429,356.3935,255.0,0,0
116215.0,0.2587,-0.0774,355.8815,255.0,0,0
116225.0,0.2587,0.0196,355.4579,255.0,0,0
116235.0,0.2587,-0.0709,356.238,255.0,0,0
116243.0,0.2577,-0.0905,356.8834,255.0,0,0
116253.0,0.2577,-0.0098,356.2867,255.0,0,0
116265.0,0.2555,-0.1876,355.7931,255.0,0,0
116275.0,0.2566,0.0305,355.3848,255.0,0,0
116285.0,0.2544,-0.1734,355.047,255.0,0,0
116294.0,0.2544,0.0087,354.7676,255.0,0,0
116304.0,0.2533,-0.0753,354.5364,255.0,0,0
116315.0,0.2533,-0.0065,355.4756,255.0,0,0
116325.0,0.2544,0.0305,355.1221,255.0,0,0
116335.0,0.2533,-0.0502,354.8297,255.0,0,0
116344.0,0.2544,0.1364,355.7183,255.0,0,0
116354.0,0.2544,-0.084,355.3229,255.0,0,0
116366.0,0.2555,0.1647,354.9958,255.0,0,0
116375.0,0.2555,-0.0098,354.7252,255.0,0,0
116385.0,0.2566,0.108,354.5013,255.0,0,0
116394.0,0.2566,0.0415,353.1857,255.0,0,0
116404.0,0.2577,0.036,353.2277,255.0,0,0
116416.0,0.2587,0.0851,353.2625,255.0,0,0
116426.0,0.2577,-0.0818,353.2913,255.0,0,0
116436.0,0.2587,0.1287,353.3151,255.0,0,0
116444.0,0.2577,-0.1178,352.2043,255.0,0,0
116454.0,0.2577,0.0665,352.4159,255.0,0,0
116466.0,0.2577,-0.1047,352.5909,255.0,0,0
116476.0,0.2577,0.0033,352.7357,255.0,0,0
116486.0,0.2566,-0.0622,352.8555,255.0,0,0
116494.0,0.2555,-0.0905,352.9546,255.0,0,0
116504.0,0.2566,0.036,353.0365,255.0,0,0
116516.0,0.2544,-0.1582,353.1043,255.0,0,0
116526.0,0.2555,0.1025,352.0299,255.0,0,0
116536.0,0.2544,-0.1331,351.1411,255.0,0,0
116545.0,0.2555,0.0764,351.5363,255.0,0,0
116555.0,0.2544,-0.0458,351.8633,255.0,0,0
116567.0,0.2555,0.0524,352.1337,255.0,0,0
116577.0,0.2555,0.0305,351.227,255.0,0,0
116587.0,0.2555,-0.0207,350.4769,255.0,0,0
116595.0,0.2566,0.1418,350.9868,255.0,0,0
116605.0,0.2555,-0.084,351.4087,255.0,0,0
116617.0,0.2577,0.1669,350.6272,255.0,0,0
116627.0,0.2566,-0.06,349.9807,255.0,0,0
116637.0,0.2577,0.1254,350.5763,255.0,0,0
116645.0,0.2577,-0.0469,349.9386,255.0,0,0
116655.0,0.2577,0.0513,349.411,255.0,0,0
116667.0,0.2577,-0.0098,350.1051,255.0,0,0
116677.0,0.2577,-0.0633,350.6792,255.0,0,0
116687.0,0.2577,0.0698,350.0237,255.0,0,0
116695.0,0.2566,-0.1549,349.4815,255.0,0,0
116705.0,0.2577,0.0818,350.1634,255.0,0,0
116717.0,0.2555,-0.144,349.597,255.0,0,0
116727.0,0.2566,0.0545,349.1284,255.0,0,0
116738.0,0.2555,-0.0873,348.7408,255.0,0,0
116745.0,0.2555,0.0207,348.4201,255.0,0,0
116755.0,0.2555,-0.0425,348.1548,255.0,0,0
116767.0,0.2555,-0.0327,347.9353,255.0,0,0
116777.0,0.2555,0.0818,348.8842,255.0,0,0
116787.0,0.2544,-0.1124,348.5388,255.0,0,0
116795.0,0.2566,0.1484,348.253,255.0,0,0
116806.0,0.2555,-0.108,348.0166,255.0,0,0
116818.0,0.2566,0.132,347.821,255.0,0,0
116828.0,0.2555,-0.0589,347.6592,255.0,0,0
116838.0,0.2566,0.0829,347.5253,255.0,0,0
116846.0,0.2566,-0.0131,347.4146,255.0,0,0
116856.0,0.2566,0.0251,347.323,255.0,0,0
116868.0,0.2577,0.0404,347.2472,255.0,0,0
116878.0,0.2566,-0.0796,347.1845,255.0,0,0
116888.0,0.2577,0.1222,347.1326,255.0,0,0
116896.0,0.2566,-0.1353,345.9592,255.0,0,0
116906.0,0.2577,0.1113,346.119,255.0,0,0
116918.0,0.2566,-0.1244,346.2512,255.0,0,0
116928.0,0.2566,0.0676,346.3605,255.0,0,0
116938.0,0.2555,-0.1047,346.451,255.0,0,0
116946.0,0.2566,0.0316,346.5258,255.0,0,0
116956.0,0.2555,-0.036,346.5877,255.0,0,0
116969.0,0.2555,-0.0458,345.5084,255.0,0,0
116978.0,0.2555,0.0622,344.6155,255.0,0,0
116988.0,0.2544,-0.12,345.0074,255.0,0,0
116996.0,0.2555,0.1222,345.3315,255.0,0,0
117006.0,0.2544,-0.1222,345.5997,255.0,0,0
117019.0,0.2555,0.1058,345.8216,255.0,0,0
117029.0,0.2544,-0.1091,344.8746,255.0,0,0
117039.0,0.2555,0.0535,345.2217,255.0,0,0
117046.0,0.2544,-0.1298,345.5089,255.0,0,0
117056.0,0.2544,-0.0087,344.616,255.0,0,0
117069.0,0.2533,-0.0578,343.8773,255.0,0,0
117079.0,0.2522,-0.1353,344.3966,255.0,0,0
117089.0,0.2522,-0.0055,344.8263,255.0,0,0
117097.0,0.25,-0.192,344.0512,255.0,0,0
117107.0,0.2511,0.0404,343.4101,255.0,0,0
117119.0,0.2489,-0.1745,342.8797,255.0,0,0
117129.0,0.25,0.0589,342.4409,255.0,0,0
117139.0,0.2478,-0.1331,342.0779,255.0,0,0
117147.0,0.2489,0.0731,342.9081,255.0,0,0
117157.0,0.2478,-0.0884,343.5948,255.0,0,0
117170.0,0.2489,0.0611,343.0325,255.0,0,0
117179.0,0.2489,-0.012,342.5673,255.0,0,0
117190.0,0.2478,-0.0229,342.1824,255.0,0,0
117197.0,0.2489,0.0873,341.8641,255.0,0,0
117207.0,0.2478,-0.0993,341.6007,255.0,0,0
117220.0,0.2489,0.1091,341.3828,255.0,0,0
117230.0,0.2478,-0.1429,341.2026,255.0,0,0
117240.0,0.2489,0.1025,341.0535,255.0,0,0
117247.0,0.2478,-0.1353,340.9301,255.0,0,0
117257.0,0.2478,0.0731,340.828,255.0,0,0
117270.0,0.2467,-0.1473,340.7436,255.0,0,0
117280.0,0.2467,0.0295,340.6738,255.0,0,0
117290.0,0.2457,-0.1014,340.616,255.0,0,0
117297.0,0.2457,-0.048,340.5682,255.0,0,0
117307.0,0.2457,-0.0131,340.5287,255.0,0,0
117320.0,0.2446,-0.1156,340.4959,255.0,0,0
117330.0,0.2457,0.0774,339.3383,255.0,0,0
117340.0,0.2435,-0.1494,338.3807,255.0,0,0
117347.0,0.2446,0.108,338.719,255.0,0,0
117357.0,0.2435,-0.1462,338.9989,255.0,0,0
117370.0,0.2446,0.0927,339.2304,255.0,0,0
117380.0,0.2424,-0.1734,338.2914,255.0,0,0
117390.0,0.2435,0.0916,338.6451,255.0,0,0
117398.0,0.2424,-0.1669,338.9377,255.0,0,0
117408.0,0.2424,0.0916,338.0493,255.0,0,0
117421.0,0.2413,-0.1396,337.3144,255.0,0,0
117431.0,0.2424,0.0709,336.7063,255.0,0,0
117441.0,0.2413,-0.0611,336.2033,255.0,0,0
117448.0,0.2413,0.0185,335.7872,255.0,0,0
117458.0,0.2424,0.0229,335.4429,255.0,0,0
117471.0,0.2413,-0.0436,335.1581,255.0,0,0
117481.0,0.2424,0.0829,336.0531,255.0,0,0
117491.0,0.2413,-0.0927,335.6629,255.0,0,0
117498.0,0.2424,0.1069,334.2096,255.0,0,0
117508.0,0.2413,-0.1374,334.1378,255.0,0,0
117521.0,0.2424,0.1102,334.0785,255.0,0,0
117531.0,0.2402,-0.1931,332.8989,255.0,0,0
117541.0,0.2413,0.1287,333.0535,255.0,0,0
117548.0,0.2391,-0.2105,333.1815,255.0,0,0
117558.0,0.2413,0.1702,332.1568,255.0,0,0
117571.0,0.2391,-0.1974,331.3091,255.0,0,0
117581.0,0.2402,0.1167,330.6078,255.0,0,0
117591.0,0.2391,-0.1451,330.0277,255.0,0,0
117598.0,0.2402,0.1462,329.5478,255.0,0,0
117608.0,0.2391,-0.0742,329.1507,255.0,0,0
117621.0,0.2413,0.1287,328.8223,255.0,0,0
117631.0,0.2402,-0.0273,327.4201,255.0,0,0
117641.0,0.2413,0.0578,327.3906,255.0,0,0
117648.0,0.2413,0.0011,327.3661,255.0,0,0
117658.0,0.2413,0.0153,326.2155,255.0,0,0
117671.0,0.2413,0.0273,326.394,255.0,0,0
117681.0,0.2413,-0.0305,325.4112,255.0,0,0
