timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
2399.9771,-0.0041,-1.5641750065460438,-0.0802141028997971,10348.2753,-144.77,1
2399.9871,-0.0052,-0.4354479871703272,-0.1375098906853664,10348.0135,-130.1,1
2399.9971,-0.0052,-4.875871540551953,-0.091673260456911,10347.7517,-207.65,1
2400.0049,-0.0052,2.18869909340875,-0.2521014662565052,10347.6208,-84.4,1
2400.0161,-0.0052,-1.5641750065460438,-0.1203211543496956,10347.359,-149.87,1
2400.0271,-0.0052,-3.6268233668265406,-0.2406423086993913,10347.0972,-185.94,1
2400.0371,-0.0052,3.810169887740363,-0.0974028392354679,10346.9663,-56.13,1
2400.0471,-0.0063,-4.497719341167196,-0.2177239935851636,10346.7045,-206.12,1
2400.0549,-0.0063,-4.497719341167196,0.0802141028997971,10346.4427,-206.18,1
2400.0649,-0.0063,1.62720037311017,-0.0572957877855693,10346.1809,-99.33,1
2400.0769,-0.0074,-4.434693974603069,-0.1203211543496956,10345.9191,-210.09,1
2400.0869,-0.0074,-4.251347453689247,-0.1317803119068095,10345.6573,-206.85,1
2400.0979,-0.0085,0.5614987202985798,-0.1890760996923789,10345.3955,-127.79,1
2400.105,-0.0085,-5.122243428029901,-0.2005352572494927,10345.1337,-227.07,1
2400.116,-0.0085,-1.810546894023992,-0.3495043054919732,10344.8719,-169.27,1
2400.127,-0.0096,1.4381242734177913,-0.0974028392354679,10344.6101,-117.47,1
2400.137,-0.0096,-5.122243428029901,-0.1890760996923789,10344.2174,-232.08,1
2400.1479,-0.0096,-0.1260507331282526,0.1317803119068095,10343.9556,-144.87,1
2400.156,-0.0096,1.2490481737254122,-0.2119944148066066,10343.6938,-120.86,1
2400.166,-0.0096,-3.374721900570036,-0.0,10343.3011,-201.63,1
2400.177,-0.0096,1.6902257396742963,-0.1890760996923789,10343.0393,-113.31,1
2400.188,-0.0096,1.2490481737254122,-0.1375098906853664,10342.6466,-120.98,1
2400.198,-0.0096,-2.4980963474508244,-0.4411775659488841,10342.2539,-186.52,1
2400.2061,-0.0096,2.9392739133997083,-0.0515662090070124,10341.9921,-91.63,1
2400.2161,-0.0085,1.3120735402895385,-0.2406423086993913,10341.5994,-115.09,1
