timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
84.934,-0.0107,-0.1875,-0.42,-674.5261,-189.06,1
84.944,-0.0096,5.0625,0.02,-674.2643,255.0,1
84.955,-0.0096,1.3125,-0.1,-673.8716,55.06,1
84.965,-0.0107,-3.75,0.05,-673.4789,-255.0,1
84.973,-0.0107,-0.3125,0.09,-673.2171,-201.62,1
84.983,-0.0107,-2.25,-0.16,-672.8244,-255.0,1
84.995,-0.0129,-11.75,-0.48,-672.4317,-255.0,1
85.005,-0.0118,3.625,0.09,-672.1699,255.0,1
85.015,-0.0118,1.875,-0.27,-671.9081,101.62,1
85.023,-0.0129,-6.4375,-0.21,-671.6463,-255.0,1
85.033,-0.0129,1.4375,0.15,-671.2536,52.93,1
85.045,-0.0118,2.8125,-0.53,-670.9918,195.36,1
85.055,-0.0129,-5.0,-0.13,-670.73,-255.0,1
85.065,-0.0118,5.5625,0.04,-670.4682,255.0,1
85.073,-0.0118,1.75,-0.07,-670.0755,89.06,1
85.083,-0.0129,-9.0,-0.27,-669.8137,-255.0,1
85.095,-0.0129,1.3125,0.4,-669.5519,-48.76,1
85.105,-0.0118,4.3125,-0.36,-669.2901,255.0,1
85.115,-0.014,-7.625,-0.18,-669.0283,-255.0,1
85.123,-0.014,-0.5,-0.01,-668.7665,-234.81,1
85.133,-0.0129,4.6875,-0.13,-668.5047,255.0,1
85.145,-0.014,-9.75,-0.35,-668.2429,-255.0,1
85.155,-0.0151,-3.6875,-0.12,-667.9811,-255.0,1
85.165,-0.0129,11.75,-0.18,-667.7193,255.0,1
85.174,-0.014,-4.4375,-0.14,-667.4575,-255.0,1
85.184,-0.0151,-9.375,-0.1,-667.3266,-255.0,1
85.195,-0.0129,14.0625,-0.19,-667.0648,255.0,1
85.205,-0.0129,2.25,0.05,-666.803,133.91,1
85.215,-0.014,-5.375,-0.29,-666.5412,-255.0,1
85.224,-0.0118,11.25,-0.2,-666.4103,255.0,1
85.234,-0.0107,5.0625,-0.41,-666.1485,255.0,1
85.245,-0.0118,-4.5625,-0.25,-665.8867,-255.0,1
85.255,-0.0107,6.875,0.13,-665.6249,255.0,1
85.265,-0.0085,9.1875,-0.43,-665.494,255.0,1
85.274,-0.0096,-7.75,-0.09,-665.2322,-255.0,1
85.284,-0.0107,-2.1875,0.33,-664.9704,-255.0,1
85.296,-0.0096,8.1875,-0.82,-664.8395,255.0,1
85.306,-0.0107,-6.4375,-0.08,-664.5777,-255.0,1
85.315,-0.0118,-7.0,-0.09,-664.3159,-255.0,1
85.324,-0.0096,9.875,-0.1,-664.185,255.0,1
85.334,-0.0107,-6.375,-0.34,-663.9232,-255.0,1
85.346,-0.0118,-8.625,-0.23,-663.7923,-255.0,1
85.356,-0.0107,11.0,0.09,-663.5305,255.0,1
85.366,-0.0096,1.6875,-0.5,-663.3996,92.26,1
85.374,-0.0118,-9.25,0.24,-663.2687,-255.0,1
85.384,-0.0096,10.3125,-0.5,-663.0069,255.0,1
85.396,-0.0096,4.5,-0.36,-662.876,255.0,1
85.406,-0.0107,-8.25,-0.11,-662.7452,-255.0,1
85.416,-0.0096,5.5,-0.23,-662.4834,255.0,1
85.424,-0.0085,9.125,-0.29,-662.3525,255.0,1
85.434,-0.0096,-10.9375,0.17,-662.0907,-255.0,1
85.446,-0.0107,-1.375,-0.34,-661.9598,-255.0,1
85.456,-0.0085,6.875,0.02,-661.698,255.0,1
85.466,-0.0107,-8.25,0.13,-661.4362,-255.0,1
85.474,-0.0118,-8.75,-0.21,-661.3053,-255.0,1
85.484,-0.0107,9.125,0.07,-661.1744,255.0,1
85.496,-0.0107,-4.75,-0.56,-660.9126,-255.0,1
85.506,-0.0129,-11.1875,-0.06,-660.7817,-255.0,1
85.516,-0.0118,10.0,0.02,-660.6508,255.0,1
85.525,-0.0107,3.125,-0.79,-660.5199,231.01,1
85.535,-0.0129,-9.875,0.3,-660.389,-255.0,1
85.546,-0.0107,9.0,0.14,-660.1272,255.0,1
85.556,-0.0096,6.625,-0.56,-659.9963,255.0,1
85.567,-0.0118,-11.0625,-0.01,-659.8654,-255.0,1
85.575,-0.0118,1.3125,0.56,-659.6036,44.88,1
85.585,-0.0096,13.1875,-0.76,-659.4727,255.0,1
85.596,-0.0107,-10.3125,0.03,-659.3418,-255.0,1
85.606,-0.0129,-9.625,-0.58,-659.2109,-255.0,1
85.616,-0.0107,10.3125,-0.41,-659.08,255.0,1
85.625,-0.0118,-4.5,-0.22,-658.8182,-255.0,1
85.635,-0.014,-15.0625,-0.38,-658.6873,-255.0,1
85.647,-0.0129,6.875,0.18,-658.5564,255.0,1
85.656,-0.0129,0.5,0.05,-658.4255,-128.89,1
85.666,-0.0151,-13.75,-0.2,-658.2946,-255.0,1
85.675,-0.0151,3.8125,-0.06,-658.1637,255.0,1
85.685,-0.014,5.1875,-0.43,-658.0328,255.0,1
85.697,-0.0161,-11.875,-0.24,-657.9019,-255.0,1
85.707,-0.0161,-0.125,-0.01,-657.771,-206.01,1
85.717,-0.0151,5.875,-0.3,-657.6401,255.0,1
85.725,-0.0172,-12.125,-0.2,-657.5092,-255.0,1
85.735,-0.0183,-7.8125,0.39,-657.3783,-255.0,1
85.747,-0.0172,8.5,-0.55,-657.2474,255.0,1
85.757,-0.0172,-5.75,-0.01,-657.1165,-255.0,1
85.767,-0.0205,-15.125,-0.0,-657.1165,-255.0,1
85.775,-0.0194,6.75,0.08,-656.9856,255.0,1
85.785,-0.0183,3.5,-0.91,-656.8547,233.97,1
85.797,-0.0216,-14.8125,0.24,-656.7238,-255.0,1
85.807,-0.0205,4.125,0.07,-656.7238,255.0,1
85.817,-0.0194,6.75,-0.66,-656.5929,255.0,1
85.825,-0.0216,-14.3125,0.18,-656.462,-255.0,1
85.836,-0.0227,-5.4375,-0.54,-656.3311,-255.0,1
85.847,-0.0216,8.5,-0.31,-656.2002,255.0,1
85.857,-0.0227,-11.9375,-0.21,-656.2002,-255.0,1
85.867,-0.026,-18.625,-0.24,-656.0693,-255.0,1
85.876,-0.0249,7.3125,-0.42,-655.9384,255.0,1
85.886,-0.026,-6.0625,-0.13,-655.9384,-255.0,1
85.897,-0.0303,-22.125,-0.12,-655.8075,-255.0,1
85.907,-0.0303,-0.4375,0.05,-655.6766,-255.0,1
85.917,-0.0292,1.3125,-0.15,-655.6766,-120.83,1
85.926,-0.0325,-19.125,0.23,-655.6766,-255.0,1
85.936,-0.0336,-5.0625,-0.27,-655.5457,-255.0,1
85.947,-0.0336,2.4375,-0.2,-655.5457,58.81,1
85.957,-0.0358,-11.875,-0.33,-655.5457,-255.0,1
85.967,-0.0369,-9.875,0.1,-655.5457,-255.0,1
85.976,-0.0358,5.125,-0.22,-655.5457,255.0,1
85.986,-0.0369,-2.9375,-0.33,-655.5457,-255.0,1
85.997,-0.0391,-11.375,-0.25,-655.5457,-255.0,1
86.008,-0.038,2.9375,0.05,-655.5457,88.91,1
86.018,-0.038,0.5,-0.37,-655.6766,-240.89,1
86.026,-0.0401,-12.0,-0.29,-655.6766,-255.0,1
86.036,-0.0401,0.8125,0.16,-655.6766,-219.44,1
