timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
444.255,-0.026,-10.125,0.1,17744.7625,-255.0,1
444.265,-0.0271,-6.875,-0.45,17746.5951,-192.8,1
444.275,-0.0281,-5.5625,-0.36,17748.4277,-158.2,1
444.285,-0.0292,-10.375,0.15,17750.2603,-255.0,1
444.295,-0.0303,-2.5625,-0.56,17752.0929,-77.83,1
444.305,-0.0303,-4.375,0.03,17753.9255,-132.14,1
444.315,-0.0325,-10.6875,-0.09,17755.7581,-255.0,1
444.325,-0.0325,-0.6875,0.09,17757.4598,83.29,1
444.335,-0.0336,-5.9375,0.09,17759.2924,-193.39,1
444.345,-0.0347,-6.0625,-0.12,17760.9941,-201.94,1
444.355,-0.0358,-4.6875,0.04,17762.8267,-165.52,1
444.365,-0.0369,-7.3125,-0.45,17764.5284,-249.12,1
444.375,-0.0369,-1.8125,-0.07,17766.2301,-83.94,1
444.385,-0.038,-9.0625,-0.07,17768.0627,-255.0,1
444.395,-0.0391,-6.5,0.4,17769.7643,-234.37,1
444.405,-0.0391,-0.1875,-0.37,17771.466,67.71,1
444.415,-0.0412,-11.4375,0.18,17773.1677,-255.0,1
444.425,-0.0423,-8.1875,0.1,17774.8694,-255.0,1
444.435,-0.0434,-2.375,0.1,17776.4402,-129.76,1
444.445,-0.0445,-9.125,-0.42,17778.1419,-255.0,1
444.455,-0.0456,-4.875,-0.45,17779.7127,-214.32,1
444.465,-0.0467,-7.0625,0.33,17781.4144,-255.0,1
444.476,-0.0478,-7.0,-0.26,17782.9852,-255.0,1
444.485,-0.0478,-0.875,-0.26,17784.556,-103.81,1
444.495,-0.05,-12.375,-0.34,17786.1268,-255.0,1
444.505,-0.0511,-6.625,0.51,17787.6976,-255.0,1
444.515,-0.0521,-1.6875,-0.03,17789.2684,-147.49,1
444.526,-0.0532,-9.75,0.1,17790.7083,-255.0,1
444.535,-0.0543,-8.875,0.1,17792.1482,-255.0,1
444.545,-0.0565,-7.375,0.3,17793.719,-255.0,1
444.555,-0.0576,-7.9375,-0.37,17795.1589,-255.0,1
444.565,-0.0576,-3.3125,-0.31,17796.5988,-220.02,1
444.576,-0.0598,-13.0625,-0.06,17798.0387,-255.0,1
444.585,-0.062,-10.0625,-0.06,17799.4786,-255.0,1
444.596,-0.0631,-4.25,0.48,17800.9185,-255.0,1
444.606,-0.0641,-8.25,-0.6,17802.2275,-255.0,1
444.616,-0.0652,-10.125,0.1,17803.5365,-255.0,1
444.626,-0.0674,-10.875,0.16,17804.9764,-255.0,1
444.636,-0.0685,-8.25,0.16,17806.2854,-255.0,1
444.646,-0.0696,-5.9375,-0.17,17807.5944,-255.0,1
444.656,-0.0718,-10.8125,-0.14,17808.9034,-255.0,1
444.666,-0.074,-14.8125,-0.01,17810.0815,-255.0,1
444.676,-0.0761,-11.0,-0.12,17811.3904,-255.0,1
444.686,-0.0783,-10.6875,-0.12,17812.5685,-255.0,1
444.696,-0.0794,-10.8125,-0.29,17813.8775,-255.0,1
444.706,-0.0827,-15.3125,-0.1,17814.9247,-255.0,1
444.716,-0.086,-19.0625,-0.03,17816.1028,-255.0,1
444.726,-0.0881,-14.125,-0.09,17817.2809,-255.0,1
444.736,-0.0903,-14.625,-0.09,17818.459,-255.0,1
444.746,-0.0936,-16.9375,-0.2,17819.6371,-255.0,1
444.756,-0.0969,-23.25,-0.19,17820.6843,-255.0,1
444.766,-0.1023,-27.1875,-0.11,17821.7315,-255.0,1
444.776,-0.1056,-22.25,0.01,17822.7787,-255.0,1
444.786,-0.11,-23.5,0.11,17823.8259,-255.0,1
444.796,-0.1143,-26.3125,-0.28,17824.8731,-255.0,1
444.806,-0.1198,-33.8125,-0.12,17825.9203,-255.0,1
444.816,-0.1263,-38.375,-0.19,17826.8366,-255.0,1
444.826,-0.1329,-38.75,-0.14,17827.7529,-255.0,1
444.836,-0.1394,-38.0625,-0.14,17828.6692,-255.0,1
444.846,-0.147,-44.1875,-0.16,17829.5855,-255.0,1
444.856,-0.1558,-51.3125,-0.23,17830.6327,-255.0,1
444.866,-0.1656,-57.4375,-0.0,17831.549,-255.0,1
444.877,-0.1754,-60.875,0.01,17832.3344,-255.0,1
444.887,-0.1863,-65.0625,-0.11,17833.2507,-255.0,1
444.897,-0.1983,-69.875,-0.26,17834.0361,-255.0,1
