timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
584.013,0.0351,-27.25,-0.18,12871.1051,-255.0,1
584.023,0.0297,-30.625,-0.0,12871.236,-255.0,1
584.033,0.0242,-32.875,-0.3,12871.3669,-255.0,1
584.043,0.0199,-32.25,-0.08,12871.4978,-255.0,1
584.053,0.0155,-31.3125,-0.16,12871.6287,-255.0,1
584.063,0.01,-28.125,-0.17,12871.7596,-255.0,1
584.073,0.0068,-23.25,-0.27,12871.8905,-255.0,1
584.083,0.0035,-18.3125,-0.13,12871.8905,-255.0,1
584.093,0.0002,-15.0625,-0.19,12872.0214,-255.0,1
584.103,-0.002,-13.1875,-0.18,12872.0214,-255.0,1
584.113,-0.0031,-11.4375,0.02,12872.0214,-255.0,1
584.123,-0.0052,-7.125,0.04,12872.0214,-255.0,1
584.133,-0.0063,-5.4375,-0.04,12872.0214,-255.0,1
584.143,-0.0063,-4.125,-0.11,12872.0214,-255.0,1
584.154,-0.0074,-3.0,-0.09,12872.0214,-251.17,1
584.163,-0.0074,1.125,-0.04,12871.8905,-127.31,1
584.173,-0.0063,4.0,-0.03,12871.8905,49.96,1
584.183,-0.0052,5.0625,-0.25,12871.7596,86.69,1
584.194,-0.0041,6.6875,0.11,12871.6287,140.48,1
584.203,-0.0041,4.5,-0.35,12871.6287,74.9,1
584.213,-0.0031,5.875,0.07,12871.4978,121.1,1
584.224,-0.002,7.0625,-0.04,12871.3669,161.73,1
584.234,-0.0009,4.3125,-0.14,12871.3669,84.16,1
584.244,0.0002,6.1875,-0.11,12871.236,145.33,1
584.254,0.0013,4.0625,-0.02,12871.236,86.51,1
584.264,0.0013,3.875,-0.18,12871.1051,80.9,1
584.274,0.0024,5.25,-0.13,12871.1051,127.07,1
584.284,0.0024,1.625,-0.08,12871.1051,-68.14,1
584.294,0.0035,2.125,-0.05,12870.9742,-48.24,1
584.304,0.0035,1.375,-0.08,12870.9742,-70.74,1
584.314,0.0035,-1.0,-0.02,12870.8433,-141.99,1
584.324,0.0035,1.9375,-0.07,12870.8433,-53.87,1
584.335,0.0035,-0.0625,-0.0,12870.8433,-113.81,1
584.344,0.0035,-0.875,-0.17,12870.7124,-138.19,1
584.355,0.0035,2.25,-0.21,12870.7124,-44.44,1
584.364,0.0035,-0.125,-0.08,12870.5815,-115.7,1
584.375,0.0046,1.125,-0.09,12870.5815,-73.29,1
584.385,0.0046,1.75,-0.01,12870.5815,-54.48,1
584.395,0.0046,-0.5625,-0.02,12870.4506,-123.86,1
584.405,0.0046,3.1875,-0.02,12870.4506,75.09,1
584.414,0.0057,2.0,-0.05,12870.3197,44.39,1
584.424,0.0057,0.5625,-0.17,12870.3197,-85.21,1
584.435,0.0057,3.5,-0.19,12870.3197,89.36,1
584.445,0.0057,0.0,-0.11,12870.1888,-102.03,1
584.455,0.0057,1.125,-0.2,12870.0579,-68.35,1
584.464,0.0068,2.1875,-0.03,12870.0579,55.01,1
584.475,0.0068,-0.625,-0.05,12870.0579,-115.86,1
584.485,0.0068,2.8125,-0.0,12869.927,73.73,1
584.496,0.0068,2.0625,-0.03,12869.927,51.25,1
584.505,0.0068,0.6875,-0.1,12869.7961,-76.49,1
584.514,0.0079,3.6875,-0.13,12869.7961,104.94,1
584.525,0.0079,0.875,-0.12,12869.6652,-65.95,1
