timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
517.422,-0.0074,3.6875,-0.24,17041.3076,124.45,1
517.432,-0.0074,1.5,-0.13,17040.5222,58.79,1
517.442,-0.0063,4.5625,-0.11,17039.6059,155.63,1
517.452,-0.0063,2.6875,-0.37,17038.8205,99.42,1
517.462,-0.0063,0.6875,-0.07,17038.0351,-56.17,1
517.472,-0.0063,2.1875,-0.33,17037.1188,84.43,1
517.482,-0.0063,-0.9375,-0.01,17036.3334,-105.0,1
517.492,-0.0063,-1.9375,-0.02,17035.548,-134.95,1
517.5,-0.0063,0.5,-0.22,17034.7626,-61.78,1
517.511,-0.0074,-2.25,-0.14,17033.9772,-149.16,1
517.522,-0.0074,-1.125,-0.13,17033.1918,-115.38,1
517.532,-0.0074,-0.5625,-0.11,17032.4064,-98.49,1
517.542,-0.0085,-3.9375,-0.14,17031.4901,-204.7,1
517.551,-0.0085,-1.75,-0.1,17030.7047,-139.13,1
517.561,-0.0085,-2.8125,-0.05,17029.9193,-170.97,1
517.572,-0.0085,-3.0,-0.02,17029.1339,-176.56,1
517.582,-0.0085,0.125,-0.03,17028.3485,-82.78,1
517.593,-0.0085,-0.0625,-0.13,17027.4322,-88.47,1
517.601,-0.0085,-0.1875,-0.12,17026.6468,-92.26,1
517.611,-0.0085,1.125,-0.0,17025.7305,-52.93,1
517.622,-0.0096,-2.0625,-0.0,17024.8142,-153.57,1
517.632,-0.0096,-1.1875,-0.07,17024.0288,-127.34,1
517.643,-0.0096,0.0625,-0.05,17023.2434,-89.77,1
517.653,-0.0096,-0.375,-0.09,17022.458,-102.84,1
517.663,-0.0096,0.8125,-0.01,17021.5417,-67.24,1
517.673,-0.0096,1.0625,-0.1,17020.7563,-59.77,1
517.683,-0.0096,-0.25,-0.11,17019.84,-99.17,1
517.693,-0.0096,0.0,-0.07,17019.0546,-91.69,1
517.701,-0.0096,-1.6875,-0.12,17018.1383,-142.33,1
517.711,-0.0096,-2.0625,-0.07,17017.222,-153.67,1
517.723,-0.0096,-0.25,-0.14,17016.4366,-99.29,1
517.733,-0.0096,-1.0,-0.08,17015.6512,-121.71,1
517.743,-0.0096,0.1875,-0.11,17014.7349,-86.09,1
517.753,-0.0096,-0.375,-0.12,17013.8186,-103.06,1
517.763,-0.0107,-1.1875,-0.06,17013.0332,-132.34,1
517.773,-0.0107,-0.8125,-0.12,17012.1169,-121.09,1
517.783,-0.0107,-1.625,-0.09,17011.2006,-145.54,1
517.793,-0.0107,-0.9375,-0.06,17010.4152,-124.9,1
