timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
302.247,0.0373,0.625,-0.1,-9893.1371,255.0,1
302.259,0.0373,0.625,-0.26,-9891.8281,255.0,1
302.269,0.0351,-10.625,-0.25,-9890.3882,-255.0,1
302.279,0.0351,-1.3125,-0.06,-9889.0792,85.39,1
302.287,0.0329,-12.25,-0.1,-9887.6393,-255.0,1
302.297,0.0308,-12.8125,-0.64,-9886.3303,-255.0,1
302.31,0.0308,-2.0,0.54,-9885.0213,-106.88,1
302.32,0.0297,-4.6875,0.08,-9883.7123,-255.0,1
302.33,0.0286,-7.625,0.16,-9882.2724,-255.0,1
302.338,0.0297,6.25,-0.39,-9881.0943,255.0,1
302.348,0.0297,2.0,0.04,-9879.7853,255.0,1
302.36,0.0308,4.6875,-0.51,-9878.4763,255.0,1
302.37,0.0329,13.1875,-0.1,-9877.1673,255.0,1
302.38,0.0351,9.625,-0.13,-9875.7274,255.0,1
302.388,0.0362,6.6875,0.05,-9874.5493,255.0,1
302.398,0.0384,13.5,-0.44,-9873.1094,255.0,1
302.41,0.0395,8.625,-0.24,-9871.8004,255.0,1
302.42,0.0417,9.75,0.1,-9870.3605,255.0,1
302.43,0.0439,13.25,-0.22,-9868.9206,255.0,1
302.438,0.0449,10.125,0.12,-9867.6116,255.0,1
302.448,0.046,6.0625,0.11,-9866.1717,255.0,1
302.46,0.0471,7.1875,0.05,-9864.7318,255.0,1
302.47,0.0504,16.0625,-0.27,-9863.2919,255.0,1
302.48,0.0526,11.625,-0.28,-9861.852,255.0,1
302.488,0.0526,6.25,0.03,-9860.4121,255.0,1
302.498,0.0537,6.625,-0.33,-9858.8413,255.0,1
302.51,0.0569,13.625,0.59,-9857.4014,255.0,1
302.52,0.0591,16.875,0.13,-9855.8307,255.0,1
302.53,0.0613,9.8125,-0.74,-9854.3908,255.0,1
302.538,0.0624,7.8125,0.42,-9852.82,255.0,1
302.548,0.0646,12.375,0.02,-9851.2492,255.0,1
302.56,0.0678,19.4375,0.19,-9849.6784,255.0,1
302.57,0.07,15.625,-0.82,-9848.1076,255.0,1
302.58,0.0722,10.75,0.42,-9846.4059,255.0,1
302.588,0.0755,16.4375,-0.37,-9844.8351,255.0,1
302.598,0.0788,22.5,-0.16,-9843.2643,255.0,1
302.61,0.082,21.875,-0.64,-9841.6935,255.0,1
302.62,0.0853,16.125,0.44,-9839.9918,255.0,1
302.63,0.0897,24.3125,0.6,-9838.2901,255.0,1
302.638,0.094,29.4375,-0.27,-9836.5884,255.0,1
302.648,0.0995,29.1875,-0.69,-9834.8867,255.0,1
302.659,0.1038,24.75,0.42,-9833.185,255.0,1
302.669,0.1093,34.8125,0.2,-9831.4833,255.0,1
302.68,0.1115,41.0,-0.04,-9829.7816,255.0,1
302.688,0.118,36.5625,-0.79,-9828.0799,255.0,1
302.699,0.1246,38.0,0.29,-9826.2473,255.0,1
302.711,0.1322,50.3125,-0.18,-9824.5456,255.0,1
302.721,0.142,56.0625,-0.22,-9822.8439,255.0,1
302.731,0.1508,49.375,-0.22,-9821.0113,255.0,1
302.739,0.1606,58.3125,-0.09,-9819.1787,255.0,1
302.749,0.1726,72.0625,-0.12,-9817.477,255.0,1
302.761,0.1857,75.75,-0.85,-9815.6444,255.0,1
302.771,0.1977,71.875,0.34,-9813.681,255.0,1
