timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
314.241,-0.0325,-8.375,-0.05,-9692.206,-255.0,1
314.251,-0.0358,-14.9375,-0.32,-9693.7768,-255.0,1
314.261,-0.0347,2.25,-0.67,-9695.3476,140.93,1
314.269,-0.0369,-8.4375,0.19,-9697.0493,-255.0,1
314.279,-0.0401,-20.3125,-0.09,-9698.6201,-255.0,1
314.291,-0.0423,-11.75,0.22,-9700.1909,-255.0,1
314.301,-0.0423,-2.0,-0.53,-9701.8926,-255.0,1
314.311,-0.0456,-18.9375,0.13,-9703.4634,-255.0,1
314.319,-0.0489,-19.125,-0.45,-9705.1651,-255.0,1
314.33,-0.0489,-3.9375,0.29,-9706.7359,-255.0,1
314.342,-0.0511,-11.6875,-0.94,-9708.4376,-255.0,1
314.351,-0.0543,-19.9375,0.12,-9710.1393,-255.0,1
314.361,-0.0565,-13.5,0.15,-9711.841,-255.0,1
314.37,-0.0576,-5.6875,0.43,-9713.5427,-255.0,1
314.38,-0.0598,-12.3125,-0.46,-9715.3753,-255.0,1
314.392,-0.0631,-18.5625,-0.4,-9717.077,-255.0,1
314.401,-0.0652,-11.125,0.43,-9718.7787,-255.0,1
314.412,-0.0663,-6.4375,-0.29,-9720.6113,-255.0,1
314.42,-0.0685,-12.4375,0.18,-9722.4439,-255.0,1
314.43,-0.0707,-17.9375,-0.68,-9724.1456,-255.0,1
314.442,-0.074,-13.4375,0.1,-9725.9782,-255.0,1
314.452,-0.075,-7.25,-0.97,-9727.8108,-255.0,1
314.462,-0.0772,-15.9375,-0.04,-9729.6433,-255.0,1
314.47,-0.0805,-18.75,0.45,-9731.4759,-255.0,1
314.48,-0.0827,-11.875,-0.63,-9733.4394,-255.0,1
314.492,-0.0849,-11.5,0.53,-9735.272,-255.0,1
314.502,-0.0881,-21.6875,-0.42,-9737.2355,-255.0,1
314.512,-0.0914,-19.75,-0.31,-9739.0681,-255.0,1
314.52,-0.0936,-12.125,-0.25,-9741.0316,-255.0,1
314.53,-0.0969,-21.4375,-0.54,-9742.8642,-255.0,1
314.542,-0.1023,-27.25,0.42,-9744.8277,-255.0,1
314.552,-0.1056,-19.3125,0.2,-9746.7912,-255.0,1
314.562,-0.1089,-19.8125,0.15,-9748.7547,-255.0,1
314.57,-0.1143,-34.4375,0.5,-9750.7182,-255.0,1
314.58,-0.1198,-29.6875,-0.31,-9752.8126,-255.0,1
314.592,-0.123,-22.75,-1.14,-9754.7761,-255.0,1
314.602,-0.1296,-39.4375,0.39,-9756.7396,-255.0,1
314.612,-0.1372,-42.1875,-0.44,-9758.834,-255.0,1
314.62,-0.1427,-31.875,-0.94,-9760.9284,-255.0,1
314.63,-0.1503,-45.625,0.46,-9762.8919,-255.0,1
314.642,-0.159,-55.25,-0.54,-9764.9863,-255.0,1
314.652,-0.1667,-45.5625,-0.99,-9767.0807,-255.0,1
314.662,-0.1765,-54.9375,0.4,-9769.1751,-255.0,1
314.67,-0.1885,-70.75,-0.61,-9771.2695,-255.0,1
314.68,-0.1994,-63.3125,-0.95,-9773.3638,-255.0,1
