timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
424.275,0.0264,0.75,0.01,-11351.3597,255.0,1
424.286,0.0253,-5.6875,-0.08,-11351.3597,-255.0,1
424.296,0.0242,-8.8125,0.28,-11351.3597,-255.0,1
424.307,0.0253,4.3125,-0.06,-11351.3597,255.0,1
424.315,0.0253,-0.375,-0.33,-11351.4906,197.9,1
424.325,0.0231,-11.0,0.18,-11351.4906,-255.0,1
424.337,0.0242,4.625,-0.0,-11351.4906,255.0,1
424.346,0.0242,4.0625,-0.56,-11351.4906,255.0,1
424.356,0.022,-13.1875,0.57,-11351.4906,-255.0,1
424.365,0.022,-2.0,-0.35,-11351.4906,-65.36,1
424.375,0.0231,7.4375,-0.55,-11351.4906,255.0,1
424.387,0.0209,-10.4375,0.52,-11351.4906,-255.0,1
424.397,0.0199,-12.0625,-0.54,-11351.6215,-255.0,1
424.407,0.0209,4.25,0.23,-11351.6215,255.0,1
424.415,0.0199,-6.25,0.02,-11351.6215,-255.0,1
424.425,0.0177,-14.6875,-0.34,-11351.6215,-255.0,1
424.437,0.0177,0.1875,0.36,-11351.6215,219.74,1
424.447,0.0177,-1.375,0.06,-11351.6215,63.48,1
424.457,0.0144,-15.0625,-0.26,-11351.7524,-255.0,1
424.465,0.0144,-3.375,0.43,-11351.7524,-237.36,1
424.475,0.0144,1.75,-0.21,-11351.7524,255.0,1
424.487,0.0122,-13.75,-0.16,-11351.7524,-255.0,1
424.497,0.0111,-8.5,0.47,-11351.8833,-255.0,1
424.507,0.0111,2.8125,-0.39,-11351.8833,255.0,1
424.515,0.01,-8.5,0.2,-11351.8833,-255.0,1
424.525,0.0068,-15.4375,0.15,-11352.0142,-255.0,1
424.537,0.0079,1.25,-0.0,-11352.0142,255.0,1
424.547,0.0068,-0.625,-0.09,-11352.1451,89.5,1
424.557,0.0046,-17.375,0.09,-11352.1451,-255.0,1
424.565,0.0035,-3.5,0.18,-11352.276,-255.0,1
424.575,0.0046,2.1875,-0.17,-11352.276,255.0,1
424.587,0.0013,-16.75,-0.01,-11352.4069,-255.0,1
424.597,0.0002,-9.4375,0.25,-11352.4069,-255.0,1
424.607,0.0002,3.125,-0.23,-11352.5378,255.0,1
424.615,-0.002,-12.6875,0.06,-11352.6687,-255.0,1
424.625,-0.0052,-19.875,-0.02,-11352.6687,-255.0,1
424.638,-0.0052,0.6875,-0.12,-11352.7996,166.82,1
424.647,-0.0063,-3.75,0.09,-11352.9305,-255.0,1
424.657,-0.0096,-21.0,-0.34,-11353.0614,-255.0,1
424.666,-0.0107,-9.3125,0.32,-11353.1923,-255.0,1
424.676,-0.0107,0.9375,-0.0,-11353.3232,167.41,1
424.688,-0.014,-18.0,-0.04,-11353.4541,-255.0,1
424.697,-0.0161,-14.3125,-0.05,-11353.585,-255.0,1
424.707,-0.0161,-0.875,-0.0,-11353.7159,-125.45,1
424.716,-0.0183,-12.25,-0.34,-11353.8467,-255.0,1
424.726,-0.0216,-18.4375,-0.04,-11354.1085,-255.0,1
424.738,-0.0227,-6.625,0.11,-11354.2394,-255.0,1
424.747,-0.0238,-5.5625,-0.0,-11354.3703,-255.0,1
424.758,-0.0271,-19.6875,-0.14,-11354.6321,-255.0,1
424.766,-0.0292,-11.5,0.16,-11354.8939,-255.0,1
424.776,-0.0303,-5.3125,0.01,-11355.1557,-255.0,1
424.788,-0.0325,-13.3125,-0.0,-11355.4175,-255.0,1
424.798,-0.0347,-14.1875,-0.01,-11355.6793,-255.0,1
424.808,-0.0358,-5.9375,0.01,-11355.9411,-255.0,1
424.816,-0.0369,-9.0,-0.0,-11356.2029,-255.0,1
424.826,-0.0391,-13.3125,-0.02,-11356.4647,-255.0,1
424.838,-0.0412,-8.6875,0.11,-11356.8574,-255.0,1
424.848,-0.0412,-5.6875,-0.17,-11357.1192,-255.0,1
424.858,-0.0434,-11.1875,0.09,-11357.5119,-255.0,1
424.866,-0.0456,-10.0,0.29,-11357.7737,-255.0,1
424.876,-0.0467,-7.5,-0.26,-11358.1664,-255.0,1
424.888,-0.0478,-8.1875,0.03,-11358.5591,-255.0,1
424.898,-0.05,-11.6875,-0.14,-11358.9518,-255.0,1
424.908,-0.0521,-9.625,-0.04,-11359.4754,-255.0,1
424.916,-0.0532,-9.0,0.16,-11359.8681,-255.0,1
424.926,-0.0554,-12.9375,-0.07,-11360.2608,-255.0,1
424.938,-0.0576,-12.75,0.11,-11360.7844,-255.0,1
424.948,-0.0598,-12.3125,-0.23,-11361.308,-255.0,1
424.958,-0.062,-14.75,0.22,-11361.7007,-255.0,1
424.966,-0.0641,-14.6875,-0.21,-11362.2243,-255.0,1
424.976,-0.0674,-15.6875,-0.19,-11362.7479,-255.0,1
424.986,-0.0696,-16.3125,0.32,-11363.2715,-255.0,1
424.997,-0.0718,-17.6875,-0.41,-11363.7951,-255.0,1
