timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
438.815,0.0439,6.625,0.02,-10942.6908,255.0,1
438.827,0.0471,16.25,0.42,-10941.2509,255.0,1
438.837,0.0482,4.1875,-0.1,-10939.6801,255.0,1
438.847,0.0482,1.8125,-0.01,-10938.1093,255.0,1
438.855,0.0493,8.3125,0.16,-10936.6694,255.0,1
438.865,0.0504,6.25,-0.43,-10935.2295,255.0,1
438.877,0.0504,2.375,0.52,-10933.6587,255.0,1
438.887,0.0504,-3.0,-0.18,-10932.0879,-61.49,1
438.897,0.0493,-3.75,0.22,-10930.5171,-141.52,1
438.905,0.0493,-0.5,-0.25,-10928.9463,255.0,1
438.915,0.0493,-3.8125,0.6,-10927.3755,-147.95,1
438.927,0.0471,-8.25,-0.42,-10925.8048,-255.0,1
438.937,0.0471,-6.375,-0.34,-10924.234,-255.0,1
438.947,0.046,-4.25,-0.16,-10922.7941,-206.48,1
438.955,0.0449,-2.125,0.15,-10921.2233,108.71,1
438.965,0.0449,-1.9375,0.42,-10919.6525,127.53,1
438.977,0.0449,-3.625,-0.1,-10918.2126,-148.84,1
438.987,0.0449,1.0625,-0.33,-10916.6418,255.0,1
438.998,0.046,6.375,0.06,-10915.2019,255.0,1
439.005,0.046,0.4375,0.08,-10913.6311,255.0,1
439.016,0.046,2.0625,-0.01,-10912.0603,255.0,1
439.027,0.0471,5.0625,0.11,-10910.6204,255.0,1
439.037,0.0471,2.625,-0.5,-10909.0496,255.0,1
439.047,0.0471,-0.3125,0.31,-10907.4788,255.0,1
439.056,0.0471,-2.1875,-0.19,-10905.908,112.36,1
439.066,0.046,-3.625,0.18,-10904.3372,-144.01,1
439.078,0.046,-1.1875,-0.61,-10902.6355,207.68,1
439.088,0.0449,-5.0,0.1,-10901.0647,-255.0,1
439.098,0.0439,-8.5,-0.14,-10899.4939,-255.0,1
439.106,0.0439,-3.75,0.3,-10897.9231,-166.61,1
439.116,0.0428,-2.75,0.09,-10896.3523,-71.52,1
439.128,0.0417,-4.4375,0.24,-10894.6506,-245.29,1
439.138,0.0417,-1.8125,-0.04,-10893.2107,125.78,1
439.148,0.0417,-0.8125,-0.12,-10891.6399,225.65,1
439.156,0.0417,1.25,-0.05,-10890.0691,255.0,1
439.166,0.0428,4.875,0.32,-10888.4983,255.0,1
439.178,0.0428,1.5625,0.14,-10887.0584,255.0,1
439.188,0.0428,-1.5,-0.06,-10885.4876,161.62,1
439.198,0.0439,5.125,0.39,-10883.9168,255.0,1
439.206,0.0449,5.0625,-0.17,-10882.2152,255.0,1
439.216,0.0439,-4.875,0.24,-10880.6444,-255.0,1
439.228,0.0428,-4.3125,0.1,-10879.0736,-227.8,1
