timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
271.487,-0.0161,-9.5625,-0.19,-10443.8321,-255.0,1
271.497,-0.0151,6.625,0.18,-10444.0939,255.0,1
271.505,-0.014,3.625,-0.48,-10444.3557,255.0,1
271.515,-0.0151,-10.0,-0.25,-10444.6175,-255.0,1
271.527,-0.0151,5.0,0.05,-10444.8793,255.0,1
271.537,-0.014,4.3125,-0.45,-10445.1411,255.0,1
271.548,-0.0161,-10.8125,0.15,-10445.4029,-255.0,1
271.555,-0.0161,0.4375,0.23,-10445.6647,-108.86,1
271.565,-0.014,8.0625,-0.39,-10445.9265,255.0,1
271.578,-0.0161,-11.3125,-0.18,-10446.1883,-255.0,1
271.587,-0.0183,-9.4375,0.05,-10446.4501,-255.0,1
271.597,-0.0161,8.0,-0.68,-10446.7119,255.0,1
271.605,-0.0183,-8.0,0.08,-10446.9737,-255.0,1
271.615,-0.0205,-16.6875,-0.2,-10447.2355,-255.0,1
271.628,-0.0205,3.75,-0.33,-10447.4973,255.0,1
271.638,-0.0205,-2.3125,-0.1,-10447.7591,-255.0,1
271.648,-0.0227,-15.0625,-0.02,-10448.0209,-255.0,1
271.655,-0.0238,-1.1875,0.03,-10448.2827,-255.0,1
271.665,-0.0227,1.75,0.35,-10448.5445,81.66,1
271.678,-0.0249,-13.75,-0.49,-10448.8063,-255.0,1
271.688,-0.026,-1.9375,0.08,-10449.0681,-255.0,1
271.698,-0.0249,3.5,-0.27,-10449.4608,246.91,1
271.706,-0.0271,-10.625,-0.46,-10449.7226,-255.0,1
271.716,-0.0281,-7.0,0.2,-10450.1153,-255.0,1
271.728,-0.0271,7.1875,-0.21,-10450.3771,255.0,1
271.738,-0.0271,-3.0625,-0.22,-10450.7698,-255.0,1
271.748,-0.0292,-11.875,-0.15,-10451.1625,-255.0,1
271.756,-0.0281,6.0,-0.17,-10451.4243,255.0,1
271.766,-0.0281,3.125,-0.15,-10451.817,194.93,1
271.778,-0.0303,-11.6875,-0.16,-10452.0788,-255.0,1
271.788,-0.0292,1.625,0.11,-10452.4715,-49.38,1
271.798,-0.0292,4.8125,-0.43,-10452.7333,255.0,1
271.806,-0.0314,-13.25,-0.0,-10453.126,-255.0,1
271.816,-0.0314,-4.4375,0.29,-10453.3878,-255.0,1
271.828,-0.0303,5.125,-0.83,-10453.7805,255.0,1
271.838,-0.0325,-9.6875,0.26,-10454.0423,-255.0,1
271.848,-0.0347,-15.25,-0.27,-10454.435,-255.0,1
271.856,-0.0347,5.125,-0.46,-10454.8277,255.0,1
271.866,-0.0347,-3.125,0.03,-10455.0895,-255.0,1
271.878,-0.038,-18.875,-0.56,-10455.4822,-255.0,1
271.888,-0.0391,-4.625,0.31,-10455.8748,-255.0,1
271.898,-0.0391,0.375,-0.39,-10456.2675,-218.76,1
271.906,-0.0412,-17.8125,-0.1,-10456.6602,-255.0,1
271.916,-0.0423,-5.8125,0.26,-10457.0529,-255.0,1
271.928,-0.0434,-3.0625,0.17,-10457.4456,-255.0,1
271.938,-0.0445,-10.625,-0.33,-10457.8383,-255.0,1
271.949,-0.0467,-8.125,-0.0,-10458.3619,-255.0,1
271.956,-0.0467,-0.625,-0.34,-10458.7546,-255.0,1
271.966,-0.0478,-4.75,-0.34,-10459.2782,-255.0,1
271.979,-0.0478,-5.25,0.07,-10459.6709,-255.0,1
271.989,-0.0489,-1.125,-0.34,-10460.1945,-255.0,1
271.999,-0.0489,-1.0625,0.03,-10460.5872,-255.0,1
272.006,-0.0489,-4.0,0.18,-10461.1108,-255.0,1
272.019,-0.0489,0.375,-0.41,-10461.7653,-255.0,1
272.029,-0.05,-1.625,0.11,-10462.2889,-255.0,1
272.039,-0.05,-1.4375,-0.21,-10462.8125,-255.0,1
272.049,-0.05,-0.875,-0.13,-10463.467,-255.0,1
272.056,-0.05,0.25,-0.15,-10463.9906,-255.0,1
272.067,-0.05,0.0625,-0.0,-10464.5142,-255.0,1
272.078,-0.05,0.75,-0.22,-10465.1687,-231.53,1
272.088,-0.0489,2.625,0.2,-10465.6923,52.83,1
272.098,-0.0489,2.25,-0.44,-10466.3468,-76.74,1
272.107,-0.0478,4.0625,-0.11,-10467.0013,201.64,1
272.117,-0.0478,3.625,-0.35,-10467.6558,157.97,1
272.129,-0.0467,3.125,-0.21,-10468.1794,112.88,1
272.139,-0.0467,0.125,0.02,-10468.8339,-255.0,1
272.149,-0.0467,0.125,-0.03,-10469.4884,-255.0,1
272.157,-0.0478,-4.0625,-0.04,-10470.1429,-255.0,1
272.167,-0.0489,-3.8125,-0.03,-10470.7974,-255.0,1
272.179,-0.0489,-4.6875,-0.21,-10471.321,-255.0,1
272.189,-0.05,-3.6875,-0.31,-10471.9755,-255.0,1
272.199,-0.0511,-6.625,-0.38,-10472.63,-255.0,1
272.207,-0.0521,-4.625,-0.23,-10473.2845,-255.0,1
272.217,-0.0521,-1.5,0.01,-10474.0699,-255.0,1
272.229,-0.0532,-4.5,-0.5,-10474.7244,-255.0,1
272.239,-0.0532,-3.9375,0.1,-10475.5098,-255.0,1
272.249,-0.0543,-3.0625,-0.02,-10476.2952,-255.0,1
272.257,-0.0543,-3.9375,-0.19,-10476.9497,-255.0,1
272.267,-0.0554,-3.125,0.01,-10477.7351,-255.0,1
272.277,-0.0554,-1.6875,-0.35,-10478.5205,-255.0,1
272.288,-0.0554,-0.6875,-0.0,-10479.175,-255.0,1
272.298,-0.0554,0.3125,-0.22,-10479.9604,-255.0,1
272.307,-0.0554,-0.1875,-0.17,-10480.8767,-255.0,1
272.319,-0.0554,-0.6875,-0.12,-10481.6621,-255.0,1
272.328,-0.0554,-0.9375,-0.1,-10482.5784,-255.0,1
272.339,-0.0554,-1.0,-0.17,-10483.3638,-255.0,1
272.349,-0.0554,0.0,-0.15,-10484.2801,-255.0,1
272.357,-0.0554,1.625,-0.23,-10485.0655,-170.54,1
272.367,-0.0554,1.75,-0.08,-10485.9818,-158.1,1
272.377,-0.0543,3.5625,-0.17,-10486.8981,123.73,1
272.39,-0.0543,2.8125,-0.02,-10487.8144,48.82,1
272.4,-0.0532,0.8125,-0.18,-10488.7307,-242.37,1
272.407,-0.0543,-1.0,-0.0,-10489.647,-255.0,1
272.42,-0.0543,-1.0,-0.18,-10490.4324,-255.0,1
272.43,-0.0543,-2.5,-0.05,-10491.3487,-255.0,1
272.44,-0.0543,-1.625,-0.16,-10492.265,-255.0,1
272.449,-0.0543,-0.1875,-0.12,-10493.1813,-255.0,1
272.458,-0.0554,-4.6875,-0.08,-10494.2285,-255.0,1
272.468,-0.0565,-6.6875,-0.14,-10495.1448,-255.0,1
272.48,-0.0565,-1.4375,-0.12,-10496.192,-255.0,1
272.49,-0.0576,-3.625,-0.18,-10497.1083,-255.0,1
272.5,-0.0576,-3.25,-0.37,-10498.1555,-255.0,1
272.508,-0.0576,0.0625,-0.03,-10499.0717,-255.0,1
272.518,-0.0576,1.1875,-0.02,-10500.1189,-225.29,1
272.529,-0.0587,-2.6875,0.01,-10501.297,-255.0,1
272.539,-0.0587,-1.1875,-0.17,-10502.3442,-255.0,1
272.549,-0.0587,-1.0,-0.1,-10503.3914,-255.0,1
272.558,-0.0587,-0.25,-0.08,-10504.4386,-255.0,1
272.568,-0.0587,0.75,-0.16,-10505.4858,-255.0,1
272.58,-0.0587,3.375,-0.12,-10506.6639,86.71,1
272.59,-0.0587,-0.1875,-0.24,-10507.842,-255.0,1
272.6,-0.0587,0.125,0.1,-10508.8892,-255.0,1
272.608,-0.0576,0.9375,-0.0,-10510.0673,-251.31,1
272.618,-0.0576,1.5625,-0.34,-10511.2454,-188.95,1
272.63,-0.0576,-1.0625,-0.23,-10512.4235,-255.0,1
272.64,-0.0565,5.125,0.23,-10513.6016,255.0,1
272.65,-0.0565,2.8125,0.02,-10514.7797,-59.35,1
272.658,-0.0576,-5.0,-0.04,-10515.9578,-255.0,1
272.669,-0.0576,0.0625,-0.08,-10517.1359,-255.0,1
272.68,-0.0565,5.9375,0.03,-10518.314,255.0,1
272.69,-0.0576,-7.25,0.18,-10519.4921,-255.0,1
272.7,-0.0587,-6.0625,-0.57,-10520.6702,-255.0,1
272.708,-0.0576,6.4375,0.05,-10521.8483,255.0,1
272.718,-0.0587,-7.25,-0.63,-10523.1573,-255.0,1
272.731,-0.062,-16.75,0.31,-10524.3354,-255.0,1
272.74,-0.062,-0.8125,0.08,-10525.5135,-255.0,1
272.75,-0.0609,4.3125,-0.81,-10526.8225,171.78,1
272.758,-0.0652,-23.6875,0.52,-10528.0006,-255.0,1
272.768,-0.0674,-13.25,-0.34,-10529.1787,-255.0,1
272.78,-0.0674,1.5625,-0.5,-10530.4877,-234.18,1
272.79,-0.0696,-15.25,0.35,-10531.7967,-255.0,1
272.8,-0.0729,-21.6875,0.35,-10533.1057,-255.0,1
272.808,-0.075,-9.5625,-0.24,-10534.4147,-255.0,1
272.818,-0.0761,-8.875,-0.3,-10535.5928,-255.0,1
272.831,-0.0805,-23.375,0.2,-10537.0327,-255.0,1
272.841,-0.0827,-17.0625,-0.15,-10538.3417,-255.0,1
272.851,-0.0849,-9.3125,-0.25,-10539.6507,-255.0,1
272.859,-0.0881,-18.1875,-0.19,-10541.0906,-255.0,1
272.869,-0.0914,-23.875,-0.39,-10542.3995,-255.0,1
272.881,-0.0947,-15.75,0.09,-10543.8394,-255.0,1
272.891,-0.0969,-14.375,-0.43,-10545.2793,-255.0,1
272.901,-0.1012,-25.6875,0.14,-10546.7192,-255.0,1
272.909,-0.1056,-27.0625,0.1,-10548.0282,-255.0,1
272.919,-0.11,-22.875,-0.7,-10549.599,-255.0,1
272.931,-0.1132,-22.875,0.47,-10551.0389,-255.0,1
272.941,-0.1187,-28.625,-0.6,-10552.4788,-255.0,1
272.951,-0.1252,-36.8125,-0.67,-10554.0496,-255.0,1
272.959,-0.1307,-36.6875,0.36,-10555.4895,-255.0,1
272.969,-0.1372,-36.4375,-0.68,-10557.0603,-255.0,1
272.981,-0.1427,-36.4375,-0.14,-10558.6311,-255.0,1
272.991,-0.1525,-52.6875,-0.14,-10560.071,-255.0,1
273.001,-0.1612,-56.5,0.05,-10561.6418,-255.0,1
273.009,-0.171,-55.75,-0.65,-10563.2126,-255.0,1
273.019,-0.182,-61.8125,-0.64,-10564.9143,-255.0,1
273.031,-0.1939,-75.125,0.23,-10566.4851,-255.0,1
273.041,-0.2081,-79.25,-0.01,-10568.0559,-255.0,1
