timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
259.634,-0.0052,-1.9375,-0.57,-9894.8388,-255.0,1
259.646,-0.0052,1.625,-0.07,-9896.1478,152.23,1
259.656,-0.0052,1.5,0.04,-9897.4568,139.81,1
259.667,-0.0041,2.75,-0.04,-9898.7658,255.0,1
259.674,-0.0041,0.0625,-0.21,-9899.9438,-101.63,1
259.684,-0.0041,5.25,0.33,-9901.2528,255.0,1
259.696,-0.0031,5.75,-0.02,-9902.4309,255.0,1
259.706,-0.002,4.8125,-0.08,-9903.7399,255.0,1
259.717,-0.0009,5.125,-0.11,-9905.0489,255.0,1
259.725,-0.0009,-0.6875,0.01,-9906.227,-161.83,1
259.735,-0.002,-2.1875,-0.41,-9907.4051,-255.0,1
259.747,-0.0009,2.875,0.02,-9908.5832,255.0,1
259.757,-0.0009,-1.6875,-0.12,-9909.8922,-255.0,1
259.767,-0.0009,1.4375,-0.01,-9911.0703,152.99,1
259.775,-0.0009,0.5625,-0.29,-9912.2484,65.4,1
259.785,-0.002,-6.1875,0.35,-9913.4265,-255.0,1
259.797,-0.002,3.6875,-0.65,-9914.6046,255.0,1
259.807,0.0002,9.125,-0.32,-9915.9136,255.0,1
259.817,-0.0009,-3.625,0.09,-9917.0917,-255.0,1
259.825,0.0002,4.125,0.21,-9918.4007,255.0,1
259.835,0.0002,3.25,-0.34,-9919.5788,255.0,1
259.847,0.0002,-1.75,0.41,-9920.7569,-255.0,1
259.857,0.0024,11.1875,-0.2,-9921.935,255.0,1
259.867,0.0024,0.5,-0.6,-9923.1131,73.74,1
259.875,0.0013,-6.875,0.05,-9924.2912,-255.0,1
259.885,0.0024,9.5625,-0.36,-9925.4693,255.0,1
259.897,0.0035,3.8125,-0.47,-9926.6474,255.0,1
259.907,0.0024,-4.5,0.34,-9927.8255,-255.0,1
259.917,0.0046,10.5,-0.2,-9929.0036,255.0,1
259.925,0.0046,0.75,-0.32,-9930.1817,108.41,1
259.935,0.0035,-6.4375,0.7,-9931.3598,-255.0,1
259.947,0.0046,9.75,-0.87,-9932.5379,255.0,1
259.957,0.0068,6.875,-0.14,-9933.5851,255.0,1
259.967,0.0057,-4.125,0.08,-9934.8941,-255.0,1
259.975,0.0068,9.375,-0.51,-9935.9413,255.0,1
259.985,0.0079,3.0625,0.09,-9937.1194,255.0,1
259.997,0.0068,-3.75,-0.19,-9938.2975,-255.0,1
260.007,0.0089,11.625,0.13,-9939.3447,255.0,1
260.017,0.01,7.1875,-0.0,-9940.5228,255.0,1
260.025,0.0089,-4.375,-0.51,-9941.57,-255.0,1
260.035,0.01,6.5625,0.25,-9942.748,255.0,1
260.047,0.0122,6.875,-0.53,-9943.7952,255.0,1
260.057,0.0111,-4.6875,-0.2,-9944.9733,-255.0,1
260.067,0.0122,10.5,0.19,-9946.0205,255.0,1
260.075,0.0133,6.0,-0.55,-9947.0677,255.0,1
260.086,0.0133,-4.5,0.41,-9948.2458,-255.0,1
260.097,0.0144,7.1875,-0.31,-9949.293,255.0,1
260.107,0.0155,7.0,0.03,-9950.3402,255.0,1
260.118,0.0144,-4.625,0.17,-9951.3874,-255.0,1
260.126,0.0166,12.25,-0.69,-9952.4346,255.0,1
260.136,0.0177,9.25,0.36,-9953.4818,255.0,1
260.148,0.0177,-3.6875,0.09,-9954.6599,-255.0,1
260.158,0.0188,7.5625,-0.0,-9955.7071,255.0,1
260.168,0.0209,9.625,0.04,-9956.6234,255.0,1
260.176,0.0199,-2.25,-0.68,-9957.6706,-222.89,1
260.186,0.0209,9.9375,0.02,-9958.7178,255.0,1
260.198,0.0231,12.375,-0.69,-9959.765,255.0,1
260.208,0.0231,-0.4375,0.18,-9960.8122,72.18,1
260.218,0.0242,8.125,-0.1,-9961.7285,255.0,1
260.226,0.0253,9.375,0.06,-9962.6448,255.0,1
260.236,0.0253,0.125,-0.23,-9963.692,137.97,1
260.248,0.0275,10.625,-0.29,-9964.6083,255.0,1
260.258,0.0297,10.625,-0.27,-9965.5246,255.0,1
260.268,0.0297,2.75,0.15,-9966.5718,255.0,1
260.276,0.0308,6.625,-0.4,-9967.4881,255.0,1
260.286,0.0319,7.125,0.23,-9968.4044,255.0,1
260.298,0.0329,1.75,-0.23,-9969.1898,255.0,1
260.308,0.034,6.5625,-0.16,-9970.1061,255.0,1
260.318,0.0351,8.3125,0.09,-9970.8915,255.0,1
260.326,0.0351,2.4375,-0.3,-9971.8078,255.0,1
260.336,0.0362,4.25,0.02,-9972.7241,255.0,1
260.348,0.0362,3.4375,0.03,-9973.5095,255.0,1
260.358,0.0373,2.0625,-0.25,-9974.2949,255.0,1
260.368,0.0373,1.625,0.05,-9975.0803,255.0,1
260.376,0.0384,3.5625,-0.16,-9975.8657,255.0,1
260.386,0.0384,2.6875,-0.1,-9976.5202,255.0,1
260.398,0.0384,1.375,-0.16,-9977.3056,255.0,1
260.409,0.0395,3.5625,-0.06,-9978.091,255.0,1
260.419,0.0395,0.9375,0.01,-9978.7455,255.0,1
260.426,0.0395,-0.4375,-0.23,-9979.4,143.98,1
260.438,0.0395,0.8125,0.1,-9980.1854,255.0,1
260.449,0.0395,-0.4375,-0.1,-9980.8399,143.9,1
260.459,0.0395,0.8125,-0.04,-9981.4944,255.0,1
260.469,0.0406,3.75,-0.0,-9982.1489,255.0,1
260.477,0.0406,1.0,-0.27,-9982.8034,255.0,1
260.487,0.0406,0.9375,0.12,-9983.327,255.0,1
260.499,0.0417,5.625,-0.38,-9983.9815,255.0,1
260.509,0.0417,0.1875,-0.0,-9984.636,215.74,1
260.519,0.0417,2.0625,-0.04,-9985.1596,255.0,1
260.527,0.0428,3.125,-0.21,-9985.6831,255.0,1
260.538,0.0428,-0.125,-0.1,-9986.3376,189.15,1
260.549,0.0428,1.1875,-0.0,-9986.8612,255.0,1
260.559,0.0428,2.6875,-0.34,-9987.3848,255.0,1
260.569,0.0439,2.375,0.11,-9987.9084,255.0,1
260.577,0.0439,2.5,-0.19,-9988.3011,255.0,1
260.587,0.0449,2.875,-0.06,-9988.8247,255.0,1
260.599,0.0449,1.4375,0.1,-9989.2174,255.0,1
260.608,0.0449,4.1875,-0.19,-9989.741,255.0,1
260.619,0.046,2.6875,-0.07,-9990.1337,255.0,1
260.627,0.0471,3.625,-0.03,-9990.5264,255.0,1
260.637,0.0471,2.3125,-0.05,-9990.9191,255.0,1
260.649,0.0471,2.8125,-0.06,-9991.4427,255.0,1
260.658,0.0482,1.6875,-0.16,-9991.7045,255.0,1
260.669,0.0493,3.375,0.02,-9992.2281,255.0,1
260.677,0.0493,4.25,-0.1,-9992.4899,255.0,1
260.687,0.0504,3.1875,-0.05,-9992.7517,255.0,1
260.699,0.0504,4.4375,-0.09,-9993.1444,255.0,1
260.709,0.0515,5.625,-0.14,-9993.4062,255.0,1
260.719,0.0526,3.8125,-0.06,-9993.668,255.0,1
260.727,0.0537,5.375,-0.12,-9994.0607,255.0,1
260.737,0.0548,7.25,0.01,-9994.1916,255.0,1
260.749,0.0559,5.25,-0.0,-9994.4534,255.0,1
260.758,0.0569,7.5,-0.12,-9994.7152,255.0,1
260.768,0.058,8.25,-0.04,-9994.977,255.0,1
260.777,0.0602,7.8125,-0.17,-9995.1079,255.0,1
260.787,0.0613,8.25,-0.12,-9995.3697,255.0,1
260.797,0.0635,10.5,-0.07,-9995.5006,255.0,1
260.81,0.0646,9.8125,-0.05,-9995.6315,255.0,1
260.82,0.0668,10.875,-0.03,-9995.7624,255.0,1
260.828,0.0689,13.625,-0.02,-9995.8933,255.0,1
260.838,0.0711,13.25,-0.11,-9996.0242,255.0,1
260.85,0.0733,13.875,-0.11,-9996.1551,255.0,1
260.86,0.0766,16.6875,-0.1,-9996.1551,255.0,1
260.87,0.0798,16.9375,-0.07,-9996.286,255.0,1
260.878,0.0831,18.125,-0.09,-9996.286,255.0,1
260.888,0.0864,20.875,-0.03,-9996.4169,255.0,1
