timestamp(s),angle,velocity,acceleration,wheel_angle,pwm,user_free
168.189,-0.0249,-1.5,-0.55,-3305.8718,-255.0,1
168.199,-0.0271,-13.0625,0.25,-3307.1808,-255.0,1
168.209,-0.026,4.125,0.2,-3308.3589,255.0,1
168.217,-0.026,1.375,0.36,-3309.537,-100.15,1
168.227,-0.0271,-9.5625,0.22,-3310.846,-255.0,1
168.239,-0.026,4.875,-0.49,-3312.0241,255.0,1
168.249,-0.026,2.75,-0.36,-3313.3331,139.05,1
168.259,-0.0271,-8.625,-0.11,-3314.5111,-255.0,1
168.268,-0.0271,2.8125,-0.56,-3315.8201,140.45,1
168.278,-0.026,5.5,0.02,-3316.9982,255.0,1
168.29,-0.0271,-7.625,-0.68,-3318.1763,-255.0,1
168.299,-0.0271,-1.0,0.61,-3319.4853,-255.0,1
168.309,-0.026,7.5625,-0.71,-3320.6634,255.0,1
168.318,-0.0281,-10.0,0.12,-3321.8415,-255.0,1
168.328,-0.0292,-10.8125,0.57,-3323.1505,-255.0,1
168.34,-0.0281,11.9375,-0.47,-3324.3286,255.0,1
168.35,-0.0281,-0.75,-0.56,-3325.6376,-255.0,1
168.36,-0.0303,-15.125,0.24,-3326.8157,-255.0,1
168.368,-0.0292,5.6875,-0.1,-3328.1247,255.0,1
168.378,-0.0281,4.8125,-0.73,-3329.3028,255.0,1
168.39,-0.0303,-10.25,0.05,-3330.6118,-255.0,1
168.4,-0.0292,3.625,0.02,-3331.7899,211.98,1
168.41,-0.0281,7.25,-0.64,-3333.0989,255.0,1
168.418,-0.0303,-13.5625,0.82,-3334.277,-255.0,1
168.428,-0.0314,-3.0625,-0.65,-3335.4551,-255.0,1
168.44,-0.0303,9.0625,-0.24,-3336.7641,255.0,1
168.45,-0.0314,-10.8125,0.27,-3338.0731,-255.0,1
168.46,-0.0336,-13.1875,-0.54,-3339.2512,-255.0,1
168.468,-0.0325,6.25,-0.2,-3340.4293,255.0,1
168.478,-0.0336,-4.6875,-0.59,-3341.7383,-255.0,1
168.49,-0.0369,-16.875,-0.16,-3342.9164,-255.0,1
168.5,-0.0358,3.375,0.3,-3344.2254,157.53,1
168.51,-0.0358,2.5,-0.72,-3345.5344,70.13,1
168.518,-0.038,-14.6875,0.03,-3346.7125,-255.0,1
168.528,-0.038,-1.0,0.26,-3348.0215,-255.0,1
168.54,-0.0369,5.4375,-0.6,-3349.3305,255.0,1
168.55,-0.0391,-9.75,-0.22,-3350.6395,-255.0,1
168.56,-0.0401,-5.875,0.15,-3351.9485,-255.0,1
168.568,-0.0391,5.25,-0.8,-3353.1266,255.0,1
168.578,-0.0401,-5.4375,0.31,-3354.4356,-255.0,1
168.591,-0.0423,-13.125,-0.21,-3355.7446,-255.0,1
168.6,-0.0412,7.8125,-0.22,-3357.0535,255.0,1
168.61,-0.0401,2.3125,-0.04,-3358.3625,-70.85,1
168.618,-0.0434,-15.875,0.34,-3359.6715,-255.0,1
168.629,-0.0423,2.3125,0.05,-3360.9805,-80.74,1
168.64,-0.0412,6.875,-0.02,-3362.2895,255.0,1
168.65,-0.0434,-13.375,-0.05,-3363.5985,-255.0,1
168.66,-0.0445,-5.8125,-0.53,-3364.9075,-255.0,1
168.669,-0.0445,4.5625,0.14,-3366.2165,237.54,1
168.679,-0.0456,-9.5,-0.35,-3367.3946,-255.0,1
168.691,-0.0478,-14.8125,-0.43,-3368.8345,-255.0,1
168.701,-0.0467,6.375,0.38,-3370.1435,255.0,1
168.711,-0.0478,-1.8125,-0.13,-3371.4525,-255.0,1
168.719,-0.0511,-19.625,-0.12,-3372.7615,-255.0,1
168.729,-0.0511,-0.5,0.03,-3374.0705,-255.0,1
168.741,-0.05,5.4375,-0.2,-3375.5104,255.0,1
168.751,-0.0532,-17.6875,-0.07,-3376.8194,-255.0,1
168.761,-0.0543,-9.0,0.2,-3378.1284,-255.0,1
168.769,-0.0543,0.6875,-0.25,-3379.4374,-255.0,1
168.779,-0.0554,-10.75,-0.22,-3380.8773,-255.0,1
168.791,-0.0587,-18.125,0.03,-3382.3172,-255.0,1
168.801,-0.0587,2.625,0.13,-3383.6262,-123.74,1
168.811,-0.0576,3.8125,-0.68,-3385.0661,104.1,1
168.819,-0.0598,-13.0625,-1.01,-3386.506,-255.0,1
168.829,-0.062,-10.0625,0.22,-3387.9459,-255.0,1
168.841,-0.0609,5.3125,-0.08,-3389.3858,239.69,1
168.851,-0.062,-5.375,-0.36,-3390.8257,-255.0,1
168.861,-0.0641,-11.6875,-0.1,-3392.2656,-255.0,1
168.869,-0.0641,-0.4375,-0.47,-3393.7055,-255.0,1
168.879,-0.0631,4.1875,-0.09,-3395.1454,117.58,1
168.891,-0.0663,-17.125,0.16,-3396.7162,-255.0,1
168.901,-0.0663,-4.4375,-0.09,-3398.0252,-255.0,1
168.911,-0.0663,0.6875,-0.76,-3399.596,-255.0,1
168.919,-0.0685,-11.1875,0.52,-3401.1667,-255.0,1
168.929,-0.0718,-17.3125,0.47,-3402.6066,-255.0,1
168.941,-0.0707,1.375,-0.61,-3404.0465,-255.0,1
168.951,-0.0707,1.75,0.11,-3405.6173,-255.0,1
168.961,-0.0729,-14.0,-0.06,-3407.1881,-255.0,1
168.969,-0.075,-11.875,0.9,-3408.7589,-255.0,1
168.98,-0.075,1.4375,-0.9,-3410.3297,-255.0,1
168.992,-0.075,-2.5,0.45,-3411.9005,-255.0,1
169.001,-0.0772,-10.125,-0.67,-3413.6022,-255.0,1
169.011,-0.0783,-5.4375,0.28,-3415.173,-255.0,1
169.02,-0.0783,1.75,-0.56,-3416.8747,-255.0,1
169.03,-0.0783,-4.0,0.37,-3418.4455,-255.0,1
169.042,-0.0794,-5.6875,-0.18,-3420.1472,-255.0,1
169.052,-0.0794,-1.0625,0.34,-3421.8489,-255.0,1
169.062,-0.0794,0.125,-0.55,-3423.5506,-255.0,1
169.07,-0.0805,-4.625,0.32,-3425.2523,-255.0,1
169.08,-0.0805,-2.5625,-0.56,-3427.0849,-255.0,1
169.092,-0.0805,0.4375,0.64,-3428.7866,-255.0,1
169.102,-0.0805,-0.8125,-0.37,-3430.4883,-255.0,1
169.112,-0.0816,-1.6875,-0.49,-3432.3209,-255.0,1
169.12,-0.0816,-1.375,-0.43,-3434.1535,-255.0,1
169.132,-0.0816,0.0625,-0.02,-3435.8552,-255.0,1
169.142,-0.0816,-0.0625,0.36,-3437.6878,-255.0,1
169.152,-0.0816,-0.3125,-0.8,-3439.5204,-255.0,1
169.162,-0.0816,-2.0,0.79,-3441.353,-255.0,1
